STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-10A	17	0	17	0	scaffold_1	4445495	4495495
Aspergillus_fumigatus_AF100-10A	21	17	4	0	scaffold_2	1505613	1555613
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_7	716075	766075
Aspergillus_fumigatus_AF100-10A	16	13	3	0	scaffold_7	1536315	1586315
Aspergillus_fumigatus_AF100-10A	20	19	1	0	scaffold_3	3387431	3437431
Aspergillus_fumigatus_AF100-10A	14	11	3	0	scaffold_1	3289523	3339523
Aspergillus_fumigatus_AF100-10A	14	11	3	0	scaffold_6	640432	690432
Aspergillus_fumigatus_AF100-10A	12	9	3	0	scaffold_2	4015877	4065877
Aspergillus_fumigatus_AF100-10A	16	15	1	0	scaffold_5	307107	357107
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_2	2204410	2254410
Aspergillus_fumigatus_AF100-10A	22	20	2	0	scaffold_4	1765690	1815690
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_8	1005942	1055942
Aspergillus_fumigatus_AF100-10A	15	13	2	0	scaffold_3	3210498	3260498
Aspergillus_fumigatus_AF100-10A	18	17	1	0	scaffold_4	2365947	2415947
Aspergillus_fumigatus_AF100-10A	21	21	0	0	scaffold_8	1659054	1709054
Aspergillus_fumigatus_AF100-10A	21	21	0	0	scaffold_6	1269843	1319843
Aspergillus_fumigatus_AF100-10A	20	17	3	0	scaffold_1	4263727	4313727
Aspergillus_fumigatus_AF100-10A	20	19	1	0	scaffold_2	3353225	3403225
Aspergillus_fumigatus_AF100-10A	14	12	2	0	scaffold_3	853964	903964
Aspergillus_fumigatus_AF100-10A	20	17	3	0	scaffold_2	2731830	2781830
Aspergillus_fumigatus_AF100-10A	11	11	0	0	scaffold_8	695602	745602
Aspergillus_fumigatus_AF100-10A	18	15	3	0	scaffold_6	319876	369876
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_4	114773	164773
Aspergillus_fumigatus_AF100-10A	17	14	3	0	scaffold_3	1779730	1829730
Aspergillus_fumigatus_AF100-10A	22	21	1	0	scaffold_2	4160955	4210955
Aspergillus_fumigatus_AF100-10A	15	14	1	0	scaffold_1	2923449	2973449
Aspergillus_fumigatus_AF100-10A	16	16	0	0	scaffold_1	2294649	2344649
Aspergillus_fumigatus_AF100-10A	22	21	1	0	scaffold_7	225896	275896
Aspergillus_fumigatus_AF100-10A	20	18	2	0	scaffold_6	804871	854871
Aspergillus_fumigatus_AF100-10A	13	0	13	0	scaffold_1	4399116	4449116
Aspergillus_fumigatus_AF100-10A	18	18	0	0	scaffold_6	837500	887500
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_6	1563936	1613936
Aspergillus_fumigatus_AF100-10A	23	22	1	0	scaffold_2	244345	294345
Aspergillus_fumigatus_AF100-10A	17	17	0	0	scaffold_1	759751	809751
Aspergillus_fumigatus_AF100-10A	19	18	1	0	scaffold_2	2275672	2325672
Aspergillus_fumigatus_AF100-10A	16	15	1	0	scaffold_1	2917326	2967326
Aspergillus_fumigatus_AF100-10A	22	17	5	0	scaffold_3	3952792	4002792
Aspergillus_fumigatus_AF100-10A	20	18	2	0	scaffold_5	1604609	1654609
Aspergillus_fumigatus_AF100-10A	19	16	3	0	scaffold_7	369392	419392
Aspergillus_fumigatus_AF100-10A	17	14	3	0	scaffold_7	1527841	1577841
Aspergillus_fumigatus_AF100-10A	16	15	1	0	scaffold_4	1430092	1480092
Aspergillus_fumigatus_AF100-10A	23	20	3	0	scaffold_3	352746	402746
Aspergillus_fumigatus_AF100-10A	20	17	3	0	scaffold_3	266843	316843
Aspergillus_fumigatus_AF100-10A	15	14	1	0	scaffold_6	481419	531419
Aspergillus_fumigatus_AF100-10A	21	18	3	0	scaffold_6	533715	583715
Aspergillus_fumigatus_AF100-10A	20	17	3	0	scaffold_5	2694961	2744961
Aspergillus_fumigatus_AF100-10A	18	15	3	0	scaffold_3	2244024	2294024
Aspergillus_fumigatus_AF100-10A	15	14	1	0	scaffold_5	3330728	3380728
Aspergillus_fumigatus_AF100-10A	17	15	2	0	scaffold_2	1783164	1833164
Aspergillus_fumigatus_AF100-10A	17	10	7	0	scaffold_5	2321638	2371638
Aspergillus_fumigatus_AF100-10A	22	21	1	0	scaffold_3	425429	475429
Aspergillus_fumigatus_AF100-10A	27	24	3	0	scaffold_5	41951	91951
Aspergillus_fumigatus_AF100-10A	9	8	1	0	scaffold_5	1291915	1341915
Aspergillus_fumigatus_AF100-10A	18	16	2	0	scaffold_8	430392	480392
Aspergillus_fumigatus_AF100-10A	16	12	4	0	scaffold_1	3469804	3519804
Aspergillus_fumigatus_AF100-10A	19	16	3	0	scaffold_6	536756	586756
Aspergillus_fumigatus_AF100-10A	11	11	0	0	scaffold_1	1841815	1891815
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_4	710941	760941
Aspergillus_fumigatus_AF100-10A	10	8	2	0	scaffold_2	57915	107915
Aspergillus_fumigatus_AF100-10A	20	17	3	0	scaffold_2	3065240	3115240
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_2	465433	515433
Aspergillus_fumigatus_AF100-10A	14	14	0	0	scaffold_8	686901	736901
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_1	4049134	4099134
Aspergillus_fumigatus_AF100-10A	15	14	1	0	scaffold_5	1993091	2043091
Aspergillus_fumigatus_AF100-10A	16	15	1	0	scaffold_5	2773244	2823244
Aspergillus_fumigatus_AF100-10A	15	15	0	0	scaffold_5	1070974	1120974
Aspergillus_fumigatus_AF100-10A	26	20	6	0	scaffold_8	274685	324685
Aspergillus_fumigatus_AF100-10A	22	18	3	1	scaffold_7	991801	1041801
Aspergillus_fumigatus_AF100-10A	14	11	3	0	scaffold_6	2371526	2421526
Aspergillus_fumigatus_AF100-10A	8	3	5	0	scaffold_4	3771611	3821611
Aspergillus_fumigatus_AF100-10A	12	9	3	0	scaffold_5	248561	298561
Aspergillus_fumigatus_AF100-10A	19	16	3	0	scaffold_4	2402379	2452379
Aspergillus_fumigatus_AF100-10A	14	12	2	0	scaffold_2	659949	709949
Aspergillus_fumigatus_AF100-10A	20	19	1	0	scaffold_6	896906	946906
Aspergillus_fumigatus_AF100-10A	18	16	2	0	scaffold_2	952636	1002636
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_6	1915997	1965997
Aspergillus_fumigatus_AF100-10A	19	15	4	0	scaffold_6	613884	663884
Aspergillus_fumigatus_AF100-10A	17	16	1	0	scaffold_2	3550231	3600231
Aspergillus_fumigatus_AF100-10A	18	16	2	0	scaffold_1	850490	900490
Aspergillus_fumigatus_AF100-10A	15	15	0	0	scaffold_1	1440683	1490683
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_4	3579883	3629883
Aspergillus_fumigatus_AF100-10A	18	18	0	0	scaffold_3	3675503	3725503
Aspergillus_fumigatus_AF100-10A	9	8	1	0	scaffold_4	1205994	1255994
Aspergillus_fumigatus_AF100-10A	25	23	2	0	scaffold_6	2439295	2489295
Aspergillus_fumigatus_AF100-10A	2	2	0	0	scaffold_4	2559029	2609029
Aspergillus_fumigatus_AF100-10A	21	20	1	0	scaffold_1	2374996	2424996
Aspergillus_fumigatus_AF100-10A	19	17	2	0	scaffold_1	860100	910100
Aspergillus_fumigatus_AF100-10A	25	19	6	0	scaffold_1	4188311	4238311
Aspergillus_fumigatus_AF100-10A	18	18	0	0	scaffold_1	2271374	2321374
