STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_DMC2_AF100-1_3	19	0	19	0	scaffold_1	4450766	4500766
Aspergillus_fumigatus_DMC2_AF100-1_3	21	20	1	0	scaffold_5	241433	291433
Aspergillus_fumigatus_DMC2_AF100-1_3	11	10	1	0	scaffold_7	784978	834978
Aspergillus_fumigatus_DMC2_AF100-1_3	16	14	2	0	scaffold_2	3034209	3084209
Aspergillus_fumigatus_DMC2_AF100-1_3	16	16	0	0	scaffold_3	2581587	2631587
Aspergillus_fumigatus_DMC2_AF100-1_3	19	18	1	0	scaffold_8	1771648	1821648
Aspergillus_fumigatus_DMC2_AF100-1_3	19	16	3	0	scaffold_5	1928284	1978284
Aspergillus_fumigatus_DMC2_AF100-1_3	15	12	3	0	scaffold_6	381009	431009
Aspergillus_fumigatus_DMC2_AF100-1_3	17	1	16	0	scaffold_7	1778186	1828186
Aspergillus_fumigatus_DMC2_AF100-1_3	18	16	2	0	scaffold_4	2399879	2449879
Aspergillus_fumigatus_DMC2_AF100-1_3	21	20	1	0	scaffold_7	1447111	1497111
Aspergillus_fumigatus_DMC2_AF100-1_3	15	12	3	0	scaffold_4	3014572	3064572
Aspergillus_fumigatus_DMC2_AF100-1_3	12	12	0	0	scaffold_2	3922828	3972828
Aspergillus_fumigatus_DMC2_AF100-1_3	13	13	0	0	scaffold_6	2697816	2747816
Aspergillus_fumigatus_DMC2_AF100-1_3	18	17	1	0	scaffold_8	950509	1000509
Aspergillus_fumigatus_DMC2_AF100-1_3	9	5	4	0	scaffold_4	38977	88977
Aspergillus_fumigatus_DMC2_AF100-1_3	17	15	2	0	scaffold_1	1083162	1133162
Aspergillus_fumigatus_DMC2_AF100-1_3	22	21	1	0	scaffold_4	1293428	1343428
Aspergillus_fumigatus_DMC2_AF100-1_3	19	18	1	0	scaffold_3	1811152	1861152
Aspergillus_fumigatus_DMC2_AF100-1_3	19	19	0	0	scaffold_4	2688623	2738623
Aspergillus_fumigatus_DMC2_AF100-1_3	14	13	1	0	scaffold_3	27305	77305
Aspergillus_fumigatus_DMC2_AF100-1_3	22	19	3	0	scaffold_7	184097	234097
Aspergillus_fumigatus_DMC2_AF100-1_3	17	16	1	0	scaffold_4	2662610	2712610
Aspergillus_fumigatus_DMC2_AF100-1_3	25	19	4	2	scaffold_3	533230	583230
Aspergillus_fumigatus_DMC2_AF100-1_3	21	8	13	0	scaffold_8	1520493	1570493
Aspergillus_fumigatus_DMC2_AF100-1_3	19	19	0	0	scaffold_5	782946	832946
Aspergillus_fumigatus_DMC2_AF100-1_3	15	15	0	0	scaffold_6	2629702	2679702
Aspergillus_fumigatus_DMC2_AF100-1_3	22	21	1	0	scaffold_2	148903	198903
Aspergillus_fumigatus_DMC2_AF100-1_3	18	17	1	0	scaffold_4	2433494	2483494
Aspergillus_fumigatus_DMC2_AF100-1_3	19	19	0	0	scaffold_3	921558	971558
Aspergillus_fumigatus_DMC2_AF100-1_3	18	17	1	0	scaffold_1	2771821	2821821
Aspergillus_fumigatus_DMC2_AF100-1_3	20	20	0	0	scaffold_4	2109906	2159906
Aspergillus_fumigatus_DMC2_AF100-1_3	9	9	0	0	scaffold_2	1928202	1978202
Aspergillus_fumigatus_DMC2_AF100-1_3	20	16	4	0	scaffold_1	3286358	3336358
Aspergillus_fumigatus_DMC2_AF100-1_3	14	12	2	0	scaffold_4	3029709	3079709
Aspergillus_fumigatus_DMC2_AF100-1_3	15	13	1	1	scaffold_2	3669859	3719859
Aspergillus_fumigatus_DMC2_AF100-1_3	21	21	0	0	scaffold_1	2565376	2615376
Aspergillus_fumigatus_DMC2_AF100-1_3	16	12	4	0	scaffold_4	82649	132649
Aspergillus_fumigatus_DMC2_AF100-1_3	20	17	3	0	scaffold_5	127435	177435
Aspergillus_fumigatus_DMC2_AF100-1_3	19	17	2	0	scaffold_6	1267976	1317976
Aspergillus_fumigatus_DMC2_AF100-1_3	19	17	2	0	scaffold_5	3545179	3595179
Aspergillus_fumigatus_DMC2_AF100-1_3	18	18	0	0	scaffold_3	1746632	1796632
Aspergillus_fumigatus_DMC2_AF100-1_3	21	18	2	1	scaffold_8	1414982	1464982
Aspergillus_fumigatus_DMC2_AF100-1_3	17	14	3	0	scaffold_3	2423020	2473020
Aspergillus_fumigatus_DMC2_AF100-1_3	11	10	1	0	scaffold_1	1556286	1606286
Aspergillus_fumigatus_DMC2_AF100-1_3	19	18	1	0	scaffold_5	1834854	1884854
Aspergillus_fumigatus_DMC2_AF100-1_3	23	23	0	0	scaffold_6	1775366	1825366
Aspergillus_fumigatus_DMC2_AF100-1_3	21	20	1	0	scaffold_6	2270438	2320438
Aspergillus_fumigatus_DMC2_AF100-1_3	14	13	0	1	scaffold_3	3342054	3392054
Aspergillus_fumigatus_DMC2_AF100-1_3	24	19	5	0	scaffold_3	3932402	3982402
Aspergillus_fumigatus_DMC2_AF100-1_3	20	17	3	0	scaffold_2	538820	588820
Aspergillus_fumigatus_DMC2_AF100-1_3	21	21	0	0	scaffold_6	1839759	1889759
Aspergillus_fumigatus_DMC2_AF100-1_3	15	14	1	0	scaffold_3	2478887	2528887
Aspergillus_fumigatus_DMC2_AF100-1_3	20	20	0	0	scaffold_4	2692664	2742664
Aspergillus_fumigatus_DMC2_AF100-1_3	17	14	3	0	scaffold_7	1062454	1112454
Aspergillus_fumigatus_DMC2_AF100-1_3	21	18	3	0	scaffold_1	4235982	4285982
Aspergillus_fumigatus_DMC2_AF100-1_3	26	20	6	0	scaffold_1	4125164	4175164
Aspergillus_fumigatus_DMC2_AF100-1_3	18	17	1	0	scaffold_2	316379	366379
Aspergillus_fumigatus_DMC2_AF100-1_3	9	8	1	0	scaffold_5	2181545	2231545
Aspergillus_fumigatus_DMC2_AF100-1_3	17	15	2	0	scaffold_5	2638139	2688139
Aspergillus_fumigatus_DMC2_AF100-1_3	21	21	0	0	scaffold_4	2043974	2093974
Aspergillus_fumigatus_DMC2_AF100-1_3	24	24	0	0	scaffold_6	2494826	2544826
Aspergillus_fumigatus_DMC2_AF100-1_3	20	19	1	0	scaffold_3	2182009	2232009
Aspergillus_fumigatus_DMC2_AF100-1_3	24	22	2	0	scaffold_5	2760368	2810368
Aspergillus_fumigatus_DMC2_AF100-1_3	22	20	2	0	scaffold_3	74877	124877
Aspergillus_fumigatus_DMC2_AF100-1_3	25	20	4	1	scaffold_6	3389102	3439102
Aspergillus_fumigatus_DMC2_AF100-1_3	25	21	4	0	scaffold_6	479164	529164
Aspergillus_fumigatus_DMC2_AF100-1_3	11	7	4	0	scaffold_5	3621851	3671851
Aspergillus_fumigatus_DMC2_AF100-1_3	18	16	2	0	scaffold_1	1490696	1540696
Aspergillus_fumigatus_DMC2_AF100-1_3	17	12	5	0	scaffold_3	3965247	4015247
Aspergillus_fumigatus_DMC2_AF100-1_3	16	14	2	0	scaffold_1	3091091	3141091
Aspergillus_fumigatus_DMC2_AF100-1_3	25	24	1	0	scaffold_2	4342426	4392426
Aspergillus_fumigatus_DMC2_AF100-1_3	21	20	1	0	scaffold_2	1839077	1889077
Aspergillus_fumigatus_DMC2_AF100-1_3	18	17	1	0	scaffold_8	1030553	1080553
Aspergillus_fumigatus_DMC2_AF100-1_3	18	18	0	0	scaffold_3	1407583	1457583
Aspergillus_fumigatus_DMC2_AF100-1_3	19	18	1	0	scaffold_5	989494	1039494
Aspergillus_fumigatus_DMC2_AF100-1_3	23	23	0	0	scaffold_6	1819201	1869201
Aspergillus_fumigatus_DMC2_AF100-1_3	16	13	3	0	scaffold_4	1689599	1739599
Aspergillus_fumigatus_DMC2_AF100-1_3	19	16	2	1	scaffold_5	1637225	1687225
Aspergillus_fumigatus_DMC2_AF100-1_3	13	12	1	0	scaffold_8	725982	775982
Aspergillus_fumigatus_DMC2_AF100-1_3	7	6	1	0	scaffold_4	3831582	3881582
Aspergillus_fumigatus_DMC2_AF100-1_3	19	18	1	0	scaffold_1	803801	853801
