STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_DMC2_AF1001_15	12	11	1	0	scaffold_2	1600072	1650072
Aspergillus_fumigatus_DMC2_AF1001_15	12	12	0	0	scaffold_4	2267354	2317354
Aspergillus_fumigatus_DMC2_AF1001_15	19	18	1	0	scaffold_5	2250183	2300183
Aspergillus_fumigatus_DMC2_AF1001_15	15	14	1	0	scaffold_6	2464957	2514957
Aspergillus_fumigatus_DMC2_AF1001_15	3	0	3	0	scaffold_7	2021410	2071410
Aspergillus_fumigatus_DMC2_AF1001_15	17	16	1	0	scaffold_1	2755874	2805874
Aspergillus_fumigatus_DMC2_AF1001_15	8	6	2	0	scaffold_2	1688883	1738883
Aspergillus_fumigatus_DMC2_AF1001_15	16	16	0	0	scaffold_7	1460217	1510217
Aspergillus_fumigatus_DMC2_AF1001_15	15	15	0	0	scaffold_5	2825016	2875016
Aspergillus_fumigatus_DMC2_AF1001_15	19	18	1	0	scaffold_4	1010110	1060110
Aspergillus_fumigatus_DMC2_AF1001_15	17	13	4	0	scaffold_8	1640407	1690407
Aspergillus_fumigatus_DMC2_AF1001_15	18	17	1	0	scaffold_6	540839	590839
Aspergillus_fumigatus_DMC2_AF1001_15	19	18	1	0	scaffold_7	853311	903311
Aspergillus_fumigatus_DMC2_AF1001_15	21	19	2	0	scaffold_5	1069346	1119346
Aspergillus_fumigatus_DMC2_AF1001_15	20	18	2	0	scaffold_5	1898060	1948060
Aspergillus_fumigatus_DMC2_AF1001_15	19	19	0	0	scaffold_6	2627475	2677475
Aspergillus_fumigatus_DMC2_AF1001_15	18	15	3	0	scaffold_4	752673	802673
Aspergillus_fumigatus_DMC2_AF1001_15	23	19	4	0	scaffold_4	2492494	2542494
Aspergillus_fumigatus_DMC2_AF1001_15	19	13	6	0	scaffold_1	726394	776394
Aspergillus_fumigatus_DMC2_AF1001_15	17	16	1	0	scaffold_6	1718338	1768338
Aspergillus_fumigatus_DMC2_AF1001_15	22	20	2	0	scaffold_4	2852585	2902585
Aspergillus_fumigatus_DMC2_AF1001_15	8	7	1	0	scaffold_2	2014632	2064632
Aspergillus_fumigatus_DMC2_AF1001_15	20	18	2	0	scaffold_2	1488874	1538874
Aspergillus_fumigatus_DMC2_AF1001_15	14	10	4	0	scaffold_1	4594393	4644393
Aspergillus_fumigatus_DMC2_AF1001_15	22	21	1	0	scaffold_6	525662	575662
Aspergillus_fumigatus_DMC2_AF1001_15	19	17	2	0	scaffold_3	2105225	2155225
Aspergillus_fumigatus_DMC2_AF1001_15	18	18	0	0	scaffold_7	1318222	1368222
Aspergillus_fumigatus_DMC2_AF1001_15	22	22	0	0	scaffold_5	2062148	2112148
Aspergillus_fumigatus_DMC2_AF1001_15	20	13	7	0	scaffold_4	2345573	2395573
Aspergillus_fumigatus_DMC2_AF1001_15	25	23	2	0	scaffold_3	3729621	3779621
Aspergillus_fumigatus_DMC2_AF1001_15	14	8	6	0	scaffold_5	3655646	3705646
Aspergillus_fumigatus_DMC2_AF1001_15	19	17	2	0	scaffold_4	2553671	2603671
