STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-12_2W	35	34	1	0	scaffold_4	3028100	3128100
Aspergillus_fumigatus_AF100-12_2W	33	32	1	0	scaffold_6	3192050	3292050
Aspergillus_fumigatus_AF100-12_2W	42	38	4	0	scaffold_6	1611716	1711716
Aspergillus_fumigatus_AF100-12_2W	38	38	0	0	scaffold_6	1305340	1405340
Aspergillus_fumigatus_AF100-12_2W	35	34	1	0	scaffold_5	1712245	1812245
Aspergillus_fumigatus_AF100-12_2W	38	17	21	0	scaffold_1	4194217	4294217
Aspergillus_fumigatus_AF100-12_2W	43	37	6	0	scaffold_3	315990	415990
Aspergillus_fumigatus_AF100-12_2W	37	34	3	0	scaffold_5	1544811	1644811
Aspergillus_fumigatus_AF100-12_2W	28	25	3	0	scaffold_3	3193357	3293357
Aspergillus_fumigatus_AF100-12_2W	41	34	7	0	scaffold_2	3578930	3678930
Aspergillus_fumigatus_AF100-12_2W	33	31	2	0	scaffold_3	1332826	1432826
Aspergillus_fumigatus_AF100-12_2W	39	36	3	0	scaffold_8	228008	328008
Aspergillus_fumigatus_AF100-12_2W	44	38	6	0	scaffold_2	4334089	4434089
Aspergillus_fumigatus_AF100-12_2W	37	30	7	0	scaffold_5	92864	192864
Aspergillus_fumigatus_AF100-12_2W	43	40	3	0	scaffold_3	3788209	3888209
Aspergillus_fumigatus_AF100-12_2W	47	41	6	0	scaffold_6	3365226	3465226
Aspergillus_fumigatus_AF100-12_2W	40	37	3	0	scaffold_8	1159111	1259111
Aspergillus_fumigatus_AF100-12_2W	29	27	2	0	scaffold_3	2805081	2905081
Aspergillus_fumigatus_AF100-12_2W	33	31	2	0	scaffold_3	1379351	1479351
Aspergillus_fumigatus_AF100-12_2W	44	35	9	0	scaffold_3	992251	1092251
Aspergillus_fumigatus_AF100-12_2W	35	34	1	0	scaffold_6	1246592	1346592
Aspergillus_fumigatus_AF100-12_2W	20	19	1	0	scaffold_1	3761025	3861025
Aspergillus_fumigatus_AF100-12_2W	32	29	3	0	scaffold_6	60495	160495
Aspergillus_fumigatus_AF100-12_2W	34	29	5	0	scaffold_1	3386184	3486184
Aspergillus_fumigatus_AF100-12_2W	31	27	4	0	scaffold_7	1256837	1356837
Aspergillus_fumigatus_AF100-12_2W	0	0	0	0	scaffold_6	1122298	1222298
Aspergillus_fumigatus_AF100-12_2W	41	36	5	0	scaffold_2	3205543	3305543
Aspergillus_fumigatus_AF100-12_2W	30	27	3	0	scaffold_3	2491814	2591814
Aspergillus_fumigatus_AF100-12_2W	48	45	3	0	scaffold_2	70211	170211
Aspergillus_fumigatus_AF100-12_2W	44	39	5	0	scaffold_3	64889	164889
Aspergillus_fumigatus_AF100-12_2W	43	36	7	0	scaffold_8	52657	152657
Aspergillus_fumigatus_AF100-12_2W	30	27	3	0	scaffold_3	2447860	2547860
Aspergillus_fumigatus_AF100-12_2W	40	36	4	0	scaffold_2	3217618	3317618
Aspergillus_fumigatus_AF100-12_2W	49	42	7	0	scaffold_4	3606489	3706489
Aspergillus_fumigatus_AF100-12_2W	20	18	2	0	scaffold_4	1269367	1369367
Aspergillus_fumigatus_AF100-12_2W	44	44	0	0	scaffold_6	1787171	1887171
Aspergillus_fumigatus_AF100-12_2W	21	1	20	0	scaffold_7	1802190	1902190
Aspergillus_fumigatus_AF100-12_2W	34	32	2	0	scaffold_4	2326888	2426888
Aspergillus_fumigatus_AF100-12_2W	29	22	7	0	scaffold_4	3171640	3271640
Aspergillus_fumigatus_AF100-12_2W	30	29	1	0	scaffold_1	3028962	3128962
Aspergillus_fumigatus_AF100-12_2W	38	37	1	0	scaffold_1	475106	575106
Aspergillus_fumigatus_AF100-12_2W	26	17	9	0	scaffold_4	3724981	3824981
Aspergillus_fumigatus_AF100-12_2W	45	37	8	0	scaffold_4	3474324	3574324
Aspergillus_fumigatus_AF100-12_2W	32	31	1	0	scaffold_4	743623	843623
Aspergillus_fumigatus_AF100-12_2W	44	39	5	0	scaffold_6	663366	763366
Aspergillus_fumigatus_AF100-12_2W	41	40	1	0	scaffold_6	1748396	1848396
Aspergillus_fumigatus_AF100-12_2W	35	30	5	0	scaffold_5	2915802	3015802
Aspergillus_fumigatus_AF100-12_2W	36	35	1	0	scaffold_1	2508709	2608709
Aspergillus_fumigatus_AF100-12_2W	21	1	20	0	scaffold_7	1811317	1911317
Aspergillus_fumigatus_AF100-12_2W	33	33	0	0	scaffold_1	640831	740831
Aspergillus_fumigatus_AF100-12_2W	32	30	2	0	scaffold_3	1346111	1446111
Aspergillus_fumigatus_AF100-12_2W	35	35	0	0	scaffold_4	590080	690080
Aspergillus_fumigatus_AF100-12_2W	39	36	3	0	scaffold_5	844334	944334
Aspergillus_fumigatus_AF100-12_2W	38	25	13	0	scaffold_3	870658	970658
Aspergillus_fumigatus_AF100-12_2W	35	33	2	0	scaffold_2	4020259	4120259
Aspergillus_fumigatus_AF100-12_2W	41	38	3	0	scaffold_2	1346053	1446053
Aspergillus_fumigatus_AF100-12_2W	37	35	2	0	scaffold_2	2481766	2581766
Aspergillus_fumigatus_AF100-12_2W	38	33	5	0	scaffold_2	4464978	4564978
Aspergillus_fumigatus_AF100-12_2W	33	31	2	0	scaffold_6	3514689	3614689
Aspergillus_fumigatus_AF100-12_2W	29	27	2	0	scaffold_6	79604	179604
Aspergillus_fumigatus_AF100-12_2W	39	35	4	0	scaffold_7	908220	1008220
Aspergillus_fumigatus_AF100-12_2W	40	37	3	0	scaffold_6	1673734	1773734
Aspergillus_fumigatus_AF100-12_2W	33	30	3	0	scaffold_7	1230303	1330303
Aspergillus_fumigatus_AF100-12_2W	37	31	6	0	scaffold_1	4135801	4235801
Aspergillus_fumigatus_AF100-12_2W	33	32	1	0	scaffold_4	1985683	2085683
Aspergillus_fumigatus_AF100-12_2W	42	40	2	0	scaffold_4	964398	1064398
Aspergillus_fumigatus_AF100-12_2W	37	35	2	0	scaffold_2	1174900	1274900
Aspergillus_fumigatus_AF100-12_2W	37	34	3	0	scaffold_2	2150560	2250560
Aspergillus_fumigatus_AF100-12_2W	51	40	11	0	scaffold_4	201607	301607
Aspergillus_fumigatus_AF100-12_2W	40	32	8	0	scaffold_3	1868167	1968167
Aspergillus_fumigatus_AF100-12_2W	38	19	19	0	scaffold_3	853993	953993
Aspergillus_fumigatus_AF100-12_2W	42	40	2	0	scaffold_3	2050416	2150416
Aspergillus_fumigatus_AF100-12_2W	35	34	1	0	scaffold_6	3171850	3271850
