STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_08-19-02-10	19	19	0	0	scaffold_1	1517594	1567594
Aspergillus_fumigatus_08-19-02-10	16	16	0	0	scaffold_2	3957080	4007080
Aspergillus_fumigatus_08-19-02-10	13	9	4	0	scaffold_1	3822470	3872470
Aspergillus_fumigatus_08-19-02-10	20	17	3	0	scaffold_5	2685410	2735410
Aspergillus_fumigatus_08-19-02-10	2	2	0	0	scaffold_4	1070074	1120074
Aspergillus_fumigatus_08-19-02-10	18	15	3	0	scaffold_4	738171	788171
Aspergillus_fumigatus_08-19-02-10	17	16	1	0	scaffold_1	968410	1018410
Aspergillus_fumigatus_08-19-02-10	19	17	2	0	scaffold_7	340553	390553
Aspergillus_fumigatus_08-19-02-10	15	15	0	0	scaffold_1	4196196	4246196
Aspergillus_fumigatus_08-19-02-10	25	23	2	0	scaffold_5	3705057	3755057
Aspergillus_fumigatus_08-19-02-10	23	16	7	0	scaffold_1	2533423	2583423
Aspergillus_fumigatus_08-19-02-10	15	15	0	0	scaffold_6	2727362	2777362
Aspergillus_fumigatus_08-19-02-10	23	20	3	0	scaffold_5	439139	489139
Aspergillus_fumigatus_08-19-02-10	18	17	1	0	scaffold_4	2401097	2451097
Aspergillus_fumigatus_08-19-02-10	16	15	1	0	scaffold_6	2487684	2537684
Aspergillus_fumigatus_08-19-02-10	16	15	1	0	scaffold_5	1666751	1716751
Aspergillus_fumigatus_08-19-02-10	20	19	1	0	scaffold_4	2506490	2556490
Aspergillus_fumigatus_08-19-02-10	1	1	0	0	scaffold_5	176780	226780
Aspergillus_fumigatus_08-19-02-10	21	20	1	0	scaffold_1	3687221	3737221
Aspergillus_fumigatus_08-19-02-10	16	12	4	0	scaffold_1	1662540	1712540
Aspergillus_fumigatus_08-19-02-10	22	20	2	0	scaffold_5	3190864	3240864
Aspergillus_fumigatus_08-19-02-10	17	16	1	0	scaffold_5	1002007	1052007
Aspergillus_fumigatus_08-19-02-10	21	19	2	0	scaffold_5	2023272	2073272
Aspergillus_fumigatus_08-19-02-10	18	15	3	0	scaffold_2	474891	524891
Aspergillus_fumigatus_08-19-02-10	8	7	1	0	scaffold_8	687602	737602
Aspergillus_fumigatus_08-19-02-10	20	17	3	0	scaffold_2	1299152	1349152
Aspergillus_fumigatus_08-19-02-10	20	2	18	0	scaffold_1	4580725	4630725
Aspergillus_fumigatus_08-19-02-10	25	24	1	0	scaffold_6	2620018	2670018
Aspergillus_fumigatus_08-19-02-10	21	19	2	0	scaffold_7	180684	230684
Aspergillus_fumigatus_08-19-02-10	16	15	1	0	scaffold_4	3221897	3271897
Aspergillus_fumigatus_08-19-02-10	19	16	3	0	scaffold_1	1626951	1676951
Aspergillus_fumigatus_08-19-02-10	21	19	2	0	scaffold_4	3659496	3709496
Aspergillus_fumigatus_08-19-02-10	16	14	2	0	scaffold_6	1360860	1410860
Aspergillus_fumigatus_08-19-02-10	23	22	1	0	scaffold_4	39798	89798
Aspergillus_fumigatus_08-19-02-10	21	21	0	0	scaffold_3	2103538	2153538
Aspergillus_fumigatus_08-19-02-10	13	12	1	0	scaffold_6	1520646	1570646
Aspergillus_fumigatus_08-19-02-10	16	6	10	0	scaffold_1	4801744	4851744
Aspergillus_fumigatus_08-19-02-10	8	8	0	0	scaffold_4	1037568	1087568
Aspergillus_fumigatus_08-19-02-10	15	15	0	0	scaffold_6	2764290	2814290
Aspergillus_fumigatus_08-19-02-10	16	14	2	0	scaffold_2	4020449	4070449
Aspergillus_fumigatus_08-19-02-10	20	14	6	0	scaffold_6	2252109	2302109
Aspergillus_fumigatus_08-19-02-10	14	11	3	0	scaffold_5	2371222	2421222
Aspergillus_fumigatus_08-19-02-10	21	20	1	0	scaffold_1	3883010	3933010
Aspergillus_fumigatus_08-19-02-10	9	8	1	0	scaffold_5	2182704	2232704
Aspergillus_fumigatus_08-19-02-10	19	17	2	0	scaffold_1	1354095	1404095
Aspergillus_fumigatus_08-19-02-10	17	16	1	0	scaffold_6	3250647	3300647
Aspergillus_fumigatus_08-19-02-10	2	2	0	0	scaffold_5	1286498	1336498
Aspergillus_fumigatus_08-19-02-10	17	17	0	0	scaffold_2	1007171	1057171
Aspergillus_fumigatus_08-19-02-10	16	15	1	0	scaffold_1	3368814	3418814
Aspergillus_fumigatus_08-19-02-10	16	16	0	0	scaffold_6	3094791	3144791
Aspergillus_fumigatus_08-19-02-10	17	13	4	0	scaffold_4	1115097	1165097
Aspergillus_fumigatus_08-19-02-10	7	5	2	0	scaffold_3	1107765	1157765
Aspergillus_fumigatus_08-19-02-10	17	17	0	0	scaffold_5	1729123	1779123
Aspergillus_fumigatus_08-19-02-10	21	20	1	0	scaffold_5	2586010	2636010
Aspergillus_fumigatus_08-19-02-10	14	14	0	0	scaffold_3	1906790	1956790
Aspergillus_fumigatus_08-19-02-10	18	16	2	0	scaffold_1	281803	331803
Aspergillus_fumigatus_08-19-02-10	23	21	2	0	scaffold_7	661033	711033
Aspergillus_fumigatus_08-19-02-10	21	20	1	0	scaffold_6	1705069	1755069
Aspergillus_fumigatus_08-19-02-10	7	7	0	0	scaffold_4	1048005	1098005
Aspergillus_fumigatus_08-19-02-10	24	22	2	0	scaffold_4	3723055	3773055
Aspergillus_fumigatus_08-19-02-10	21	19	2	0	scaffold_5	2022975	2072975
Aspergillus_fumigatus_08-19-02-10	21	20	1	0	scaffold_8	286348	336348
Aspergillus_fumigatus_08-19-02-10	12	12	0	0	scaffold_2	757989	807989
Aspergillus_fumigatus_08-19-02-10	7	5	2	0	scaffold_5	1307181	1357181
Aspergillus_fumigatus_08-19-02-10	20	20	0	0	scaffold_2	1409813	1459813
Aspergillus_fumigatus_08-19-02-10	19	19	0	0	scaffold_2	306482	356482
Aspergillus_fumigatus_08-19-02-10	15	7	8	0	scaffold_4	1865136	1915136
Aspergillus_fumigatus_08-19-02-10	18	18	0	0	scaffold_2	966092	1016092
Aspergillus_fumigatus_08-19-02-10	21	21	0	0	scaffold_5	3748600	3798600
Aspergillus_fumigatus_08-19-02-10	18	17	1	0	scaffold_6	1915505	1965505
Aspergillus_fumigatus_08-19-02-10	20	20	0	0	scaffold_1	427728	477728
Aspergillus_fumigatus_08-19-02-10	13	11	2	0	scaffold_4	3597901	3647901
Aspergillus_fumigatus_08-19-02-10	20	20	0	0	scaffold_1	1505390	1555390
Aspergillus_fumigatus_08-19-02-10	19	18	1	0	scaffold_6	1821103	1871103
Aspergillus_fumigatus_08-19-02-10	24	18	6	0	scaffold_3	228710	278710
Aspergillus_fumigatus_08-19-02-10	11	11	0	0	scaffold_6	2883027	2933027
Aspergillus_fumigatus_08-19-02-10	19	18	1	0	scaffold_4	2412544	2462544
