STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_M5960-D	40	33	7	0	scaffold_3	899988	999988
Aspergillus_fumigatus_M5960-D	41	39	2	0	scaffold_3	4004582	4104582
Aspergillus_fumigatus_M5960-D	35	31	4	0	scaffold_1	3899818	3999818
Aspergillus_fumigatus_M5960-D	38	35	3	0	scaffold_4	687352	787352
Aspergillus_fumigatus_M5960-D	39	37	2	0	scaffold_4	1152322	1252322
Aspergillus_fumigatus_M5960-D	32	29	3	0	scaffold_2	3292411	3392411
Aspergillus_fumigatus_M5960-D	42	40	2	0	scaffold_5	448473	548473
Aspergillus_fumigatus_M5960-D	33	30	3	0	scaffold_2	3317575	3417575
Aspergillus_fumigatus_M5960-D	27	26	1	0	scaffold_7	676003	776003
Aspergillus_fumigatus_M5960-D	42	37	5	0	scaffold_5	3226079	3326079
Aspergillus_fumigatus_M5960-D	37	34	3	0	scaffold_1	3029892	3129892
Aspergillus_fumigatus_M5960-D	35	33	2	0	scaffold_3	1842479	1942479
Aspergillus_fumigatus_M5960-D	40	0	40	0	scaffold_2	4182715	4282715
Aspergillus_fumigatus_M5960-D	31	29	2	0	scaffold_3	2950902	3050902
Aspergillus_fumigatus_M5960-D	21	20	1	0	scaffold_3	1150947	1250947
Aspergillus_fumigatus_M5960-D	46	41	5	0	scaffold_2	4470135	4570135
Aspergillus_fumigatus_M5960-D	34	14	20	0	scaffold_3	629075	729075
Aspergillus_fumigatus_M5960-D	36	32	4	0	scaffold_7	536883	636883
Aspergillus_fumigatus_M5960-D	35	32	3	0	scaffold_5	2104454	2204454
Aspergillus_fumigatus_M5960-D	47	40	7	0	scaffold_7	1672088	1772088
Aspergillus_fumigatus_M5960-D	35	34	1	0	scaffold_1	602056	702056
Aspergillus_fumigatus_M5960-D	24	21	3	0	scaffold_6	373664	473664
Aspergillus_fumigatus_M5960-D	39	36	3	0	scaffold_6	1978421	2078421
Aspergillus_fumigatus_M5960-D	38	37	1	0	scaffold_8	953377	1053377
Aspergillus_fumigatus_M5960-D	43	35	8	0	scaffold_6	246755	346755
Aspergillus_fumigatus_M5960-D	43	43	0	0	scaffold_6	1863770	1963770
Aspergillus_fumigatus_M5960-D	46	40	6	0	scaffold_6	3364355	3464355
Aspergillus_fumigatus_M5960-D	29	26	3	0	scaffold_4	1354701	1454701
Aspergillus_fumigatus_M5960-D	31	27	4	0	scaffold_6	2339195	2439195
Aspergillus_fumigatus_M5960-D	49	44	5	0	scaffold_3	4154062	4254062
Aspergillus_fumigatus_M5960-D	13	12	1	0	scaffold_4	3794259	3894259
Aspergillus_fumigatus_M5960-D	36	36	0	0	scaffold_7	605241	705241
Aspergillus_fumigatus_M5960-D	36	31	5	0	scaffold_1	4639626	4739626
Aspergillus_fumigatus_M5960-D	41	38	3	0	scaffold_3	1947423	2047423
Aspergillus_fumigatus_M5960-D	45	35	10	0	scaffold_2	111491	211491
Aspergillus_fumigatus_M5960-D	34	31	3	0	scaffold_7	1067816	1167816
Aspergillus_fumigatus_M5960-D	25	25	0	0	scaffold_5	739301	839301
Aspergillus_fumigatus_M5960-D	36	28	8	0	scaffold_4	2479150	2579150
Aspergillus_fumigatus_M5960-D	32	30	2	0	scaffold_2	942003	1042003
Aspergillus_fumigatus_M5960-D	40	36	4	0	scaffold_1	3663134	3763134
Aspergillus_fumigatus_M5960-D	47	36	11	0	scaffold_6	3626648	3726648
Aspergillus_fumigatus_M5960-D	41	37	4	0	scaffold_7	1114177	1214177
Aspergillus_fumigatus_M5960-D	38	33	5	0	scaffold_1	4270085	4370085
Aspergillus_fumigatus_M5960-D	40	36	4	0	scaffold_6	3460884	3560884
Aspergillus_fumigatus_M5960-D	34	31	3	0	scaffold_1	4671752	4771752
Aspergillus_fumigatus_M5960-D	29	0	29	0	scaffold_2	3976212	4076212
Aspergillus_fumigatus_M5960-D	31	28	3	0	scaffold_5	3130051	3230051
Aspergillus_fumigatus_M5960-D	37	29	8	0	scaffold_2	3199520	3299520
Aspergillus_fumigatus_M5960-D	38	35	3	0	scaffold_5	949772	1049772
Aspergillus_fumigatus_M5960-D	23	23	0	0	scaffold_5	724253	824253
Aspergillus_fumigatus_M5960-D	40	34	6	0	scaffold_1	368411	468411
Aspergillus_fumigatus_M5960-D	41	33	8	0	scaffold_2	2889534	2989534
Aspergillus_fumigatus_M5960-D	35	35	0	0	scaffold_1	2666522	2766522
Aspergillus_fumigatus_M5960-D	48	41	7	0	scaffold_3	65581	165581
Aspergillus_fumigatus_M5960-D	46	42	4	0	scaffold_3	398885	498885
Aspergillus_fumigatus_M5960-D	36	32	4	0	scaffold_1	2867234	2967234
Aspergillus_fumigatus_M5960-D	35	34	1	0	scaffold_3	2885696	2985696
Aspergillus_fumigatus_M5960-D	40	35	5	0	scaffold_4	2581637	2681637
Aspergillus_fumigatus_M5960-D	39	36	3	0	scaffold_2	2431992	2531992
Aspergillus_fumigatus_M5960-D	33	30	3	0	scaffold_1	1046382	1146382
Aspergillus_fumigatus_M5960-D	31	30	1	0	scaffold_1	4002775	4102775
Aspergillus_fumigatus_M5960-D	47	42	5	0	scaffold_2	3478090	3578090
Aspergillus_fumigatus_M5960-D	39	34	5	0	scaffold_2	1619196	1719196
Aspergillus_fumigatus_M5960-D	30	23	7	0	scaffold_6	2258633	2358633
Aspergillus_fumigatus_M5960-D	36	29	7	0	scaffold_5	1360108	1460108
Aspergillus_fumigatus_M5960-D	41	39	2	0	scaffold_1	2457354	2557354
Aspergillus_fumigatus_M5960-D	38	35	3	0	scaffold_4	2806393	2906393
Aspergillus_fumigatus_M5960-D	33	31	2	0	scaffold_2	2188738	2288738
Aspergillus_fumigatus_M5960-D	46	43	3	0	scaffold_3	4082081	4182081
Aspergillus_fumigatus_M5960-D	35	33	2	0	scaffold_4	1568455	1668455
Aspergillus_fumigatus_M5960-D	36	32	4	0	scaffold_3	3111008	3211008
Aspergillus_fumigatus_M5960-D	28	25	3	0	scaffold_6	1253034	1353034
Aspergillus_fumigatus_M5960-D	34	31	3	0	scaffold_4	3185661	3285661
Aspergillus_fumigatus_M5960-D	44	39	5	0	scaffold_2	4401970	4501970
Aspergillus_fumigatus_M5960-D	39	37	2	0	scaffold_3	795780	895780
Aspergillus_fumigatus_M5960-D	35	32	3	0	scaffold_2	3359222	3459222
Aspergillus_fumigatus_M5960-D	48	42	6	0	scaffold_6	3367064	3467064
Aspergillus_fumigatus_M5960-D	37	37	0	0	scaffold_2	547500	647500
Aspergillus_fumigatus_M5960-D	39	30	9	0	scaffold_3	3780253	3880253
