STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_IFM_59356-1	18	18	0	0	scaffold_5	2131922	2181922
Aspergillus_fumigatus_IFM_59356-1	21	19	2	0	scaffold_2	2736999	2786999
Aspergillus_fumigatus_IFM_59356-1	18	15	3	0	scaffold_5	688743	738743
Aspergillus_fumigatus_IFM_59356-1	23	21	2	0	scaffold_3	750742	800742
Aspergillus_fumigatus_IFM_59356-1	20	19	1	0	scaffold_4	3004942	3054942
Aspergillus_fumigatus_IFM_59356-1	20	18	2	0	scaffold_1	3960858	4010858
Aspergillus_fumigatus_IFM_59356-1	16	13	3	0	scaffold_1	1047961	1097961
Aspergillus_fumigatus_IFM_59356-1	17	5	12	0	scaffold_7	1797172	1847172
Aspergillus_fumigatus_IFM_59356-1	22	19	3	0	scaffold_8	428209	478209
Aspergillus_fumigatus_IFM_59356-1	14	13	1	0	scaffold_3	3162577	3212577
Aspergillus_fumigatus_IFM_59356-1	18	18	0	0	scaffold_4	3222877	3272877
Aspergillus_fumigatus_IFM_59356-1	21	19	2	0	scaffold_1	1013666	1063666
Aspergillus_fumigatus_IFM_59356-1	18	18	0	0	scaffold_4	2453514	2503514
Aspergillus_fumigatus_IFM_59356-1	2	1	1	0	scaffold_4	1315665	1365665
Aspergillus_fumigatus_IFM_59356-1	17	15	2	0	scaffold_4	3131462	3181462
Aspergillus_fumigatus_IFM_59356-1	7	7	0	0	scaffold_1	1863126	1913126
Aspergillus_fumigatus_IFM_59356-1	26	21	5	0	scaffold_4	2758770	2808770
Aspergillus_fumigatus_IFM_59356-1	18	16	2	0	scaffold_2	3622167	3672167
Aspergillus_fumigatus_IFM_59356-1	16	14	2	0	scaffold_4	2100582	2150582
Aspergillus_fumigatus_IFM_59356-1	24	22	2	0	scaffold_6	3482510	3532510
Aspergillus_fumigatus_IFM_59356-1	16	16	0	0	scaffold_2	2329548	2379548
Aspergillus_fumigatus_IFM_59356-1	19	18	1	0	scaffold_2	3475539	3525539
Aspergillus_fumigatus_IFM_59356-1	20	18	2	0	scaffold_4	1800468	1850468
Aspergillus_fumigatus_IFM_59356-1	17	16	1	0	scaffold_8	1126063	1176063
Aspergillus_fumigatus_IFM_59356-1	23	17	6	0	scaffold_3	2469627	2519627
Aspergillus_fumigatus_IFM_59356-1	21	20	1	0	scaffold_6	2121083	2171083
Aspergillus_fumigatus_IFM_59356-1	21	20	1	0	scaffold_7	1544831	1594831
Aspergillus_fumigatus_IFM_59356-1	14	14	0	0	scaffold_2	607396	657396
Aspergillus_fumigatus_IFM_59356-1	1	1	0	0	scaffold_8	763377	813377
Aspergillus_fumigatus_IFM_59356-1	21	19	2	0	scaffold_1	3269596	3319596
Aspergillus_fumigatus_IFM_59356-1	19	18	1	0	scaffold_3	4117733	4167733
Aspergillus_fumigatus_IFM_59356-1	19	18	1	0	scaffold_4	2428408	2478408
Aspergillus_fumigatus_IFM_59356-1	12	11	1	0	scaffold_3	1195107	1245107
Aspergillus_fumigatus_IFM_59356-1	22	21	1	0	scaffold_2	429055	479055
Aspergillus_fumigatus_IFM_59356-1	24	20	4	0	scaffold_2	2567710	2617710
Aspergillus_fumigatus_IFM_59356-1	22	19	3	0	scaffold_3	2115295	2165295
Aspergillus_fumigatus_IFM_59356-1	19	19	0	0	scaffold_8	1058545	1108545
Aspergillus_fumigatus_IFM_59356-1	22	21	1	0	scaffold_2	1953658	2003658
Aspergillus_fumigatus_IFM_59356-1	17	15	2	0	scaffold_6	913726	963726
Aspergillus_fumigatus_IFM_59356-1	18	17	1	0	scaffold_1	2677956	2727956
Aspergillus_fumigatus_IFM_59356-1	12	12	0	0	scaffold_3	4157937	4207937
Aspergillus_fumigatus_IFM_59356-1	18	17	1	0	scaffold_4	3280917	3330917
Aspergillus_fumigatus_IFM_59356-1	19	18	1	0	scaffold_4	1760486	1810486
Aspergillus_fumigatus_IFM_59356-1	20	20	0	0	scaffold_8	1055503	1105503
Aspergillus_fumigatus_IFM_59356-1	26	24	2	0	scaffold_1	4598310	4648310
Aspergillus_fumigatus_IFM_59356-1	16	16	0	0	scaffold_5	3389775	3439775
Aspergillus_fumigatus_IFM_59356-1	17	17	0	0	scaffold_6	3598844	3648844
Aspergillus_fumigatus_IFM_59356-1	14	9	5	0	scaffold_6	2906511	2956511
Aspergillus_fumigatus_IFM_59356-1	16	14	2	0	scaffold_4	1907982	1957982
Aspergillus_fumigatus_IFM_59356-1	24	21	3	0	scaffold_4	633289	683289
Aspergillus_fumigatus_IFM_59356-1	21	19	2	0	scaffold_3	2044142	2094142
Aspergillus_fumigatus_IFM_59356-1	17	17	0	0	scaffold_3	4008741	4058741
Aspergillus_fumigatus_IFM_59356-1	18	18	0	0	scaffold_1	2605359	2655359
Aspergillus_fumigatus_IFM_59356-1	17	14	3	0	scaffold_4	3493743	3543743
Aspergillus_fumigatus_IFM_59356-1	25	23	2	0	scaffold_3	3899619	3949619
Aspergillus_fumigatus_IFM_59356-1	20	20	0	0	scaffold_3	1420085	1470085
Aspergillus_fumigatus_IFM_59356-1	23	20	3	0	scaffold_1	24926	74926
Aspergillus_fumigatus_IFM_59356-1	15	14	1	0	scaffold_5	3257053	3307053
Aspergillus_fumigatus_IFM_59356-1	16	15	1	0	scaffold_1	925093	975093
Aspergillus_fumigatus_IFM_59356-1	19	19	0	0	scaffold_4	2285906	2335906
Aspergillus_fumigatus_IFM_59356-1	16	16	0	0	scaffold_4	2955411	3005411
Aspergillus_fumigatus_IFM_59356-1	16	14	2	0	scaffold_2	4107225	4157225
Aspergillus_fumigatus_IFM_59356-1	16	13	3	0	scaffold_6	3611211	3661211
Aspergillus_fumigatus_IFM_59356-1	21	0	21	0	scaffold_1	4408373	4458373
Aspergillus_fumigatus_IFM_59356-1	20	17	3	0	scaffold_2	992731	1042731
Aspergillus_fumigatus_IFM_59356-1	18	18	0	0	scaffold_4	3309412	3359412
Aspergillus_fumigatus_IFM_59356-1	12	12	0	0	scaffold_6	2283544	2333544
Aspergillus_fumigatus_IFM_59356-1	6	1	5	0	scaffold_4	156537	206537
