STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-12_10	18	17	1	0	scaffold_2	3144259	3194259
Aspergillus_fumigatus_AF100-12_10	18	16	2	0	scaffold_2	3004708	3054708
Aspergillus_fumigatus_AF100-12_10	20	18	2	0	scaffold_2	2023357	2073357
Aspergillus_fumigatus_AF100-12_10	15	14	1	0	scaffold_7	1363999	1413999
Aspergillus_fumigatus_AF100-12_10	0	0	0	0	scaffold_1	1870311	1920311
Aspergillus_fumigatus_AF100-12_10	17	15	2	0	scaffold_6	2560427	2610427
Aspergillus_fumigatus_AF100-12_10	19	1	18	0	scaffold_7	2003995	2053995
Aspergillus_fumigatus_AF100-12_10	17	16	1	0	scaffold_8	1299233	1349233
Aspergillus_fumigatus_AF100-12_10	20	19	1	0	scaffold_2	264974	314974
Aspergillus_fumigatus_AF100-12_10	12	10	2	0	scaffold_6	2380697	2430697
Aspergillus_fumigatus_AF100-12_10	19	16	3	0	scaffold_4	3388809	3438809
Aspergillus_fumigatus_AF100-12_10	22	21	1	0	scaffold_6	2536609	2586609
Aspergillus_fumigatus_AF100-12_10	14	14	0	0	scaffold_6	2658603	2708603
Aspergillus_fumigatus_AF100-12_10	17	16	1	0	scaffold_1	1372017	1422017
Aspergillus_fumigatus_AF100-12_10	17	15	2	0	scaffold_1	4049998	4099998
Aspergillus_fumigatus_AF100-12_10	19	17	2	0	scaffold_1	2664932	2714932
Aspergillus_fumigatus_AF100-12_10	17	17	0	0	scaffold_6	1634735	1684735
Aspergillus_fumigatus_AF100-12_10	18	16	2	0	scaffold_3	1420253	1470253
Aspergillus_fumigatus_AF100-12_10	20	19	1	0	scaffold_5	1332962	1382962
Aspergillus_fumigatus_AF100-12_10	17	17	0	0	scaffold_4	930215	980215
Aspergillus_fumigatus_AF100-12_10	20	17	3	0	scaffold_7	1538689	1588689
Aspergillus_fumigatus_AF100-12_10	22	20	2	0	scaffold_3	3019992	3069992
Aspergillus_fumigatus_AF100-12_10	19	17	2	0	scaffold_8	1028791	1078791
Aspergillus_fumigatus_AF100-12_10	18	17	1	0	scaffold_2	2822362	2872362
Aspergillus_fumigatus_AF100-12_10	15	13	2	0	scaffold_6	2360082	2410082
Aspergillus_fumigatus_AF100-12_10	16	14	2	0	scaffold_8	844716	894716
Aspergillus_fumigatus_AF100-12_10	17	14	3	0	scaffold_2	1724720	1774720
Aspergillus_fumigatus_AF100-12_10	24	20	4	0	scaffold_3	428109	478109
Aspergillus_fumigatus_AF100-12_10	19	17	2	0	scaffold_3	2701897	2751897
Aspergillus_fumigatus_AF100-12_10	16	15	1	0	scaffold_6	3196674	3246674
Aspergillus_fumigatus_AF100-12_10	17	14	3	0	scaffold_5	2145663	2195663
Aspergillus_fumigatus_AF100-12_10	14	4	10	0	scaffold_5	2490924	2540924
Aspergillus_fumigatus_AF100-12_10	18	16	2	0	scaffold_4	1773207	1823207
Aspergillus_fumigatus_AF100-12_10	19	17	2	0	scaffold_5	1983080	2033080
Aspergillus_fumigatus_AF100-12_10	18	18	0	0	scaffold_1	967882	1017882
Aspergillus_fumigatus_AF100-12_10	18	15	3	0	scaffold_4	3528048	3578048
Aspergillus_fumigatus_AF100-12_10	23	22	1	0	scaffold_4	2871647	2921647
Aspergillus_fumigatus_AF100-12_10	18	18	0	0	scaffold_4	720779	770779
Aspergillus_fumigatus_AF100-12_10	23	19	4	0	scaffold_7	1548720	1598720
