STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AFUG_082015-1200	38	30	8	0	scaffold_1	2939432	3039432
Aspergillus_fumigatus_AFUG_082015-1200	51	46	5	0	scaffold_3	3930822	4030822
Aspergillus_fumigatus_AFUG_082015-1200	32	31	1	0	scaffold_1	2707202	2807202
Aspergillus_fumigatus_AFUG_082015-1200	32	30	2	0	scaffold_4	2532624	2632624
Aspergillus_fumigatus_AFUG_082015-1200	37	32	5	0	scaffold_2	3382408	3482408
Aspergillus_fumigatus_AFUG_082015-1200	38	34	4	0	scaffold_5	816736	916736
Aspergillus_fumigatus_AFUG_082015-1200	32	29	3	0	scaffold_1	2615564	2715564
Aspergillus_fumigatus_AFUG_082015-1200	41	37	4	0	scaffold_4	2432991	2532991
Aspergillus_fumigatus_AFUG_082015-1200	49	37	12	0	scaffold_2	32537	132537
Aspergillus_fumigatus_AFUG_082015-1200	38	33	5	0	scaffold_2	3476514	3576514
Aspergillus_fumigatus_AFUG_082015-1200	43	38	5	0	scaffold_2	3628535	3728535
Aspergillus_fumigatus_AFUG_082015-1200	27	25	2	0	scaffold_2	1553318	1653318
Aspergillus_fumigatus_AFUG_082015-1200	31	28	3	0	scaffold_2	781507	881507
Aspergillus_fumigatus_AFUG_082015-1200	12	11	1	0	scaffold_2	1295658	1395658
Aspergillus_fumigatus_AFUG_082015-1200	22	22	0	0	scaffold_8	624253	724253
Aspergillus_fumigatus_AFUG_082015-1200	40	39	1	0	scaffold_1	1603030	1703030
Aspergillus_fumigatus_AFUG_082015-1200	31	27	4	0	scaffold_5	1757729	1857729
Aspergillus_fumigatus_AFUG_082015-1200	42	32	10	0	scaffold_4	146896	246896
Aspergillus_fumigatus_AFUG_082015-1200	43	43	0	0	scaffold_4	1737816	1837816
Aspergillus_fumigatus_AFUG_082015-1200	45	44	1	0	scaffold_3	1399548	1499548
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_1	3128675	3228675
Aspergillus_fumigatus_AFUG_082015-1200	34	31	3	0	scaffold_5	1411783	1511783
Aspergillus_fumigatus_AFUG_082015-1200	39	35	4	0	scaffold_6	1450739	1550739
Aspergillus_fumigatus_AFUG_082015-1200	44	35	9	0	scaffold_5	1184483	1284483
Aspergillus_fumigatus_AFUG_082015-1200	36	32	4	0	scaffold_7	1585569	1685569
Aspergillus_fumigatus_AFUG_082015-1200	38	31	7	0	scaffold_2	2721051	2821051
Aspergillus_fumigatus_AFUG_082015-1200	42	33	9	0	scaffold_7	1521550	1621550
Aspergillus_fumigatus_AFUG_082015-1200	39	36	3	0	scaffold_5	1874370	1974370
Aspergillus_fumigatus_AFUG_082015-1200	39	34	5	0	scaffold_2	362645	462645
Aspergillus_fumigatus_AFUG_082015-1200	24	23	1	0	scaffold_4	1161817	1261817
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_4	820366	920366
Aspergillus_fumigatus_AFUG_082015-1200	20	10	10	0	scaffold_3	967699	1067699
Aspergillus_fumigatus_AFUG_082015-1200	35	32	3	0	scaffold_5	3449814	3549814
Aspergillus_fumigatus_AFUG_082015-1200	37	32	5	0	scaffold_3	2424743	2524743
Aspergillus_fumigatus_AFUG_082015-1200	31	30	1	0	scaffold_4	3133641	3233641
Aspergillus_fumigatus_AFUG_082015-1200	38	36	2	0	scaffold_1	2728193	2828193
Aspergillus_fumigatus_AFUG_082015-1200	35	31	4	0	scaffold_1	3319141	3419141
Aspergillus_fumigatus_AFUG_082015-1200	34	31	3	0	scaffold_1	683401	783401
Aspergillus_fumigatus_AFUG_082015-1200	29	26	3	0	scaffold_4	2862743	2962743
Aspergillus_fumigatus_AFUG_082015-1200	31	26	5	0	scaffold_5	3236317	3336317
Aspergillus_fumigatus_AFUG_082015-1200	29	28	1	0	scaffold_4	1364548	1464548
Aspergillus_fumigatus_AFUG_082015-1200	42	36	6	0	scaffold_1	3576374	3676374
Aspergillus_fumigatus_AFUG_082015-1200	29	27	2	0	scaffold_4	1395195	1495195
Aspergillus_fumigatus_AFUG_082015-1200	40	17	23	0	scaffold_2	4033257	4133257
Aspergillus_fumigatus_AFUG_082015-1200	39	33	6	0	scaffold_2	212790	312790
Aspergillus_fumigatus_AFUG_082015-1200	34	32	2	0	scaffold_4	2505737	2605737
Aspergillus_fumigatus_AFUG_082015-1200	42	39	3	0	scaffold_7	1076936	1176936
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_8	1361790	1461790
Aspergillus_fumigatus_AFUG_082015-1200	42	31	11	0	scaffold_6	2576728	2676728
Aspergillus_fumigatus_AFUG_082015-1200	29	28	1	0	scaffold_8	593656	693656
Aspergillus_fumigatus_AFUG_082015-1200	40	38	2	0	scaffold_6	932557	1032557
Aspergillus_fumigatus_AFUG_082015-1200	26	23	3	0	scaffold_6	1215498	1315498
Aspergillus_fumigatus_AFUG_082015-1200	46	42	4	0	scaffold_1	2146325	2246325
Aspergillus_fumigatus_AFUG_082015-1200	36	34	2	0	scaffold_7	1182900	1282900
Aspergillus_fumigatus_AFUG_082015-1200	22	19	3	0	scaffold_6	210731	310731
Aspergillus_fumigatus_AFUG_082015-1200	39	34	5	0	scaffold_7	1356509	1456509
Aspergillus_fumigatus_AFUG_082015-1200	38	31	7	0	scaffold_3	3714538	3814538
Aspergillus_fumigatus_AFUG_082015-1200	38	33	5	0	scaffold_2	2892574	2992574
Aspergillus_fumigatus_AFUG_082015-1200	42	37	5	0	scaffold_3	1652800	1752800
Aspergillus_fumigatus_AFUG_082015-1200	40	36	4	0	scaffold_6	1280100	1380100
Aspergillus_fumigatus_AFUG_082015-1200	32	32	0	0	scaffold_5	2265508	2365508
Aspergillus_fumigatus_AFUG_082015-1200	35	33	2	0	scaffold_5	2414759	2514759
Aspergillus_fumigatus_AFUG_082015-1200	32	26	6	0	scaffold_1	2864293	2964293
Aspergillus_fumigatus_AFUG_082015-1200	45	44	1	0	scaffold_4	3468958	3568958
Aspergillus_fumigatus_AFUG_082015-1200	40	32	8	0	scaffold_5	1248664	1348664
Aspergillus_fumigatus_AFUG_082015-1200	35	31	4	0	scaffold_2	883297	983297
Aspergillus_fumigatus_AFUG_082015-1200	42	31	11	0	scaffold_6	2568114	2668114
Aspergillus_fumigatus_AFUG_082015-1200	30	29	1	0	scaffold_2	2512945	2612945
Aspergillus_fumigatus_AFUG_082015-1200	42	38	4	0	scaffold_1	3747515	3847515
Aspergillus_fumigatus_AFUG_082015-1200	45	40	5	0	scaffold_1	2508568	2608568
Aspergillus_fumigatus_AFUG_082015-1200	40	28	12	0	scaffold_4	2602384	2702384
Aspergillus_fumigatus_AFUG_082015-1200	37	30	7	0	scaffold_8	339083	439083
Aspergillus_fumigatus_AFUG_082015-1200	49	46	3	0	scaffold_3	3922930	4022930
Aspergillus_fumigatus_AFUG_082015-1200	41	36	5	0	scaffold_4	263178	363178
Aspergillus_fumigatus_AFUG_082015-1200	40	31	9	0	scaffold_5	1229754	1329754
Aspergillus_fumigatus_AFUG_082015-1200	29	28	1	0	scaffold_3	905207	1005207
Aspergillus_fumigatus_AFUG_082015-1200	33	32	1	0	scaffold_2	1687284	1787284
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_2	1118141	1218141
Aspergillus_fumigatus_AFUG_082015-1200	33	26	7	0	scaffold_1	2877227	2977227
Aspergillus_fumigatus_AFUG_082015-1200	32	31	1	0	scaffold_1	726001	826001
Aspergillus_fumigatus_AFUG_082015-1200	32	31	1	0	scaffold_3	3494500	3594500
Aspergillus_fumigatus_AFUG_082015-1200	45	36	9	0	scaffold_6	2536936	2636936
Aspergillus_fumigatus_AFUG_082015-1200	40	34	6	0	scaffold_3	2206277	2306277
Aspergillus_fumigatus_AFUG_082015-1200	33	26	7	0	scaffold_1	575729	675729
Aspergillus_fumigatus_AFUG_082015-1200	36	29	7	0	scaffold_8	1071367	1171367
Aspergillus_fumigatus_AFUG_082015-1200	42	38	4	0	scaffold_3	2057069	2157069
Aspergillus_fumigatus_AFUG_082015-1200	38	33	5	0	scaffold_2	3003600	3103600
Aspergillus_fumigatus_AFUG_082015-1200	38	35	3	0	scaffold_6	1516082	1616082
Aspergillus_fumigatus_AFUG_082015-1200	34	32	2	0	scaffold_1	503288	603288
Aspergillus_fumigatus_AFUG_082015-1200	39	37	2	0	scaffold_4	982484	1082484
Aspergillus_fumigatus_AFUG_082015-1200	38	35	3	0	scaffold_3	3277681	3377681
Aspergillus_fumigatus_AFUG_082015-1200	36	36	0	0	scaffold_1	4440419	4540419
Aspergillus_fumigatus_AFUG_082015-1200	39	35	4	0	scaffold_3	557210	657210
Aspergillus_fumigatus_AFUG_082015-1200	34	30	4	0	scaffold_5	2996981	3096981
Aspergillus_fumigatus_AFUG_082015-1200	33	30	3	0	scaffold_6	2065781	2165781
Aspergillus_fumigatus_AFUG_082015-1200	32	29	3	0	scaffold_4	2789000	2889000
Aspergillus_fumigatus_AFUG_082015-1200	32	31	1	0	scaffold_5	1037503	1137503
Aspergillus_fumigatus_AFUG_082015-1200	45	40	5	0	scaffold_8	154852	254852
Aspergillus_fumigatus_AFUG_082015-1200	33	31	2	0	scaffold_2	1581625	1681625
Aspergillus_fumigatus_AFUG_082015-1200	36	33	3	0	scaffold_5	1546477	1646477
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_6	1589389	1689389
Aspergillus_fumigatus_AFUG_082015-1200	37	34	3	0	scaffold_7	1035419	1135419
Aspergillus_fumigatus_AFUG_082015-1200	45	37	7	1	scaffold_5	102160	202160
Aspergillus_fumigatus_AFUG_082015-1200	39	38	1	0	scaffold_4	1283237	1383237
Aspergillus_fumigatus_AFUG_082015-1200	38	36	2	0	scaffold_6	473199	573199
Aspergillus_fumigatus_AFUG_082015-1200	41	38	3	0	scaffold_4	1871697	1971697
Aspergillus_fumigatus_AFUG_082015-1200	36	31	5	0	scaffold_4	538942	638942
Aspergillus_fumigatus_AFUG_082015-1200	49	43	6	0	scaffold_6	2290057	2390057
Aspergillus_fumigatus_AFUG_082015-1200	28	27	1	0	scaffold_3	2706165	2806165
Aspergillus_fumigatus_AFUG_082015-1200	38	31	7	0	scaffold_2	3335989	3435989
Aspergillus_fumigatus_AFUG_082015-1200	36	36	0	0	scaffold_5	2291807	2391807
Aspergillus_fumigatus_AFUG_082015-1200	36	36	0	0	scaffold_5	2221445	2321445
Aspergillus_fumigatus_AFUG_082015-1200	47	44	3	0	scaffold_3	192462	292462
Aspergillus_fumigatus_AFUG_082015-1200	42	38	4	0	scaffold_6	1463903	1563903
Aspergillus_fumigatus_AFUG_082015-1200	29	26	3	0	scaffold_2	1567747	1667747
Aspergillus_fumigatus_AFUG_082015-1200	28	23	5	0	scaffold_4	403930	503930
