STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_3	2987023	3037023
Aspergillus_fumigatus_CEA10	13	12	1	0	scaffold_3	2904298	2954298
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_2	3606242	3656242
Aspergillus_fumigatus_CEA10	22	15	7	0	scaffold_4	1681303	1731303
Aspergillus_fumigatus_CEA10	15	15	0	0	scaffold_5	3348826	3398826
Aspergillus_fumigatus_CEA10	6	1	5	0	scaffold_7	1685963	1735963
Aspergillus_fumigatus_CEA10	2	2	0	0	scaffold_3	1342838	1392838
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_3	2209714	2259714
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_4	2952482	3002482
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_1	3362367	3412367
Aspergillus_fumigatus_CEA10	15	14	1	0	scaffold_4	1351355	1401355
Aspergillus_fumigatus_CEA10	14	14	0	0	scaffold_2	3020549	3070549
Aspergillus_fumigatus_CEA10	14	14	0	0	scaffold_2	2863245	2913245
Aspergillus_fumigatus_CEA10	13	12	1	0	scaffold_2	1866437	1916437
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_8	962701	1012701
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_5	2780012	2830012
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_5	3433203	3483203
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_1	4867308	4917308
Aspergillus_fumigatus_CEA10	21	19	2	0	scaffold_6	3068554	3118554
Aspergillus_fumigatus_CEA10	20	17	3	0	scaffold_5	2993370	3043370
Aspergillus_fumigatus_CEA10	22	22	0	0	scaffold_6	2942086	2992086
Aspergillus_fumigatus_CEA10	23	20	3	0	scaffold_1	3374351	3424351
Aspergillus_fumigatus_CEA10	14	12	2	0	scaffold_5	2922864	2972864
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_3	1384687	1434687
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_1	3640117	3690117
Aspergillus_fumigatus_CEA10	16	16	0	0	scaffold_1	1214704	1264704
Aspergillus_fumigatus_CEA10	19	16	3	0	scaffold_2	4091937	4141937
Aspergillus_fumigatus_CEA10	19	18	1	0	scaffold_2	2599711	2649711
Aspergillus_fumigatus_CEA10	21	21	0	0	scaffold_1	2897999	2947999
Aspergillus_fumigatus_CEA10	21	21	0	0	scaffold_6	2954928	3004928
Aspergillus_fumigatus_CEA10	23	19	4	0	scaffold_6	3337034	3387034
Aspergillus_fumigatus_CEA10	15	15	0	0	scaffold_3	2980704	3030704
Aspergillus_fumigatus_CEA10	14	12	2	0	scaffold_2	1942591	1992591
Aspergillus_fumigatus_CEA10	17	1	16	0	scaffold_7	1948340	1998340
Aspergillus_fumigatus_CEA10	22	18	4	0	scaffold_1	3963229	4013229
Aspergillus_fumigatus_CEA10	14	13	1	0	scaffold_4	1513462	1563462
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_5	1612059	1662059
Aspergillus_fumigatus_CEA10	15	14	1	0	scaffold_2	3945927	3995927
Aspergillus_fumigatus_CEA10	11	9	2	0	scaffold_8	804823	854823
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_3	3171657	3221657
Aspergillus_fumigatus_CEA10	17	14	3	0	scaffold_7	1152353	1202353
Aspergillus_fumigatus_CEA10	12	12	0	0	scaffold_1	4823334	4873334
Aspergillus_fumigatus_CEA10	23	22	1	0	scaffold_3	2695762	2745762
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_1	2815300	2865300
Aspergillus_fumigatus_CEA10	20	18	2	0	scaffold_4	3045971	3095971
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_6	1310728	1360728
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_1	3548092	3598092
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_5	2607701	2657701
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_2	2610552	2660552
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_8	95613	145613
Aspergillus_fumigatus_CEA10	15	12	3	0	scaffold_2	1455513	1505513
Aspergillus_fumigatus_CEA10	14	10	4	0	scaffold_3	2443717	2493717
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_1	3532634	3582634
Aspergillus_fumigatus_CEA10	23	21	2	0	scaffold_8	1674370	1724370
Aspergillus_fumigatus_CEA10	22	13	9	0	scaffold_6	2185849	2235849
Aspergillus_fumigatus_CEA10	19	18	1	0	scaffold_4	816743	866743
Aspergillus_fumigatus_CEA10	17	17	0	0	scaffold_8	692272	742272
Aspergillus_fumigatus_CEA10	17	17	0	0	scaffold_7	1213917	1263917
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_7	576993	626993
Aspergillus_fumigatus_CEA10	27	25	2	0	scaffold_6	2516176	2566176
Aspergillus_fumigatus_CEA10	26	21	5	0	scaffold_8	1433549	1483549
Aspergillus_fumigatus_CEA10	21	19	2	0	scaffold_8	1631246	1681246
Aspergillus_fumigatus_CEA10	17	13	4	0	scaffold_1	1768639	1818639
Aspergillus_fumigatus_CEA10	19	19	0	0	scaffold_1	2263073	2313073
Aspergillus_fumigatus_CEA10	12	11	1	0	scaffold_5	1294955	1344955
Aspergillus_fumigatus_CEA10	20	17	3	0	scaffold_5	1890891	1940891
Aspergillus_fumigatus_CEA10	24	17	7	0	scaffold_3	985318	1035318
Aspergillus_fumigatus_CEA10	18	1	17	0	scaffold_7	1998866	2048866
Aspergillus_fumigatus_CEA10	19	15	4	0	scaffold_3	3468518	3518518
Aspergillus_fumigatus_CEA10	20	17	3	0	scaffold_7	1526803	1576803
Aspergillus_fumigatus_CEA10	16	14	2	0	scaffold_2	891291	941291
Aspergillus_fumigatus_CEA10	20	17	3	0	scaffold_2	3402369	3452369
Aspergillus_fumigatus_CEA10	16	13	3	0	scaffold_7	1345116	1395116
Aspergillus_fumigatus_CEA10	19	16	3	0	scaffold_2	3204899	3254899
Aspergillus_fumigatus_CEA10	19	19	0	0	scaffold_6	1333657	1383657
Aspergillus_fumigatus_CEA10	16	16	0	0	scaffold_1	988992	1038992
Aspergillus_fumigatus_CEA10	15	15	0	0	scaffold_6	2825324	2875324
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_5	3411819	3461819
Aspergillus_fumigatus_CEA10	17	16	1	0	scaffold_1	4835788	4885788
Aspergillus_fumigatus_CEA10	20	20	0	0	scaffold_6	1360905	1410905
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_4	1867920	1917920
Aspergillus_fumigatus_CEA10	22	19	3	0	scaffold_8	1176460	1226460
Aspergillus_fumigatus_CEA10	21	20	1	0	scaffold_2	4663606	4713606
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_2	3047458	3097458
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_3	2081146	2131146
Aspergillus_fumigatus_CEA10	19	19	0	0	scaffold_1	2995901	3045901
Aspergillus_fumigatus_CEA10	19	16	3	0	scaffold_4	1766946	1816946
Aspergillus_fumigatus_CEA10	14	12	2	0	scaffold_8	866651	916651
Aspergillus_fumigatus_CEA10	25	23	2	0	scaffold_1	4548821	4598821
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_6	669703	719703
Aspergillus_fumigatus_CEA10	21	21	0	0	scaffold_5	3619990	3669990
Aspergillus_fumigatus_CEA10	19	16	3	0	scaffold_5	3219508	3269508
Aspergillus_fumigatus_CEA10	16	16	0	0	scaffold_7	1251592	1301592
Aspergillus_fumigatus_CEA10	12	11	1	0	scaffold_1	4478072	4528072
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_3	2630461	2680461
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_4	1809974	1859974
Aspergillus_fumigatus_CEA10	23	21	2	0	scaffold_3	1577644	1627644
Aspergillus_fumigatus_CEA10	25	20	5	0	scaffold_4	482388	532388
Aspergillus_fumigatus_CEA10	13	12	1	0	scaffold_6	398026	448026
Aspergillus_fumigatus_CEA10	16	16	0	0	scaffold_2	3911484	3961484
Aspergillus_fumigatus_CEA10	7	7	0	0	scaffold_4	1212415	1262415
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_3	1500852	1550852
Aspergillus_fumigatus_CEA10	19	15	4	0	scaffold_1	4713993	4763993
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_1	3291060	3341060
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_5	3443800	3493800
Aspergillus_fumigatus_CEA10	13	11	2	0	scaffold_8	875054	925054
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_5	782575	832575
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_3	2232840	2282840
Aspergillus_fumigatus_CEA10	22	19	3	0	scaffold_8	30824	80824
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_4	1554285	1604285
Aspergillus_fumigatus_CEA10	23	16	7	0	scaffold_5	2269542	2319542
Aspergillus_fumigatus_CEA10	19	19	0	0	scaffold_3	932395	982395
Aspergillus_fumigatus_CEA10	20	18	2	0	scaffold_6	141407	191407
Aspergillus_fumigatus_CEA10	22	22	0	0	scaffold_5	796084	846084
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_1	3528676	3578676
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_3	2540854	2590854
Aspergillus_fumigatus_CEA10	23	21	2	0	scaffold_6	27308	77308
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_8	97513	147513
Aspergillus_fumigatus_CEA10	20	20	0	0	scaffold_2	2444753	2494753
Aspergillus_fumigatus_CEA10	7	2	5	0	scaffold_6	3566142	3616142
Aspergillus_fumigatus_CEA10	20	18	2	0	scaffold_5	741190	791190
Aspergillus_fumigatus_CEA10	20	19	1	0	scaffold_5	1652308	1702308
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_2	2608918	2658918
Aspergillus_fumigatus_CEA10	20	17	3	0	scaffold_4	3038058	3088058
Aspergillus_fumigatus_CEA10	19	18	1	0	scaffold_2	3045078	3095078
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_8	351467	401467
Aspergillus_fumigatus_CEA10	17	17	0	0	scaffold_3	248896	298896
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_4	3131459	3181459
Aspergillus_fumigatus_CEA10	1	1	0	0	scaffold_2	1819510	1869510
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_5	848631	898631
Aspergillus_fumigatus_CEA10	18	15	3	0	scaffold_1	1370176	1420176
Aspergillus_fumigatus_CEA10	16	15	1	0	scaffold_5	1701593	1751593
Aspergillus_fumigatus_CEA10	17	16	1	0	scaffold_6	1388440	1438440
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_4	2660516	2710516
Aspergillus_fumigatus_CEA10	17	13	4	0	scaffold_2	1667388	1717388
Aspergillus_fumigatus_CEA10	3	1	2	0	scaffold_1	461428	511428
Aspergillus_fumigatus_CEA10	21	18	3	0	scaffold_5	3416935	3466935
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_8	139326	189326
Aspergillus_fumigatus_CEA10	10	10	0	0	scaffold_1	2845925	2895925
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_1	3196323	3246323
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_2	1328229	1378229
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_8	1664165	1714165
Aspergillus_fumigatus_CEA10	26	22	4	0	scaffold_5	666138	716138
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_6	957348	1007348
Aspergillus_fumigatus_CEA10	16	15	1	0	scaffold_5	825111	875111
Aspergillus_fumigatus_CEA10	19	17	2	0	scaffold_2	821284	871284
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_8	263666	313666
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_3	2030496	2080496
Aspergillus_fumigatus_CEA10	20	18	2	0	scaffold_1	3150504	3200504
Aspergillus_fumigatus_CEA10	18	16	2	0	scaffold_8	278725	328725
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_2	1958368	2008368
Aspergillus_fumigatus_CEA10	20	16	4	0	scaffold_4	3080915	3130915
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_2	322181	372181
Aspergillus_fumigatus_CEA10	15	0	15	0	scaffold_2	4325447	4375447
Aspergillus_fumigatus_CEA10	19	16	3	0	scaffold_3	29285	79285
Aspergillus_fumigatus_CEA10	21	18	3	0	scaffold_1	3421961	3471961
Aspergillus_fumigatus_CEA10	15	15	0	0	scaffold_7	622043	672043
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_1	2630285	2680285
Aspergillus_fumigatus_CEA10	22	20	2	0	scaffold_5	2777310	2827310
Aspergillus_fumigatus_CEA10	14	11	3	0	scaffold_6	169859	219859
Aspergillus_fumigatus_CEA10	20	15	5	0	scaffold_5	126619	176619
Aspergillus_fumigatus_CEA10	16	14	2	0	scaffold_2	264596	314596
Aspergillus_fumigatus_CEA10	16	14	2	0	scaffold_2	902086	952086
Aspergillus_fumigatus_CEA10	18	14	4	0	scaffold_2	4070588	4120588
Aspergillus_fumigatus_CEA10	13	13	0	0	scaffold_3	3354739	3404739
Aspergillus_fumigatus_CEA10	17	14	3	0	scaffold_1	3809707	3859707
Aspergillus_fumigatus_CEA10	14	14	0	0	scaffold_1	4829024	4879024
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_3	1122352	1172352
Aspergillus_fumigatus_CEA10	16	13	3	0	scaffold_7	768151	818151
Aspergillus_fumigatus_CEA10	22	21	1	0	scaffold_1	698112	748112
Aspergillus_fumigatus_CEA10	15	15	0	0	scaffold_7	1260130	1310130
Aspergillus_fumigatus_CEA10	19	18	1	0	scaffold_6	1974341	2024341
Aspergillus_fumigatus_CEA10	18	18	0	0	scaffold_1	2020482	2070482
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_6	2588764	2638764
Aspergillus_fumigatus_CEA10	13	12	1	0	scaffold_8	1291810	1341810
Aspergillus_fumigatus_CEA10	19	18	1	0	scaffold_3	1485958	1535958
Aspergillus_fumigatus_CEA10	11	6	5	0	scaffold_4	3817315	3867315
Aspergillus_fumigatus_CEA10	14	13	1	0	scaffold_3	2745709	2795709
Aspergillus_fumigatus_CEA10	17	15	2	0	scaffold_6	135669	185669
Aspergillus_fumigatus_CEA10	1	1	0	0	scaffold_8	780264	830264
Aspergillus_fumigatus_CEA10	17	16	1	0	scaffold_6	1387934	1437934
Aspergillus_fumigatus_CEA10	14	13	1	0	scaffold_3	1374173	1424173
Aspergillus_fumigatus_CEA10	18	17	1	0	scaffold_1	1692141	1742141
Aspergillus_fumigatus_CEA10	20	20	0	0	scaffold_2	2321209	2371209
Aspergillus_fumigatus_CEA10	26	19	7	0	scaffold_4	249943	299943
