STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Af65	4	4	0	0	scaffold_3	958498	1008498
Aspergillus_fumigatus_Af65	21	20	1	0	scaffold_3	857773	907773
Aspergillus_fumigatus_Af65	14	14	0	0	scaffold_3	2648664	2698664
Aspergillus_fumigatus_Af65	17	16	1	0	scaffold_6	2790630	2840630
Aspergillus_fumigatus_Af65	19	18	1	0	scaffold_5	655761	705761
Aspergillus_fumigatus_Af65	11	11	0	0	scaffold_2	3630118	3680118
Aspergillus_fumigatus_Af65	18	17	1	0	scaffold_4	91468	141468
Aspergillus_fumigatus_Af65	18	17	1	0	scaffold_6	328717	378717
Aspergillus_fumigatus_Af65	20	17	3	0	scaffold_2	1428219	1478219
Aspergillus_fumigatus_Af65	11	10	1	0	scaffold_1	3677104	3727104
Aspergillus_fumigatus_Af65	16	16	0	0	scaffold_5	464839	514839
Aspergillus_fumigatus_Af65	15	15	0	0	scaffold_2	1306323	1356323
Aspergillus_fumigatus_Af65	15	14	1	0	scaffold_3	2788149	2838149
Aspergillus_fumigatus_Af65	20	18	2	0	scaffold_4	899364	949364
Aspergillus_fumigatus_Af65	20	16	4	0	scaffold_8	507368	557368
Aspergillus_fumigatus_Af65	19	18	1	0	scaffold_1	3750720	3800720
Aspergillus_fumigatus_Af65	5	4	1	0	scaffold_7	696666	746666
Aspergillus_fumigatus_Af65	1	1	0	0	scaffold_4	1130649	1180649
Aspergillus_fumigatus_Af65	19	18	1	0	scaffold_8	1041341	1091341
Aspergillus_fumigatus_Af65	23	21	2	0	scaffold_8	1534390	1584390
Aspergillus_fumigatus_Af65	22	21	1	0	scaffold_3	354025	404025
Aspergillus_fumigatus_Af65	0	0	0	0	scaffold_4	1132778	1182778
Aspergillus_fumigatus_Af65	17	16	1	0	scaffold_2	4081640	4131640
Aspergillus_fumigatus_Af65	17	17	0	0	scaffold_2	4472711	4522711
Aspergillus_fumigatus_Af65	19	17	2	0	scaffold_6	1908202	1958202
Aspergillus_fumigatus_Af65	17	15	2	0	scaffold_2	703565	753565
Aspergillus_fumigatus_Af65	19	19	0	0	scaffold_2	2664684	2714684
Aspergillus_fumigatus_Af65	18	15	3	0	scaffold_7	186736	236736
