STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Mg18-1	18	18	0	0	scaffold_4	345074	395074
Aspergillus_fumigatus_Mg18-1	22	21	1	0	scaffold_2	3538225	3588225
Aspergillus_fumigatus_Mg18-1	20	18	2	0	scaffold_2	2968874	3018874
Aspergillus_fumigatus_Mg18-1	21	20	1	0	scaffold_1	489296	539296
Aspergillus_fumigatus_Mg18-1	13	11	2	0	scaffold_3	3609767	3659767
Aspergillus_fumigatus_Mg18-1	10	10	0	0	scaffold_5	2089573	2139573
Aspergillus_fumigatus_Mg18-1	19	18	1	0	scaffold_6	3131867	3181867
Aspergillus_fumigatus_Mg18-1	21	18	3	0	scaffold_3	353021	403021
Aspergillus_fumigatus_Mg18-1	18	18	0	0	scaffold_1	2566520	2616520
Aspergillus_fumigatus_Mg18-1	15	15	0	0	scaffold_1	1134532	1184532
Aspergillus_fumigatus_Mg18-1	28	22	6	0	scaffold_4	2489255	2539255
Aspergillus_fumigatus_Mg18-1	25	22	3	0	scaffold_5	330082	380082
Aspergillus_fumigatus_Mg18-1	19	17	2	0	scaffold_1	3068421	3118421
Aspergillus_fumigatus_Mg18-1	18	15	3	0	scaffold_2	3487293	3537293
Aspergillus_fumigatus_Mg18-1	19	18	1	0	scaffold_2	3456762	3506762
Aspergillus_fumigatus_Mg18-1	18	16	2	0	scaffold_6	65821	115821
Aspergillus_fumigatus_Mg18-1	12	10	2	0	scaffold_5	1201243	1251243
Aspergillus_fumigatus_Mg18-1	22	20	2	0	scaffold_2	3847082	3897082
Aspergillus_fumigatus_Mg18-1	8	8	0	0	scaffold_1	3118681	3168681
Aspergillus_fumigatus_Mg18-1	17	16	1	0	scaffold_2	4729435	4779435
Aspergillus_fumigatus_Mg18-1	0	0	0	0	scaffold_1	836161	886161
Aspergillus_fumigatus_Mg18-1	19	18	1	0	scaffold_5	3376628	3426628
Aspergillus_fumigatus_Mg18-1	16	13	3	0	scaffold_6	3531004	3581004
Aspergillus_fumigatus_Mg18-1	11	10	1	0	scaffold_3	2103625	2153625
Aspergillus_fumigatus_Mg18-1	18	18	0	0	scaffold_3	1199810	1249810
Aspergillus_fumigatus_Mg18-1	22	21	1	0	scaffold_2	541225	591225
Aspergillus_fumigatus_Mg18-1	5	1	4	0	scaffold_3	1051707	1101707
Aspergillus_fumigatus_Mg18-1	16	14	2	0	scaffold_8	14509	64509
Aspergillus_fumigatus_Mg18-1	22	17	5	0	scaffold_2	765890	815890
Aspergillus_fumigatus_Mg18-1	18	16	2	0	scaffold_4	1349085	1399085
Aspergillus_fumigatus_Mg18-1	22	20	2	0	scaffold_7	1615781	1665781
Aspergillus_fumigatus_Mg18-1	14	12	2	0	scaffold_8	777695	827695
Aspergillus_fumigatus_Mg18-1	21	18	3	0	scaffold_7	830098	880098
Aspergillus_fumigatus_Mg18-1	19	19	0	0	scaffold_4	3416977	3466977
Aspergillus_fumigatus_Mg18-1	24	19	5	0	scaffold_2	3744896	3794896
Aspergillus_fumigatus_Mg18-1	18	17	1	0	scaffold_5	2449944	2499944
Aspergillus_fumigatus_Mg18-1	18	15	3	0	scaffold_7	594140	644140
Aspergillus_fumigatus_Mg18-1	18	18	0	0	scaffold_5	1945161	1995161
Aspergillus_fumigatus_Mg18-1	21	21	0	0	scaffold_3	1667876	1717876
Aspergillus_fumigatus_Mg18-1	18	16	2	0	scaffold_5	2339628	2389628
Aspergillus_fumigatus_Mg18-1	22	21	1	0	scaffold_3	2157562	2207562
Aspergillus_fumigatus_Mg18-1	10	10	0	0	scaffold_1	1855231	1905231
Aspergillus_fumigatus_Mg18-1	26	21	5	0	scaffold_7	1433209	1483209
Aspergillus_fumigatus_Mg18-1	20	18	2	0	scaffold_2	863497	913497
Aspergillus_fumigatus_Mg18-1	17	16	1	0	scaffold_2	2749293	2799293
Aspergillus_fumigatus_Mg18-1	19	17	2	0	scaffold_7	462705	512705
Aspergillus_fumigatus_Mg18-1	25	18	7	0	scaffold_3	967772	1017772
Aspergillus_fumigatus_Mg18-1	25	23	2	0	scaffold_3	101426	151426
Aspergillus_fumigatus_Mg18-1	24	12	12	0	scaffold_5	22868	72868
Aspergillus_fumigatus_Mg18-1	21	19	2	0	scaffold_1	3866065	3916065
Aspergillus_fumigatus_Mg18-1	22	21	1	0	scaffold_6	1521960	1571960
Aspergillus_fumigatus_Mg18-1	20	19	1	0	scaffold_5	3173959	3223959
Aspergillus_fumigatus_Mg18-1	7	0	7	0	scaffold_2	155024	205024
Aspergillus_fumigatus_Mg18-1	17	13	4	0	scaffold_3	3637781	3687781
