STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_SF3S1	21	19	2	0	scaffold_8	1616764	1666764
Aspergillus_fumigatus_SF3S1	21	20	1	0	scaffold_2	2065897	2115897
Aspergillus_fumigatus_SF3S1	18	18	0	0	scaffold_2	4197291	4247291
Aspergillus_fumigatus_SF3S1	24	20	4	0	scaffold_2	2123243	2173243
Aspergillus_fumigatus_SF3S1	17	15	2	0	scaffold_3	3420970	3470970
Aspergillus_fumigatus_SF3S1	23	21	2	0	scaffold_5	2297208	2347208
Aspergillus_fumigatus_SF3S1	19	19	0	0	scaffold_2	1015137	1065137
Aspergillus_fumigatus_SF3S1	22	22	0	0	scaffold_4	383643	433643
Aspergillus_fumigatus_SF3S1	20	19	1	0	scaffold_6	763914	813914
Aspergillus_fumigatus_SF3S1	19	14	5	0	scaffold_1	180701	230701
Aspergillus_fumigatus_SF3S1	17	16	1	0	scaffold_3	663047	713047
Aspergillus_fumigatus_SF3S1	17	15	2	0	scaffold_3	3409614	3459614
Aspergillus_fumigatus_SF3S1	22	22	0	0	scaffold_5	1783296	1833296
Aspergillus_fumigatus_SF3S1	18	17	1	0	scaffold_8	840218	890218
Aspergillus_fumigatus_SF3S1	20	17	3	0	scaffold_7	1345956	1395956
Aspergillus_fumigatus_SF3S1	23	23	0	0	scaffold_4	2920051	2970051
Aspergillus_fumigatus_SF3S1	12	11	1	0	scaffold_3	187712	237712
Aspergillus_fumigatus_SF3S1	16	10	6	0	scaffold_5	431237	481237
Aspergillus_fumigatus_SF3S1	13	10	3	0	scaffold_1	1018389	1068389
Aspergillus_fumigatus_SF3S1	20	20	0	0	scaffold_4	3200482	3250482
Aspergillus_fumigatus_SF3S1	16	16	0	0	scaffold_4	3428752	3478752
Aspergillus_fumigatus_SF3S1	19	17	2	0	scaffold_8	199067	249067
Aspergillus_fumigatus_SF3S1	24	20	4	0	scaffold_3	614341	664341
Aspergillus_fumigatus_SF3S1	26	24	2	0	scaffold_5	699101	749101
Aspergillus_fumigatus_SF3S1	13	11	2	0	scaffold_3	818638	868638
Aspergillus_fumigatus_SF3S1	19	19	0	0	scaffold_1	445347	495347
Aspergillus_fumigatus_SF3S1	18	15	3	0	scaffold_1	3372152	3422152
Aspergillus_fumigatus_SF3S1	20	19	1	0	scaffold_7	224532	274532
Aspergillus_fumigatus_SF3S1	10	10	0	0	scaffold_2	4479903	4529903
Aspergillus_fumigatus_SF3S1	26	24	2	0	scaffold_5	3468784	3518784
Aspergillus_fumigatus_SF3S1	0	0	0	0	scaffold_5	1124945	1174945
Aspergillus_fumigatus_SF3S1	20	19	1	0	scaffold_2	563634	613634
Aspergillus_fumigatus_SF3S1	20	20	0	0	scaffold_2	1513409	1563409
Aspergillus_fumigatus_SF3S1	18	15	3	0	scaffold_3	864455	914455
Aspergillus_fumigatus_SF3S1	14	14	0	0	scaffold_5	1059032	1109032
Aspergillus_fumigatus_SF3S1	0	0	0	0	scaffold_4	3875517	3925517
Aspergillus_fumigatus_SF3S1	26	24	2	0	scaffold_5	2480000	2530000
Aspergillus_fumigatus_SF3S1	20	20	0	0	scaffold_6	1085301	1135301
Aspergillus_fumigatus_SF3S1	17	15	2	0	scaffold_1	202675	252675
Aspergillus_fumigatus_SF3S1	11	10	1	0	scaffold_5	103057	153057
Aspergillus_fumigatus_SF3S1	16	15	1	0	scaffold_7	1136829	1186829
Aspergillus_fumigatus_SF3S1	26	23	3	0	scaffold_1	4510699	4560699
Aspergillus_fumigatus_SF3S1	5	3	2	0	scaffold_4	3690063	3740063
Aspergillus_fumigatus_SF3S1	24	23	1	0	scaffold_4	936241	986241
Aspergillus_fumigatus_SF3S1	21	21	0	0	scaffold_6	796019	846019
