STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_B5269_CDC-24	23	19	4	0	scaffold_2	27523	77523
Aspergillus_fumigatus_B5269_CDC-24	11	10	1	0	scaffold_6	276514	326514
Aspergillus_fumigatus_B5269_CDC-24	29	26	3	0	scaffold_3	164608	214608
Aspergillus_fumigatus_B5269_CDC-24	19	17	2	0	scaffold_3	286875	336875
Aspergillus_fumigatus_B5269_CDC-24	25	21	4	0	scaffold_4	2419897	2469897
Aspergillus_fumigatus_B5269_CDC-24	21	21	0	0	scaffold_1	1805223	1855223
Aspergillus_fumigatus_B5269_CDC-24	13	12	1	0	scaffold_4	1973705	2023705
Aspergillus_fumigatus_B5269_CDC-24	24	22	2	0	scaffold_2	4233376	4283376
Aspergillus_fumigatus_B5269_CDC-24	20	18	2	0	scaffold_2	2205875	2255875
Aspergillus_fumigatus_B5269_CDC-24	14	13	1	0	scaffold_3	3036553	3086553
Aspergillus_fumigatus_B5269_CDC-24	20	20	0	0	scaffold_1	309264	359264
Aspergillus_fumigatus_B5269_CDC-24	17	16	1	0	scaffold_6	1952337	2002337
Aspergillus_fumigatus_B5269_CDC-24	23	19	4	0	scaffold_4	100979	150979
Aspergillus_fumigatus_B5269_CDC-24	20	19	1	0	scaffold_3	2732310	2782310
Aspergillus_fumigatus_B5269_CDC-24	17	17	0	0	scaffold_4	296960	346960
Aspergillus_fumigatus_B5269_CDC-24	17	15	2	0	scaffold_2	202838	252838
Aspergillus_fumigatus_B5269_CDC-24	19	18	1	0	scaffold_4	3384334	3434334
Aspergillus_fumigatus_B5269_CDC-24	22	20	2	0	scaffold_4	2342129	2392129
Aspergillus_fumigatus_B5269_CDC-24	23	21	2	0	scaffold_8	513818	563818
Aspergillus_fumigatus_B5269_CDC-24	12	11	1	0	scaffold_4	3804582	3854582
Aspergillus_fumigatus_B5269_CDC-24	15	13	2	0	scaffold_2	1477416	1527416
Aspergillus_fumigatus_B5269_CDC-24	15	13	2	0	scaffold_6	1843473	1893473
Aspergillus_fumigatus_B5269_CDC-24	23	19	4	0	scaffold_7	225026	275026
Aspergillus_fumigatus_B5269_CDC-24	20	20	0	0	scaffold_4	982261	1032261
Aspergillus_fumigatus_B5269_CDC-24	1	0	1	0	scaffold_4	3875172	3925172
Aspergillus_fumigatus_B5269_CDC-24	22	22	0	0	scaffold_4	2988695	3038695
Aspergillus_fumigatus_B5269_CDC-24	21	21	0	0	scaffold_4	3023105	3073105
Aspergillus_fumigatus_B5269_CDC-24	24	22	2	0	scaffold_6	413454	463454
Aspergillus_fumigatus_B5269_CDC-24	15	14	1	0	scaffold_1	1531587	1581587
Aspergillus_fumigatus_B5269_CDC-24	16	16	0	0	scaffold_1	967566	1017566
Aspergillus_fumigatus_B5269_CDC-24	19	17	2	0	scaffold_2	891330	941330
Aspergillus_fumigatus_B5269_CDC-24	21	21	0	0	scaffold_1	1353988	1403988
Aspergillus_fumigatus_B5269_CDC-24	13	11	2	0	scaffold_2	3623096	3673096
Aspergillus_fumigatus_B5269_CDC-24	17	16	1	0	scaffold_5	2568061	2618061
Aspergillus_fumigatus_B5269_CDC-24	20	19	1	0	scaffold_7	1143528	1193528
Aspergillus_fumigatus_B5269_CDC-24	14	0	14	0	scaffold_3	638231	688231
Aspergillus_fumigatus_B5269_CDC-24	1	0	1	0	scaffold_5	1612061	1662061
Aspergillus_fumigatus_B5269_CDC-24	16	15	1	0	scaffold_2	983281	1033281
Aspergillus_fumigatus_B5269_CDC-24	13	11	2	0	scaffold_8	1129581	1179581
Aspergillus_fumigatus_B5269_CDC-24	22	20	2	0	scaffold_2	1979034	2029034
