STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_D17	38	36	2	0	scaffold_1	2105008	2205008
Aspergillus_fumigatus_D17	46	41	5	0	scaffold_4	589443	689443
Aspergillus_fumigatus_D17	34	29	5	0	scaffold_2	446109	546109
Aspergillus_fumigatus_D17	44	40	4	0	scaffold_4	3819538	3919538
Aspergillus_fumigatus_D17	34	32	2	0	scaffold_6	3213571	3313571
Aspergillus_fumigatus_D17	40	33	7	0	scaffold_6	3313727	3413727
Aspergillus_fumigatus_D17	32	30	2	0	scaffold_4	1491993	1591993
Aspergillus_fumigatus_D17	49	40	9	0	scaffold_3	3687660	3787660
Aspergillus_fumigatus_D17	39	39	0	0	scaffold_2	1499475	1599475
Aspergillus_fumigatus_D17	38	35	3	0	scaffold_1	2420229	2520229
Aspergillus_fumigatus_D17	32	30	2	0	scaffold_4	1500081	1600081
Aspergillus_fumigatus_D17	39	36	3	0	scaffold_1	2245418	2345418
Aspergillus_fumigatus_D17	38	35	3	0	scaffold_1	2418389	2518389
Aspergillus_fumigatus_D17	37	15	22	0	scaffold_1	4465474	4565474
Aspergillus_fumigatus_D17	38	33	5	0	scaffold_4	999274	1099274
Aspergillus_fumigatus_D17	16	14	2	0	scaffold_8	682802	782802
Aspergillus_fumigatus_D17	34	33	1	0	scaffold_3	680456	780456
Aspergillus_fumigatus_D17	35	30	5	0	scaffold_2	415988	515988
Aspergillus_fumigatus_D17	32	29	3	0	scaffold_6	2862530	2962530
Aspergillus_fumigatus_D17	38	38	0	0	scaffold_3	566964	666964
Aspergillus_fumigatus_D17	40	39	1	0	scaffold_5	935682	1035682
Aspergillus_fumigatus_D17	35	33	2	0	scaffold_1	792438	892438
Aspergillus_fumigatus_D17	42	37	5	0	scaffold_4	2538584	2638584
Aspergillus_fumigatus_D17	30	28	2	0	scaffold_5	56230	156230
Aspergillus_fumigatus_D17	40	30	10	0	scaffold_1	4170409	4270409
