STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_CM3249b	17	16	1	0	scaffold_1	934230	984230
Aspergillus_fumigatus_CM3249b	12	9	3	0	scaffold_6	163024	213024
Aspergillus_fumigatus_CM3249b	20	20	0	0	scaffold_5	1962996	2012996
Aspergillus_fumigatus_CM3249b	23	23	0	0	scaffold_2	3015705	3065705
Aspergillus_fumigatus_CM3249b	19	18	1	0	scaffold_1	1907789	1957789
Aspergillus_fumigatus_CM3249b	19	15	4	0	scaffold_3	2457802	2507802
Aspergillus_fumigatus_CM3249b	20	17	3	0	scaffold_4	2731940	2781940
Aspergillus_fumigatus_CM3249b	15	14	1	0	scaffold_1	1965907	2015907
Aspergillus_fumigatus_CM3249b	22	22	0	0	scaffold_6	1209588	1259588
Aspergillus_fumigatus_CM3249b	22	19	3	0	scaffold_5	1811096	1861096
Aspergillus_fumigatus_CM3249b	16	14	2	0	scaffold_1	3659667	3709667
Aspergillus_fumigatus_CM3249b	14	14	0	0	scaffold_3	3125280	3175280
Aspergillus_fumigatus_CM3249b	18	15	3	0	scaffold_1	192910	242910
Aspergillus_fumigatus_CM3249b	22	22	0	0	scaffold_2	1687962	1737962
Aspergillus_fumigatus_CM3249b	18	17	1	0	scaffold_6	1057615	1107615
Aspergillus_fumigatus_CM3249b	25	23	2	0	scaffold_6	3354022	3404022
Aspergillus_fumigatus_CM3249b	19	17	2	0	scaffold_4	469058	519058
Aspergillus_fumigatus_CM3249b	24	22	2	0	scaffold_2	373183	423183
Aspergillus_fumigatus_CM3249b	4	0	4	0	scaffold_7	1959772	2009772
Aspergillus_fumigatus_CM3249b	17	15	2	0	scaffold_4	3547704	3597704
Aspergillus_fumigatus_CM3249b	14	13	1	0	scaffold_1	1969411	2019411
Aspergillus_fumigatus_CM3249b	15	12	3	0	scaffold_3	3503271	3553271
Aspergillus_fumigatus_CM3249b	18	18	0	0	scaffold_4	2664588	2714588
Aspergillus_fumigatus_CM3249b	23	23	0	0	scaffold_4	2787805	2837805
Aspergillus_fumigatus_CM3249b	17	14	3	0	scaffold_1	4516871	4566871
Aspergillus_fumigatus_CM3249b	19	17	2	0	scaffold_1	1174862	1224862
Aspergillus_fumigatus_CM3249b	22	20	2	0	scaffold_3	2034937	2084937
Aspergillus_fumigatus_CM3249b	26	25	1	0	scaffold_6	696456	746456
Aspergillus_fumigatus_CM3249b	22	16	6	0	scaffold_1	4138139	4188139
Aspergillus_fumigatus_CM3249b	16	16	0	0	scaffold_2	1133026	1183026
Aspergillus_fumigatus_CM3249b	21	19	2	0	scaffold_5	648511	698511
Aspergillus_fumigatus_CM3249b	19	18	1	0	scaffold_7	552507	602507
Aspergillus_fumigatus_CM3249b	26	24	2	0	scaffold_5	1460709	1510709
Aspergillus_fumigatus_CM3249b	15	14	1	0	scaffold_1	2829377	2879377
Aspergillus_fumigatus_CM3249b	19	17	2	0	scaffold_4	2479214	2529214
Aspergillus_fumigatus_CM3249b	19	13	6	0	scaffold_3	3594231	3644231
Aspergillus_fumigatus_CM3249b	16	16	0	0	scaffold_1	3517910	3567910
Aspergillus_fumigatus_CM3249b	22	20	2	0	scaffold_7	541260	591260
Aspergillus_fumigatus_CM3249b	20	20	0	0	scaffold_4	2016000	2066000
Aspergillus_fumigatus_CM3249b	12	11	1	0	scaffold_2	1315046	1365046
Aspergillus_fumigatus_CM3249b	20	18	2	0	scaffold_5	442472	492472
Aspergillus_fumigatus_CM3249b	22	21	1	0	scaffold_8	1619424	1669424
Aspergillus_fumigatus_CM3249b	23	19	4	0	scaffold_8	120518	170518
Aspergillus_fumigatus_CM3249b	17	15	2	0	scaffold_1	2868153	2918153
Aspergillus_fumigatus_CM3249b	19	19	0	0	scaffold_1	3035861	3085861
Aspergillus_fumigatus_CM3249b	18	18	0	0	scaffold_5	1941986	1991986
Aspergillus_fumigatus_CM3249b	17	16	1	0	scaffold_5	1087595	1137595
Aspergillus_fumigatus_CM3249b	16	14	2	0	scaffold_5	384081	434081
Aspergillus_fumigatus_CM3249b	13	11	2	0	scaffold_6	145600	195600
Aspergillus_fumigatus_CM3249b	19	17	2	0	scaffold_1	3395859	3445859
Aspergillus_fumigatus_CM3249b	23	21	2	0	scaffold_5	1480724	1530724
Aspergillus_fumigatus_CM3249b	21	20	1	0	scaffold_8	160699	210699
Aspergillus_fumigatus_CM3249b	19	19	0	0	scaffold_4	3123023	3173023
Aspergillus_fumigatus_CM3249b	14	13	1	0	scaffold_2	2955367	3005367
Aspergillus_fumigatus_CM3249b	2	1	1	0	scaffold_7	1835411	1885411
Aspergillus_fumigatus_CM3249b	13	8	5	0	scaffold_5	133188	183188
Aspergillus_fumigatus_CM3249b	23	19	4	0	scaffold_1	20454	70454
Aspergillus_fumigatus_CM3249b	22	20	2	0	scaffold_6	128440	178440
Aspergillus_fumigatus_CM3249b	19	18	1	0	scaffold_6	2924579	2974579
Aspergillus_fumigatus_CM3249b	17	13	4	0	scaffold_4	3566554	3616554
Aspergillus_fumigatus_CM3249b	17	16	1	0	scaffold_3	1327648	1377648
Aspergillus_fumigatus_CM3249b	21	20	1	0	scaffold_3	803285	853285
Aspergillus_fumigatus_CM3249b	22	22	0	0	scaffold_3	1974292	2024292
Aspergillus_fumigatus_CM3249b	1	1	0	0	scaffold_4	1192153	1242153
Aspergillus_fumigatus_CM3249b	20	17	3	0	scaffold_3	680375	730375
Aspergillus_fumigatus_CM3249b	22	19	3	0	scaffold_1	2773358	2823358
Aspergillus_fumigatus_CM3249b	22	22	0	0	scaffold_6	1716253	1766253
Aspergillus_fumigatus_CM3249b	17	17	0	0	scaffold_4	1126560	1176560
Aspergillus_fumigatus_CM3249b	20	17	3	0	scaffold_4	313111	363111
Aspergillus_fumigatus_CM3249b	18	16	2	0	scaffold_1	2864492	2914492
Aspergillus_fumigatus_CM3249b	19	13	6	0	scaffold_1	4432828	4482828
Aspergillus_fumigatus_CM3249b	15	15	0	0	scaffold_5	1096174	1146174
Aspergillus_fumigatus_CM3249b	19	19	0	0	scaffold_2	1808329	1858329
Aspergillus_fumigatus_CM3249b	15	12	3	0	scaffold_3	3502292	3552292
Aspergillus_fumigatus_CM3249b	19	17	2	0	scaffold_7	1513902	1563902
Aspergillus_fumigatus_CM3249b	11	9	2	0	scaffold_6	397903	447903
Aspergillus_fumigatus_CM3249b	23	21	2	0	scaffold_1	2550098	2600098
Aspergillus_fumigatus_CM3249b	21	20	1	0	scaffold_8	1209861	1259861
Aspergillus_fumigatus_CM3249b	18	6	12	0	scaffold_1	4406036	4456036
Aspergillus_fumigatus_CM3249b	21	20	1	0	scaffold_6	2185873	2235873
Aspergillus_fumigatus_CM3249b	16	12	4	0	scaffold_2	754600	804600
Aspergillus_fumigatus_CM3249b	17	17	0	0	scaffold_4	1761730	1811730
Aspergillus_fumigatus_CM3249b	16	12	4	0	scaffold_3	1737997	1787997
Aspergillus_fumigatus_CM3249b	20	19	1	0	scaffold_1	2085515	2135515
Aspergillus_fumigatus_CM3249b	23	21	2	0	scaffold_5	331258	381258
Aspergillus_fumigatus_CM3249b	17	15	2	0	scaffold_6	605259	655259
Aspergillus_fumigatus_CM3249b	27	21	6	0	scaffold_1	4008479	4058479
Aspergillus_fumigatus_CM3249b	17	17	0	0	scaffold_1	672411	722411
Aspergillus_fumigatus_CM3249b	18	18	0	0	scaffold_1	699601	749601
Aspergillus_fumigatus_CM3249b	20	19	1	0	scaffold_3	924475	974475
Aspergillus_fumigatus_CM3249b	16	15	1	0	scaffold_6	102478	152478
Aspergillus_fumigatus_CM3249b	19	18	1	0	scaffold_1	3757281	3807281
Aspergillus_fumigatus_CM3249b	18	17	1	0	scaffold_5	2703003	2753003
Aspergillus_fumigatus_CM3249b	22	20	2	0	scaffold_6	654823	704823
Aspergillus_fumigatus_CM3249b	12	9	3	0	scaffold_6	167665	217665
Aspergillus_fumigatus_CM3249b	12	12	0	0	scaffold_1	752557	802557
Aspergillus_fumigatus_CM3249b	21	20	1	0	scaffold_1	333816	383816
Aspergillus_fumigatus_CM3249b	17	15	2	0	scaffold_6	1995603	2045603
Aspergillus_fumigatus_CM3249b	11	10	1	0	scaffold_7	688773	738773
Aspergillus_fumigatus_CM3249b	20	19	1	0	scaffold_6	1070060	1120060
Aspergillus_fumigatus_CM3249b	22	17	5	0	scaffold_2	4354448	4404448
