STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Afu_218_E11	29	23	6	0	scaffold_5	380040	480040
Aspergillus_fumigatus_Afu_218_E11	36	36	0	0	scaffold_1	2328472	2428472
Aspergillus_fumigatus_Afu_218_E11	35	31	4	0	scaffold_3	1824430	1924430
Aspergillus_fumigatus_Afu_218_E11	36	36	0	0	scaffold_1	581587	681587
Aspergillus_fumigatus_Afu_218_E11	45	41	4	0	scaffold_5	2231768	2331768
Aspergillus_fumigatus_Afu_218_E11	36	32	4	0	scaffold_6	1211535	1311535
Aspergillus_fumigatus_Afu_218_E11	44	40	4	0	scaffold_4	74015	174015
Aspergillus_fumigatus_Afu_218_E11	15	13	2	0	scaffold_7	760765	860765
Aspergillus_fumigatus_Afu_218_E11	35	32	3	0	scaffold_2	3609858	3709858
Aspergillus_fumigatus_Afu_218_E11	36	27	9	0	scaffold_5	130850	230850
Aspergillus_fumigatus_Afu_218_E11	31	31	0	0	scaffold_2	2361588	2461588
Aspergillus_fumigatus_Afu_218_E11	49	42	7	0	scaffold_7	1440232	1540232
Aspergillus_fumigatus_Afu_218_E11	31	27	4	0	scaffold_1	1389009	1489009
Aspergillus_fumigatus_Afu_218_E11	36	31	5	0	scaffold_2	1945094	2045094
Aspergillus_fumigatus_Afu_218_E11	40	36	4	0	scaffold_5	1885694	1985694
Aspergillus_fumigatus_Afu_218_E11	36	35	1	0	scaffold_4	2800695	2900695
Aspergillus_fumigatus_Afu_218_E11	37	33	4	0	scaffold_1	2962882	3062882
Aspergillus_fumigatus_Afu_218_E11	35	33	2	0	scaffold_1	1318219	1418219
Aspergillus_fumigatus_Afu_218_E11	32	27	5	0	scaffold_1	3465430	3565430
Aspergillus_fumigatus_Afu_218_E11	38	33	5	0	scaffold_3	1805923	1905923
Aspergillus_fumigatus_Afu_218_E11	40	37	3	0	scaffold_2	2266020	2366020
Aspergillus_fumigatus_Afu_218_E11	40	36	4	0	scaffold_2	3473379	3573379
Aspergillus_fumigatus_Afu_218_E11	43	40	3	0	scaffold_4	434914	534914
Aspergillus_fumigatus_Afu_218_E11	38	35	3	0	scaffold_5	1860281	1960281
Aspergillus_fumigatus_Afu_218_E11	46	42	4	0	scaffold_6	2704397	2804397
Aspergillus_fumigatus_Afu_218_E11	35	30	5	0	scaffold_1	1615100	1715100
Aspergillus_fumigatus_Afu_218_E11	44	41	3	0	scaffold_6	2171047	2271047
Aspergillus_fumigatus_Afu_218_E11	43	35	8	0	scaffold_5	267142	367142
Aspergillus_fumigatus_Afu_218_E11	35	33	2	0	scaffold_1	853305	953305
Aspergillus_fumigatus_Afu_218_E11	28	26	2	0	scaffold_4	1053354	1153354
Aspergillus_fumigatus_Afu_218_E11	48	40	7	1	scaffold_8	888931	988931
Aspergillus_fumigatus_Afu_218_E11	30	29	1	0	scaffold_3	2886455	2986455
Aspergillus_fumigatus_Afu_218_E11	13	12	1	0	scaffold_1	1772582	1872582
Aspergillus_fumigatus_Afu_218_E11	33	32	1	0	scaffold_2	3779860	3879860
Aspergillus_fumigatus_Afu_218_E11	37	33	4	0	scaffold_2	4252162	4352162
Aspergillus_fumigatus_Afu_218_E11	33	28	5	0	scaffold_7	12999	112999
Aspergillus_fumigatus_Afu_218_E11	38	31	7	0	scaffold_2	427147	527147
Aspergillus_fumigatus_Afu_218_E11	51	46	5	0	scaffold_5	681266	781266
Aspergillus_fumigatus_Afu_218_E11	33	33	0	0	scaffold_6	1519388	1619388
Aspergillus_fumigatus_Afu_218_E11	30	25	5	0	scaffold_1	1047262	1147262
Aspergillus_fumigatus_Afu_218_E11	36	30	6	0	scaffold_8	1178430	1278430
Aspergillus_fumigatus_Afu_218_E11	40	39	1	0	scaffold_1	445956	545956
Aspergillus_fumigatus_Afu_218_E11	33	30	3	0	scaffold_2	4328417	4428417
Aspergillus_fumigatus_Afu_218_E11	44	40	4	0	scaffold_1	4933271	5033271
Aspergillus_fumigatus_Afu_218_E11	40	30	10	0	scaffold_3	2367247	2467247
Aspergillus_fumigatus_Afu_218_E11	30	27	3	0	scaffold_4	2934497	3034497
Aspergillus_fumigatus_Afu_218_E11	31	23	8	0	scaffold_2	2569756	2669756
Aspergillus_fumigatus_Afu_218_E11	38	36	2	0	scaffold_4	1224343	1324343
Aspergillus_fumigatus_Afu_218_E11	40	39	1	0	scaffold_6	3266627	3366627
Aspergillus_fumigatus_Afu_218_E11	35	31	4	0	scaffold_1	2892414	2992414
Aspergillus_fumigatus_Afu_218_E11	28	28	0	0	scaffold_5	2731722	2831722
Aspergillus_fumigatus_Afu_218_E11	45	44	1	0	scaffold_5	2873177	2973177
Aspergillus_fumigatus_Afu_218_E11	27	27	0	0	scaffold_5	2776750	2876750
Aspergillus_fumigatus_Afu_218_E11	40	38	2	0	scaffold_5	780975	880975
Aspergillus_fumigatus_Afu_218_E11	36	34	2	0	scaffold_2	3387908	3487908
Aspergillus_fumigatus_Afu_218_E11	41	37	4	0	scaffold_3	728868	828868
Aspergillus_fumigatus_Afu_218_E11	11	10	1	0	scaffold_2	271081	371081
Aspergillus_fumigatus_Afu_218_E11	37	36	1	0	scaffold_3	2076475	2176475
Aspergillus_fumigatus_Afu_218_E11	38	33	5	0	scaffold_6	521896	621896
Aspergillus_fumigatus_Afu_218_E11	46	41	5	0	scaffold_3	3722528	3822528
Aspergillus_fumigatus_Afu_218_E11	36	31	5	0	scaffold_7	63613	163613
Aspergillus_fumigatus_Afu_218_E11	39	30	9	0	scaffold_3	3638080	3738080
Aspergillus_fumigatus_Afu_218_E11	36	33	3	0	scaffold_2	1259926	1359926
Aspergillus_fumigatus_Afu_218_E11	45	39	6	0	scaffold_5	3301817	3401817
Aspergillus_fumigatus_Afu_218_E11	35	35	0	0	scaffold_4	507252	607252
Aspergillus_fumigatus_Afu_218_E11	31	29	2	0	scaffold_4	1378699	1478699
Aspergillus_fumigatus_Afu_218_E11	37	36	1	0	scaffold_5	1479148	1579148
Aspergillus_fumigatus_Afu_218_E11	16	15	1	0	scaffold_3	1054780	1154780
Aspergillus_fumigatus_Afu_218_E11	34	31	3	0	scaffold_5	42173	142173
