STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_DMC2_AF100-6B	13	13	0	0	scaffold_1	3940307	3990307
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_2	499334	549334
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_2	2833294	2883294
Aspergillus_fumigatus_DMC2_AF100-6B	9	6	3	0	scaffold_6	2246585	2296585
Aspergillus_fumigatus_DMC2_AF100-6B	25	24	1	0	scaffold_4	4061073	4111073
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_2	812823	862823
Aspergillus_fumigatus_DMC2_AF100-6B	25	21	4	0	scaffold_5	439396	489396
Aspergillus_fumigatus_DMC2_AF100-6B	23	21	2	0	scaffold_2	3525887	3575887
Aspergillus_fumigatus_DMC2_AF100-6B	23	23	0	0	scaffold_4	4067002	4117002
Aspergillus_fumigatus_DMC2_AF100-6B	13	13	0	0	scaffold_7	605523	655523
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_5	1134700	1184700
Aspergillus_fumigatus_DMC2_AF100-6B	18	18	0	0	scaffold_4	1126720	1176720
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_1	1170107	1220107
Aspergillus_fumigatus_DMC2_AF100-6B	21	18	3	0	scaffold_2	1799001	1849001
Aspergillus_fumigatus_DMC2_AF100-6B	19	0	19	0	scaffold_1	4330222	4380222
Aspergillus_fumigatus_DMC2_AF100-6B	21	18	3	0	scaffold_8	52379	102379
Aspergillus_fumigatus_DMC2_AF100-6B	18	17	1	0	scaffold_3	1414994	1464994
Aspergillus_fumigatus_DMC2_AF100-6B	28	26	2	0	scaffold_3	4179789	4229789
Aspergillus_fumigatus_DMC2_AF100-6B	10	6	4	0	scaffold_6	2247453	2297453
Aspergillus_fumigatus_DMC2_AF100-6B	12	10	2	0	scaffold_1	1132540	1182540
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_7	93300	143300
Aspergillus_fumigatus_DMC2_AF100-6B	21	21	0	0	scaffold_1	3247210	3297210
Aspergillus_fumigatus_DMC2_AF100-6B	17	16	1	0	scaffold_2	1989893	2039893
Aspergillus_fumigatus_DMC2_AF100-6B	0	0	0	0	scaffold_5	1215148	1265148
Aspergillus_fumigatus_DMC2_AF100-6B	17	15	2	0	scaffold_3	419447	469447
Aspergillus_fumigatus_DMC2_AF100-6B	20	13	7	0	scaffold_1	4465761	4515761
Aspergillus_fumigatus_DMC2_AF100-6B	15	15	0	0	scaffold_4	3125668	3175668
Aspergillus_fumigatus_DMC2_AF100-6B	18	15	3	0	scaffold_2	1780516	1830516
Aspergillus_fumigatus_DMC2_AF100-6B	17	15	2	0	scaffold_4	1152774	1202774
Aspergillus_fumigatus_DMC2_AF100-6B	21	20	1	0	scaffold_7	1484415	1534415
Aspergillus_fumigatus_DMC2_AF100-6B	26	23	3	0	scaffold_3	4079843	4129843
Aspergillus_fumigatus_DMC2_AF100-6B	25	19	6	0	scaffold_5	3868308	3918308
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_6	3081375	3131375
Aspergillus_fumigatus_DMC2_AF100-6B	25	19	6	0	scaffold_1	4044463	4094463
Aspergillus_fumigatus_DMC2_AF100-6B	22	20	2	0	scaffold_2	1930481	1980481
Aspergillus_fumigatus_DMC2_AF100-6B	17	16	0	1	scaffold_4	2876125	2926125
Aspergillus_fumigatus_DMC2_AF100-6B	29	25	4	0	scaffold_4	3849565	3899565
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_5	833692	883692
Aspergillus_fumigatus_DMC2_AF100-6B	24	23	1	0	scaffold_4	2033103	2083103
Aspergillus_fumigatus_DMC2_AF100-6B	18	18	0	0	scaffold_2	1570871	1620871
Aspergillus_fumigatus_DMC2_AF100-6B	4	4	0	0	scaffold_2	2990760	3040760
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_3	2969047	3019047
Aspergillus_fumigatus_DMC2_AF100-6B	16	16	0	0	scaffold_3	295503	345503
Aspergillus_fumigatus_DMC2_AF100-6B	1	1	0	0	scaffold_1	682517	732517
Aspergillus_fumigatus_DMC2_AF100-6B	7	7	0	0	scaffold_1	1931394	1981394
Aspergillus_fumigatus_DMC2_AF100-6B	20	16	4	0	scaffold_7	454449	504449
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_1	3154626	3204626
Aspergillus_fumigatus_DMC2_AF100-6B	0	0	0	0	scaffold_6	292625	342625
Aspergillus_fumigatus_DMC2_AF100-6B	19	19	0	0	scaffold_6	3194050	3244050
Aspergillus_fumigatus_DMC2_AF100-6B	15	14	1	0	scaffold_1	4516062	4566062
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_5	2163622	2213622
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_2	1312575	1362575
Aspergillus_fumigatus_DMC2_AF100-6B	14	13	1	0	scaffold_7	810795	860795
Aspergillus_fumigatus_DMC2_AF100-6B	21	20	1	0	scaffold_4	2483419	2533419
Aspergillus_fumigatus_DMC2_AF100-6B	15	15	0	0	scaffold_5	722081	772081
Aspergillus_fumigatus_DMC2_AF100-6B	24	19	5	0	scaffold_7	1576404	1626404
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_5	1513294	1563294
Aspergillus_fumigatus_DMC2_AF100-6B	18	18	0	0	scaffold_4	1125060	1175060
Aspergillus_fumigatus_DMC2_AF100-6B	20	20	0	0	scaffold_7	72542	122542
Aspergillus_fumigatus_DMC2_AF100-6B	26	20	6	0	scaffold_5	3861483	3911483
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_1	2308525	2358525
Aspergillus_fumigatus_DMC2_AF100-6B	17	15	2	0	scaffold_5	1415985	1465985
Aspergillus_fumigatus_DMC2_AF100-6B	16	14	2	0	scaffold_4	1493570	1543570
Aspergillus_fumigatus_DMC2_AF100-6B	23	17	6	0	scaffold_7	1544879	1594879
Aspergillus_fumigatus_DMC2_AF100-6B	18	16	2	0	scaffold_1	904466	954466
Aspergillus_fumigatus_DMC2_AF100-6B	13	13	0	0	scaffold_7	670003	720003
Aspergillus_fumigatus_DMC2_AF100-6B	13	13	0	0	scaffold_5	2247179	2297179
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_6	808672	858672
Aspergillus_fumigatus_DMC2_AF100-6B	12	2	10	0	scaffold_3	54310	104310
Aspergillus_fumigatus_DMC2_AF100-6B	20	20	0	0	scaffold_2	804270	854270
Aspergillus_fumigatus_DMC2_AF100-6B	18	15	3	0	scaffold_5	2818820	2868820
Aspergillus_fumigatus_DMC2_AF100-6B	15	9	6	0	scaffold_3	831910	881910
Aspergillus_fumigatus_DMC2_AF100-6B	21	19	2	0	scaffold_4	2125195	2175195
Aspergillus_fumigatus_DMC2_AF100-6B	18	16	2	0	scaffold_2	1218712	1268712
Aspergillus_fumigatus_DMC2_AF100-6B	17	12	5	0	scaffold_1	3370092	3420092
Aspergillus_fumigatus_DMC2_AF100-6B	5	5	0	0	scaffold_6	170377	220377
Aspergillus_fumigatus_DMC2_AF100-6B	22	19	3	0	scaffold_1	392675	442675
Aspergillus_fumigatus_DMC2_AF100-6B	21	21	0	0	scaffold_6	620224	670224
Aspergillus_fumigatus_DMC2_AF100-6B	25	21	4	0	scaffold_4	53473	103473
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_1	2000073	2050073
Aspergillus_fumigatus_DMC2_AF100-6B	17	15	2	0	scaffold_2	4217549	4267549
Aspergillus_fumigatus_DMC2_AF100-6B	18	17	1	0	scaffold_3	1411749	1461749
Aspergillus_fumigatus_DMC2_AF100-6B	20	16	4	0	scaffold_6	2362399	2412399
Aspergillus_fumigatus_DMC2_AF100-6B	13	12	1	0	scaffold_2	846623	896623
Aspergillus_fumigatus_DMC2_AF100-6B	20	16	4	0	scaffold_5	1794058	1844058
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_5	2338426	2388426
Aspergillus_fumigatus_DMC2_AF100-6B	18	16	2	0	scaffold_1	1085614	1135614
Aspergillus_fumigatus_DMC2_AF100-6B	22	22	0	0	scaffold_4	1569594	1619594
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_5	2455845	2505845
Aspergillus_fumigatus_DMC2_AF100-6B	19	17	2	0	scaffold_5	2054682	2104682
Aspergillus_fumigatus_DMC2_AF100-6B	22	21	1	0	scaffold_4	1587298	1637298
Aspergillus_fumigatus_DMC2_AF100-6B	20	19	1	0	scaffold_1	231451	281451
Aspergillus_fumigatus_DMC2_AF100-6B	20	20	0	0	scaffold_2	1406399	1456399
Aspergillus_fumigatus_DMC2_AF100-6B	13	12	1	0	scaffold_1	4520159	4570159
Aspergillus_fumigatus_DMC2_AF100-6B	20	19	1	0	scaffold_4	2541458	2591458
Aspergillus_fumigatus_DMC2_AF100-6B	19	17	2	0	scaffold_2	901942	951942
Aspergillus_fumigatus_DMC2_AF100-6B	15	15	0	0	scaffold_4	829802	879802
Aspergillus_fumigatus_DMC2_AF100-6B	20	15	5	0	scaffold_1	3808461	3858461
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_1	2000314	2050314
Aspergillus_fumigatus_DMC2_AF100-6B	15	14	1	0	scaffold_2	2632426	2682426
Aspergillus_fumigatus_DMC2_AF100-6B	18	17	1	0	scaffold_4	1837927	1887927
Aspergillus_fumigatus_DMC2_AF100-6B	20	19	1	0	scaffold_5	2297700	2347700
Aspergillus_fumigatus_DMC2_AF100-6B	22	18	4	0	scaffold_5	3528295	3578295
Aspergillus_fumigatus_DMC2_AF100-6B	24	20	4	0	scaffold_5	1983861	2033861
Aspergillus_fumigatus_DMC2_AF100-6B	19	17	2	0	scaffold_5	2547958	2597958
Aspergillus_fumigatus_DMC2_AF100-6B	15	12	3	0	scaffold_6	203439	253439
Aspergillus_fumigatus_DMC2_AF100-6B	21	20	1	0	scaffold_2	691891	741891
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	1	0	scaffold_4	446773	496773
Aspergillus_fumigatus_DMC2_AF100-6B	19	17	2	0	scaffold_3	2749174	2799174
Aspergillus_fumigatus_DMC2_AF100-6B	23	20	3	0	scaffold_1	2786495	2836495
Aspergillus_fumigatus_DMC2_AF100-6B	18	15	3	0	scaffold_3	2580942	2630942
Aspergillus_fumigatus_DMC2_AF100-6B	8	5	3	0	scaffold_4	1374980	1424980
Aspergillus_fumigatus_DMC2_AF100-6B	24	21	3	0	scaffold_5	58856	108856
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_2	1975280	2025280
Aspergillus_fumigatus_DMC2_AF100-6B	19	19	0	0	scaffold_2	731315	781315
Aspergillus_fumigatus_DMC2_AF100-6B	22	22	0	0	scaffold_2	995986	1045986
Aspergillus_fumigatus_DMC2_AF100-6B	22	19	3	0	scaffold_8	173968	223968
Aspergillus_fumigatus_DMC2_AF100-6B	19	19	0	0	scaffold_1	2249119	2299119
Aspergillus_fumigatus_DMC2_AF100-6B	0	0	0	0	scaffold_4	915844	965844
Aspergillus_fumigatus_DMC2_AF100-6B	13	11	2	0	scaffold_4	2658294	2708294
Aspergillus_fumigatus_DMC2_AF100-6B	16	14	2	0	scaffold_5	3174409	3224409
Aspergillus_fumigatus_DMC2_AF100-6B	15	14	1	0	scaffold_3	3421370	3471370
Aspergillus_fumigatus_DMC2_AF100-6B	18	16	2	0	scaffold_2	3455811	3505811
Aspergillus_fumigatus_DMC2_AF100-6B	19	19	0	0	scaffold_6	598157	648157
Aspergillus_fumigatus_DMC2_AF100-6B	20	19	1	0	scaffold_3	2969763	3019763
Aspergillus_fumigatus_DMC2_AF100-6B	20	17	3	0	scaffold_5	3117739	3167739
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_2	3390975	3440975
Aspergillus_fumigatus_DMC2_AF100-6B	20	20	0	0	scaffold_2	3569286	3619286
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_5	2603092	2653092
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_2	1104197	1154197
Aspergillus_fumigatus_DMC2_AF100-6B	16	15	0	1	scaffold_3	3613781	3663781
Aspergillus_fumigatus_DMC2_AF100-6B	17	17	0	0	scaffold_6	3328537	3378537
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_3	867015	917015
Aspergillus_fumigatus_DMC2_AF100-6B	15	14	1	0	scaffold_4	598998	648998
Aspergillus_fumigatus_DMC2_AF100-6B	20	0	20	0	scaffold_1	4294909	4344909
Aspergillus_fumigatus_DMC2_AF100-6B	13	12	1	0	scaffold_1	1134620	1184620
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_1	245611	295611
Aspergillus_fumigatus_DMC2_AF100-6B	10	10	0	0	scaffold_6	2162075	2212075
Aspergillus_fumigatus_DMC2_AF100-6B	17	16	1	0	scaffold_4	1924274	1974274
Aspergillus_fumigatus_DMC2_AF100-6B	24	19	5	0	scaffold_7	257535	307535
Aspergillus_fumigatus_DMC2_AF100-6B	19	17	2	0	scaffold_3	1588355	1638355
Aspergillus_fumigatus_DMC2_AF100-6B	23	20	3	0	scaffold_1	2787143	2837143
Aspergillus_fumigatus_DMC2_AF100-6B	15	13	2	0	scaffold_4	2563338	2613338
Aspergillus_fumigatus_DMC2_AF100-6B	25	21	4	0	scaffold_5	3969819	4019819
Aspergillus_fumigatus_DMC2_AF100-6B	18	16	2	0	scaffold_7	1140877	1190877
Aspergillus_fumigatus_DMC2_AF100-6B	24	23	1	0	scaffold_1	4654371	4704371
Aspergillus_fumigatus_DMC2_AF100-6B	19	16	3	0	scaffold_1	3001661	3051661
Aspergillus_fumigatus_DMC2_AF100-6B	18	17	1	0	scaffold_6	1355505	1405505
Aspergillus_fumigatus_DMC2_AF100-6B	20	19	1	0	scaffold_1	3167444	3217444
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_4	1898065	1948065
Aspergillus_fumigatus_DMC2_AF100-6B	0	0	0	0	scaffold_1	1845706	1895706
Aspergillus_fumigatus_DMC2_AF100-6B	20	18	2	0	scaffold_5	826400	876400
Aspergillus_fumigatus_DMC2_AF100-6B	19	18	1	0	scaffold_4	2178950	2228950
Aspergillus_fumigatus_DMC2_AF100-6B	20	20	0	0	scaffold_2	1293401	1343401
Aspergillus_fumigatus_DMC2_AF100-6B	17	16	1	0	scaffold_1	2645482	2695482
Aspergillus_fumigatus_DMC2_AF100-6B	19	13	6	0	scaffold_6	2820288	2870288
Aspergillus_fumigatus_DMC2_AF100-6B	21	20	1	0	scaffold_1	4704724	4754724
Aspergillus_fumigatus_DMC2_AF100-6B	22	21	1	0	scaffold_3	273139	323139
Aspergillus_fumigatus_DMC2_AF100-6B	18	17	1	0	scaffold_3	985220	1035220
Aspergillus_fumigatus_DMC2_AF100-6B	18	15	3	0	scaffold_2	3132802	3182802
Aspergillus_fumigatus_DMC2_AF100-6B	22	21	1	0	scaffold_3	478612	528612
Aspergillus_fumigatus_DMC2_AF100-6B	17	13	4	0	scaffold_5	3302	53302
Aspergillus_fumigatus_DMC2_AF100-6B	21	21	0	0	scaffold_5	319113	369113
Aspergillus_fumigatus_DMC2_AF100-6B	23	22	1	0	scaffold_1	500653	550653
Aspergillus_fumigatus_DMC2_AF100-6B	13	13	0	0	scaffold_6	2190086	2240086
