STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_TP32	20	19	1	0	scaffold_4	2587868	2637868
Aspergillus_fumigatus_TP32	22	21	1	0	scaffold_5	1655324	1705324
Aspergillus_fumigatus_TP32	16	14	2	0	scaffold_4	1070609	1120609
Aspergillus_fumigatus_TP32	14	2	12	0	scaffold_1	4835549	4885549
Aspergillus_fumigatus_TP32	19	17	2	0	scaffold_2	2352107	2402107
Aspergillus_fumigatus_TP32	23	21	2	0	scaffold_2	271731	321731
Aspergillus_fumigatus_TP32	13	12	1	0	scaffold_3	3516618	3566618
Aspergillus_fumigatus_TP32	4	0	4	0	scaffold_7	1661805	1711805
Aspergillus_fumigatus_TP32	19	17	2	0	scaffold_8	249310	299310
Aspergillus_fumigatus_TP32	19	18	1	0	scaffold_5	383401	433401
Aspergillus_fumigatus_TP32	19	19	0	0	scaffold_4	2049054	2099054
Aspergillus_fumigatus_TP32	4	4	0	0	scaffold_7	683435	733435
Aspergillus_fumigatus_TP32	17	16	1	0	scaffold_8	366563	416563
Aspergillus_fumigatus_TP32	22	8	14	0	scaffold_6	35207	85207
Aspergillus_fumigatus_TP32	19	17	2	0	scaffold_6	2231520	2281520
Aspergillus_fumigatus_TP32	16	14	2	0	scaffold_6	2067739	2117739
Aspergillus_fumigatus_TP32	19	17	2	0	scaffold_1	3470364	3520364
Aspergillus_fumigatus_TP32	15	13	2	0	scaffold_4	2780727	2830727
Aspergillus_fumigatus_TP32	22	21	1	0	scaffold_5	1650879	1700879
Aspergillus_fumigatus_TP32	20	18	2	0	scaffold_7	65476	115476
Aspergillus_fumigatus_TP32	17	3	14	0	scaffold_5	187664	237664
Aspergillus_fumigatus_TP32	23	17	6	0	scaffold_3	833561	883561
Aspergillus_fumigatus_TP32	27	23	4	0	scaffold_1	4677997	4727997
Aspergillus_fumigatus_TP32	28	23	5	0	scaffold_5	3312727	3362727
Aspergillus_fumigatus_TP32	18	17	1	0	scaffold_3	753011	803011
Aspergillus_fumigatus_TP32	19	19	0	0	scaffold_1	960174	1010174
Aspergillus_fumigatus_TP32	16	12	4	0	scaffold_5	2405895	2455895
Aspergillus_fumigatus_TP32	19	19	0	0	scaffold_8	468975	518975
Aspergillus_fumigatus_TP32	19	19	0	0	scaffold_5	3506466	3556466
Aspergillus_fumigatus_TP32	20	18	2	0	scaffold_7	1033099	1083099
Aspergillus_fumigatus_TP32	19	0	19	0	scaffold_1	4294219	4344219
Aspergillus_fumigatus_TP32	20	17	3	0	scaffold_2	3496955	3546955
Aspergillus_fumigatus_TP32	23	22	1	0	scaffold_5	2909934	2959934
Aspergillus_fumigatus_TP32	16	14	2	0	scaffold_3	738654	788654
Aspergillus_fumigatus_TP32	23	19	4	0	scaffold_4	3594594	3644594
Aspergillus_fumigatus_TP32	18	15	3	0	scaffold_4	1657186	1707186
Aspergillus_fumigatus_TP32	19	18	1	0	scaffold_4	2304354	2354354
Aspergillus_fumigatus_TP32	20	15	5	0	scaffold_2	4632298	4682298
Aspergillus_fumigatus_TP32	16	14	2	0	scaffold_2	3021161	3071161
Aspergillus_fumigatus_TP32	24	22	2	0	scaffold_6	3371378	3421378
Aspergillus_fumigatus_TP32	19	14	5	0	scaffold_3	563019	613019
Aspergillus_fumigatus_TP32	22	21	1	0	scaffold_1	3371554	3421554
Aspergillus_fumigatus_TP32	20	20	0	0	scaffold_2	1739915	1789915
Aspergillus_fumigatus_TP32	17	15	2	0	scaffold_6	829026	879026
Aspergillus_fumigatus_TP32	24	21	3	0	scaffold_5	497085	547085
Aspergillus_fumigatus_TP32	17	14	3	0	scaffold_7	399706	449706
Aspergillus_fumigatus_TP32	19	14	5	0	scaffold_1	3261989	3311989
Aspergillus_fumigatus_TP32	25	24	1	0	scaffold_3	533944	583944
Aspergillus_fumigatus_TP32	23	21	2	0	scaffold_2	1505913	1555913
Aspergillus_fumigatus_TP32	19	16	3	0	scaffold_5	3230354	3280354
Aspergillus_fumigatus_TP32	17	16	1	0	scaffold_3	3186451	3236451
Aspergillus_fumigatus_TP32	18	17	1	0	scaffold_5	3256978	3306978
Aspergillus_fumigatus_TP32	13	13	0	0	scaffold_6	1763019	1813019
Aspergillus_fumigatus_TP32	17	16	1	0	scaffold_4	2909719	2959719
Aspergillus_fumigatus_TP32	19	19	0	0	scaffold_1	2218411	2268411
