STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_DMC2_AF100-8B	29	28	1	0	scaffold_2	2212388	2312388
Aspergillus_fumigatus_DMC2_AF100-8B	39	34	5	0	scaffold_7	308710	408710
Aspergillus_fumigatus_DMC2_AF100-8B	38	36	2	0	scaffold_2	2086928	2186928
Aspergillus_fumigatus_DMC2_AF100-8B	31	30	1	0	scaffold_2	3696127	3796127
Aspergillus_fumigatus_DMC2_AF100-8B	32	28	4	0	scaffold_7	1607357	1707357
Aspergillus_fumigatus_DMC2_AF100-8B	5	5	0	0	scaffold_5	1075139	1175139
Aspergillus_fumigatus_DMC2_AF100-8B	21	15	6	0	scaffold_5	3673342	3773342
Aspergillus_fumigatus_DMC2_AF100-8B	38	34	4	0	scaffold_1	1875783	1975783
Aspergillus_fumigatus_DMC2_AF100-8B	45	41	4	0	scaffold_2	2829670	2929670
Aspergillus_fumigatus_DMC2_AF100-8B	40	32	8	0	scaffold_2	2935671	3035671
Aspergillus_fumigatus_DMC2_AF100-8B	38	36	2	0	scaffold_1	360661	460661
Aspergillus_fumigatus_DMC2_AF100-8B	26	25	1	0	scaffold_5	2753740	2853740
Aspergillus_fumigatus_DMC2_AF100-8B	43	40	3	0	scaffold_3	2170757	2270757
Aspergillus_fumigatus_DMC2_AF100-8B	46	39	7	0	scaffold_1	4393948	4493948
Aspergillus_fumigatus_DMC2_AF100-8B	36	32	4	0	scaffold_4	1338461	1438461
Aspergillus_fumigatus_DMC2_AF100-8B	40	39	1	0	scaffold_5	3321211	3421211
Aspergillus_fumigatus_DMC2_AF100-8B	40	38	2	0	scaffold_7	1186536	1286536
Aspergillus_fumigatus_DMC2_AF100-8B	32	29	3	0	scaffold_3	1102041	1202041
Aspergillus_fumigatus_DMC2_AF100-8B	39	38	1	0	scaffold_7	1058078	1158078
Aspergillus_fumigatus_DMC2_AF100-8B	42	39	3	0	scaffold_1	3023690	3123690
Aspergillus_fumigatus_DMC2_AF100-8B	30	28	2	0	scaffold_6	1348234	1448234
Aspergillus_fumigatus_DMC2_AF100-8B	39	38	1	0	scaffold_6	491453	591453
Aspergillus_fumigatus_DMC2_AF100-8B	36	35	1	0	scaffold_5	1915804	2015804
Aspergillus_fumigatus_DMC2_AF100-8B	36	34	2	0	scaffold_6	1762093	1862093
Aspergillus_fumigatus_DMC2_AF100-8B	40	35	5	0	scaffold_2	4195238	4295238
Aspergillus_fumigatus_DMC2_AF100-8B	37	33	4	0	scaffold_6	1248754	1348754
Aspergillus_fumigatus_DMC2_AF100-8B	43	40	3	0	scaffold_4	2573746	2673746
Aspergillus_fumigatus_DMC2_AF100-8B	41	38	3	0	scaffold_2	1182607	1282607
Aspergillus_fumigatus_DMC2_AF100-8B	31	30	1	0	scaffold_3	1416276	1516276
Aspergillus_fumigatus_DMC2_AF100-8B	28	24	4	0	scaffold_7	558772	658772
Aspergillus_fumigatus_DMC2_AF100-8B	40	34	6	0	scaffold_2	2509473	2609473
Aspergillus_fumigatus_DMC2_AF100-8B	24	22	2	0	scaffold_5	3208356	3308356
Aspergillus_fumigatus_DMC2_AF100-8B	41	40	1	0	scaffold_1	307260	407260
Aspergillus_fumigatus_DMC2_AF100-8B	38	33	5	0	scaffold_3	903225	1003225
Aspergillus_fumigatus_DMC2_AF100-8B	31	29	2	0	scaffold_3	3239990	3339990
Aspergillus_fumigatus_DMC2_AF100-8B	47	41	6	0	scaffold_8	246441	346441
Aspergillus_fumigatus_DMC2_AF100-8B	34	33	1	0	scaffold_3	1549301	1649301
Aspergillus_fumigatus_DMC2_AF100-8B	35	32	3	0	scaffold_1	1452862	1552862
Aspergillus_fumigatus_DMC2_AF100-8B	41	39	2	0	scaffold_4	207136	307136
Aspergillus_fumigatus_DMC2_AF100-8B	33	30	3	0	scaffold_4	1068258	1168258
Aspergillus_fumigatus_DMC2_AF100-8B	32	31	1	0	scaffold_1	246295	346295
Aspergillus_fumigatus_DMC2_AF100-8B	38	36	2	0	scaffold_2	879792	979792
Aspergillus_fumigatus_DMC2_AF100-8B	40	33	7	0	scaffold_7	420926	520926
Aspergillus_fumigatus_DMC2_AF100-8B	39	36	3	0	scaffold_2	652712	752712
Aspergillus_fumigatus_DMC2_AF100-8B	31	30	1	0	scaffold_1	1941900	2041900
Aspergillus_fumigatus_DMC2_AF100-8B	18	10	8	0	scaffold_5	3656397	3756397
Aspergillus_fumigatus_DMC2_AF100-8B	39	38	1	0	scaffold_5	3324690	3424690
Aspergillus_fumigatus_DMC2_AF100-8B	21	18	3	0	scaffold_2	2321798	2421798
Aspergillus_fumigatus_DMC2_AF100-8B	41	36	5	0	scaffold_5	25865	125865
Aspergillus_fumigatus_DMC2_AF100-8B	44	41	3	0	scaffold_8	1426447	1526447
Aspergillus_fumigatus_DMC2_AF100-8B	38	36	2	0	scaffold_7	1112611	1212611
Aspergillus_fumigatus_DMC2_AF100-8B	41	33	8	0	scaffold_2	4018999	4118999
Aspergillus_fumigatus_DMC2_AF100-8B	38	36	2	0	scaffold_4	1969077	2069077
Aspergillus_fumigatus_DMC2_AF100-8B	40	34	6	0	scaffold_1	1403867	1503867
Aspergillus_fumigatus_DMC2_AF100-8B	41	36	5	0	scaffold_5	471723	571723
Aspergillus_fumigatus_DMC2_AF100-8B	36	32	4	0	scaffold_2	3301461	3401461
Aspergillus_fumigatus_DMC2_AF100-8B	36	33	3	0	scaffold_4	3261115	3361115
Aspergillus_fumigatus_DMC2_AF100-8B	36	33	3	0	scaffold_1	3274494	3374494
Aspergillus_fumigatus_DMC2_AF100-8B	39	36	3	0	scaffold_3	3520498	3620498
Aspergillus_fumigatus_DMC2_AF100-8B	34	30	4	0	scaffold_4	3183524	3283524
Aspergillus_fumigatus_DMC2_AF100-8B	39	36	3	0	scaffold_6	3209197	3309197
