STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Af65	31	29	2	0	scaffold_2	4495627	4595627
Aspergillus_fumigatus_Af65	39	37	2	0	scaffold_8	213217	313217
Aspergillus_fumigatus_Af65	42	39	3	0	scaffold_7	295692	395692
Aspergillus_fumigatus_Af65	39	37	2	0	scaffold_5	1782670	1882670
Aspergillus_fumigatus_Af65	32	30	2	0	scaffold_2	4498807	4598807
Aspergillus_fumigatus_Af65	38	32	6	0	scaffold_4	483195	583195
Aspergillus_fumigatus_Af65	39	30	9	0	scaffold_6	3006162	3106162
Aspergillus_fumigatus_Af65	50	42	8	0	scaffold_3	163592	263592
Aspergillus_fumigatus_Af65	46	42	4	0	scaffold_3	320894	420894
Aspergillus_fumigatus_Af65	36	33	3	0	scaffold_6	442181	542181
Aspergillus_fumigatus_Af65	32	32	0	0	scaffold_1	693665	793665
Aspergillus_fumigatus_Af65	41	40	1	0	scaffold_1	484678	584678
Aspergillus_fumigatus_Af65	29	26	3	0	scaffold_1	1426322	1526322
Aspergillus_fumigatus_Af65	36	35	1	0	scaffold_5	2664987	2764987
Aspergillus_fumigatus_Af65	45	40	5	0	scaffold_3	296324	396324
Aspergillus_fumigatus_Af65	33	31	2	0	scaffold_3	1436074	1536074
Aspergillus_fumigatus_Af65	36	36	0	0	scaffold_2	2695861	2795861
Aspergillus_fumigatus_Af65	44	40	4	0	scaffold_2	3002614	3102614
Aspergillus_fumigatus_Af65	35	33	2	0	scaffold_8	1027489	1127489
Aspergillus_fumigatus_Af65	30	27	3	0	scaffold_4	3605925	3705925
Aspergillus_fumigatus_Af65	33	28	5	0	scaffold_8	1580292	1680292
Aspergillus_fumigatus_Af65	20	17	3	0	scaffold_8	819599	919599
Aspergillus_fumigatus_Af65	37	36	1	0	scaffold_1	2150202	2250202
Aspergillus_fumigatus_Af65	34	31	3	0	scaffold_5	1183652	1283652
Aspergillus_fumigatus_Af65	37	35	2	0	scaffold_6	990761	1090761
Aspergillus_fumigatus_Af65	40	38	2	0	scaffold_4	1335878	1435878
Aspergillus_fumigatus_Af65	25	23	2	0	scaffold_2	2571926	2671926
Aspergillus_fumigatus_Af65	45	42	3	0	scaffold_2	2327806	2427806
Aspergillus_fumigatus_Af65	48	40	8	0	scaffold_5	3728076	3828076
Aspergillus_fumigatus_Af65	44	40	4	0	scaffold_3	2004577	2104577
Aspergillus_fumigatus_Af65	38	34	4	0	scaffold_5	1813807	1913807
Aspergillus_fumigatus_Af65	38	30	8	0	scaffold_7	369573	469573
Aspergillus_fumigatus_Af65	37	35	1	1	scaffold_3	3283318	3383318
Aspergillus_fumigatus_Af65	31	31	0	0	scaffold_1	696882	796882
Aspergillus_fumigatus_Af65	30	26	4	0	scaffold_1	1079525	1179525
Aspergillus_fumigatus_Af65	40	29	11	0	scaffold_6	2939506	3039506
