STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-12_7G	36	33	3	0	scaffold_1	3780910	3880910
Aspergillus_fumigatus_AF100-12_7G	32	28	4	0	scaffold_8	1485900	1585900
Aspergillus_fumigatus_AF100-12_7G	32	28	4	0	scaffold_6	860936	960936
Aspergillus_fumigatus_AF100-12_7G	35	31	4	0	scaffold_8	324757	424757
Aspergillus_fumigatus_AF100-12_7G	40	36	4	0	scaffold_1	2541893	2641893
Aspergillus_fumigatus_AF100-12_7G	32	28	4	0	scaffold_8	1492869	1592869
Aspergillus_fumigatus_AF100-12_7G	31	30	1	0	scaffold_3	2926648	3026648
Aspergillus_fumigatus_AF100-12_7G	45	36	9	0	scaffold_2	2936	102936
Aspergillus_fumigatus_AF100-12_7G	34	30	4	0	scaffold_5	3557800	3657800
Aspergillus_fumigatus_AF100-12_7G	42	40	1	1	scaffold_8	1048373	1148373
Aspergillus_fumigatus_AF100-12_7G	38	38	0	0	scaffold_1	1816814	1916814
Aspergillus_fumigatus_AF100-12_7G	34	33	1	0	scaffold_4	3236476	3336476
Aspergillus_fumigatus_AF100-12_7G	34	32	1	1	scaffold_4	2779374	2879374
Aspergillus_fumigatus_AF100-12_7G	39	33	5	1	scaffold_1	1206242	1306242
Aspergillus_fumigatus_AF100-12_7G	31	27	4	0	scaffold_5	1481005	1581005
Aspergillus_fumigatus_AF100-12_7G	36	36	0	0	scaffold_4	617455	717455
Aspergillus_fumigatus_AF100-12_7G	35	33	1	1	scaffold_5	3275017	3375017
Aspergillus_fumigatus_AF100-12_7G	39	39	0	0	scaffold_2	654193	754193
Aspergillus_fumigatus_AF100-12_7G	23	19	4	0	scaffold_5	1938458	2038458
Aspergillus_fumigatus_AF100-12_7G	39	36	3	0	scaffold_5	848555	948555
Aspergillus_fumigatus_AF100-12_7G	42	36	5	1	scaffold_1	1217516	1317516
Aspergillus_fumigatus_AF100-12_7G	40	37	3	0	scaffold_2	3286277	3386277
Aspergillus_fumigatus_AF100-12_7G	33	32	1	0	scaffold_4	412483	512483
Aspergillus_fumigatus_AF100-12_7G	35	31	4	0	scaffold_3	515778	615778
Aspergillus_fumigatus_AF100-12_7G	32	29	3	0	scaffold_3	1875208	1975208
Aspergillus_fumigatus_AF100-12_7G	9	1	8	0	scaffold_7	1840728	1940728
Aspergillus_fumigatus_AF100-12_7G	36	33	3	0	scaffold_1	3812136	3912136
Aspergillus_fumigatus_AF100-12_7G	44	41	3	0	scaffold_2	4726426	4826426
Aspergillus_fumigatus_AF100-12_7G	34	33	1	0	scaffold_3	2797660	2897660
Aspergillus_fumigatus_AF100-12_7G	49	39	9	1	scaffold_7	1580330	1680330
Aspergillus_fumigatus_AF100-12_7G	38	27	11	0	scaffold_6	2134183	2234183
Aspergillus_fumigatus_AF100-12_7G	34	32	2	0	scaffold_2	3606594	3706594
Aspergillus_fumigatus_AF100-12_7G	27	22	5	0	scaffold_1	2256415	2356415
Aspergillus_fumigatus_AF100-12_7G	35	35	0	0	scaffold_4	2167973	2267973
Aspergillus_fumigatus_AF100-12_7G	33	28	5	0	scaffold_4	3434561	3534561
Aspergillus_fumigatus_AF100-12_7G	37	34	3	0	scaffold_6	1551805	1651805
Aspergillus_fumigatus_AF100-12_7G	32	31	1	0	scaffold_3	2929773	3029773
Aspergillus_fumigatus_AF100-12_7G	34	31	3	0	scaffold_3	2590023	2690023
Aspergillus_fumigatus_AF100-12_7G	29	27	2	0	scaffold_4	3076232	3176232
Aspergillus_fumigatus_AF100-12_7G	35	33	2	0	scaffold_6	798651	898651
Aspergillus_fumigatus_AF100-12_7G	13	12	1	0	scaffold_2	1769522	1869522
Aspergillus_fumigatus_AF100-12_7G	38	36	2	0	scaffold_1	505322	605322
Aspergillus_fumigatus_AF100-12_7G	37	28	9	0	scaffold_6	126925	226925
Aspergillus_fumigatus_AF100-12_7G	35	33	2	0	scaffold_3	1607476	1707476
Aspergillus_fumigatus_AF100-12_7G	36	33	3	0	scaffold_1	3462661	3562661
Aspergillus_fumigatus_AF100-12_7G	34	29	5	0	scaffold_4	3262177	3362177
Aspergillus_fumigatus_AF100-12_7G	38	37	1	0	scaffold_2	2428826	2528826
Aspergillus_fumigatus_AF100-12_7G	34	31	3	0	scaffold_6	878249	978249
Aspergillus_fumigatus_AF100-12_7G	29	27	2	0	scaffold_6	2548447	2648447
Aspergillus_fumigatus_AF100-12_7G	42	35	7	0	scaffold_6	623919	723919
Aspergillus_fumigatus_AF100-12_7G	18	17	1	0	scaffold_8	703896	803896
Aspergillus_fumigatus_AF100-12_7G	46	44	2	0	scaffold_5	3472250	3572250
Aspergillus_fumigatus_AF100-12_7G	35	32	2	1	scaffold_8	12103	112103
Aspergillus_fumigatus_AF100-12_7G	32	27	5	0	scaffold_3	754762	854762
Aspergillus_fumigatus_AF100-12_7G	44	34	10	0	scaffold_2	4079182	4179182
