STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_08-36-03-25	38	38	0	0	scaffold_7	1210871	1310871
Aspergillus_fumigatus_08-36-03-25	28	27	1	0	scaffold_1	2903383	3003383
Aspergillus_fumigatus_08-36-03-25	34	31	3	0	scaffold_1	3013816	3113816
Aspergillus_fumigatus_08-36-03-25	43	41	2	0	scaffold_3	1643007	1743007
Aspergillus_fumigatus_08-36-03-25	40	39	1	0	scaffold_6	1002172	1102172
Aspergillus_fumigatus_08-36-03-25	38	34	4	0	scaffold_2	1579758	1679758
Aspergillus_fumigatus_08-36-03-25	42	39	3	0	scaffold_6	766085	866085
Aspergillus_fumigatus_08-36-03-25	5	4	1	0	scaffold_5	2230167	2330167
Aspergillus_fumigatus_08-36-03-25	35	33	2	0	scaffold_3	2690637	2790637
Aspergillus_fumigatus_08-36-03-25	37	33	4	0	scaffold_5	1617506	1717506
Aspergillus_fumigatus_08-36-03-25	28	13	15	0	scaffold_8	1485019	1585019
Aspergillus_fumigatus_08-36-03-25	38	36	2	0	scaffold_2	3865076	3965076
Aspergillus_fumigatus_08-36-03-25	39	34	5	0	scaffold_6	1421233	1521233
Aspergillus_fumigatus_08-36-03-25	35	33	2	0	scaffold_6	2023851	2123851
Aspergillus_fumigatus_08-36-03-25	25	22	3	0	scaffold_1	1680778	1780778
Aspergillus_fumigatus_08-36-03-25	36	31	5	0	scaffold_3	2014089	2114089
Aspergillus_fumigatus_08-36-03-25	42	38	4	0	scaffold_3	2316105	2416105
Aspergillus_fumigatus_08-36-03-25	47	41	6	0	scaffold_3	167396	267396
Aspergillus_fumigatus_08-36-03-25	30	28	2	0	scaffold_1	1907226	2007226
Aspergillus_fumigatus_08-36-03-25	36	34	1	1	scaffold_3	3448768	3548768
Aspergillus_fumigatus_08-36-03-25	36	35	1	0	scaffold_4	3031441	3131441
Aspergillus_fumigatus_08-36-03-25	38	31	7	0	scaffold_6	1381088	1481088
Aspergillus_fumigatus_08-36-03-25	32	32	0	0	scaffold_6	2804972	2904972
Aspergillus_fumigatus_08-36-03-25	44	39	5	0	scaffold_7	32902	132902
Aspergillus_fumigatus_08-36-03-25	31	29	2	0	scaffold_7	1419086	1519086
Aspergillus_fumigatus_08-36-03-25	39	36	3	0	scaffold_6	3201426	3301426
Aspergillus_fumigatus_08-36-03-25	33	30	3	0	scaffold_3	1340189	1440189
Aspergillus_fumigatus_08-36-03-25	39	35	4	0	scaffold_2	4357612	4457612
Aspergillus_fumigatus_08-36-03-25	31	31	0	0	scaffold_4	1515113	1615113
Aspergillus_fumigatus_08-36-03-25	42	41	1	0	scaffold_6	1910080	2010080
Aspergillus_fumigatus_08-36-03-25	41	38	3	0	scaffold_5	523011	623011
Aspergillus_fumigatus_08-36-03-25	40	38	2	0	scaffold_1	2185805	2285805
Aspergillus_fumigatus_08-36-03-25	35	30	5	0	scaffold_1	1624936	1724936
Aspergillus_fumigatus_08-36-03-25	36	32	4	0	scaffold_4	108076	208076
Aspergillus_fumigatus_08-36-03-25	39	37	2	0	scaffold_7	1049445	1149445
Aspergillus_fumigatus_08-36-03-25	38	34	4	0	scaffold_1	3060453	3160453
Aspergillus_fumigatus_08-36-03-25	36	32	4	0	scaffold_2	4341447	4441447
Aspergillus_fumigatus_08-36-03-25	39	36	3	0	scaffold_2	3877157	3977157
Aspergillus_fumigatus_08-36-03-25	46	27	19	0	scaffold_4	251485	351485
Aspergillus_fumigatus_08-36-03-25	24	24	0	0	scaffold_6	1036403	1136403
