STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_84-NIH	38	32	6	0	scaffold_2	2491364	2591364
Aspergillus_fumigatus_84-NIH	38	30	8	0	scaffold_3	3657787	3757787
Aspergillus_fumigatus_84-NIH	47	45	2	0	scaffold_6	3582649	3682649
Aspergillus_fumigatus_84-NIH	34	32	2	0	scaffold_3	2367192	2467192
Aspergillus_fumigatus_84-NIH	32	28	4	0	scaffold_7	546001	646001
Aspergillus_fumigatus_84-NIH	37	33	4	0	scaffold_4	3893905	3993905
Aspergillus_fumigatus_84-NIH	1	1	0	0	scaffold_3	1380908	1480908
Aspergillus_fumigatus_84-NIH	22	20	2	0	scaffold_7	775912	875912
Aspergillus_fumigatus_84-NIH	44	42	2	0	scaffold_2	4207223	4307223
Aspergillus_fumigatus_84-NIH	41	38	3	0	scaffold_4	927361	1027361
Aspergillus_fumigatus_84-NIH	36	34	2	0	scaffold_4	3504702	3604702
Aspergillus_fumigatus_84-NIH	41	30	11	0	scaffold_4	2179960	2279960
Aspergillus_fumigatus_84-NIH	39	38	1	0	scaffold_1	3063200	3163200
Aspergillus_fumigatus_84-NIH	35	31	4	0	scaffold_3	4079591	4179591
Aspergillus_fumigatus_84-NIH	41	39	2	0	scaffold_1	3478312	3578312
Aspergillus_fumigatus_84-NIH	38	35	3	0	scaffold_6	3117624	3217624
Aspergillus_fumigatus_84-NIH	45	39	6	0	scaffold_6	423276	523276
Aspergillus_fumigatus_84-NIH	29	27	2	0	scaffold_1	856688	956688
Aspergillus_fumigatus_84-NIH	39	36	3	0	scaffold_3	4089827	4189827
Aspergillus_fumigatus_84-NIH	37	33	4	0	scaffold_5	3452869	3552869
Aspergillus_fumigatus_84-NIH	41	35	6	0	scaffold_6	52231	152231
Aspergillus_fumigatus_84-NIH	39	30	9	0	scaffold_5	1670480	1770480
Aspergillus_fumigatus_84-NIH	45	42	3	0	scaffold_1	2308809	2408809
Aspergillus_fumigatus_84-NIH	37	33	4	0	scaffold_5	1267702	1367702
Aspergillus_fumigatus_84-NIH	40	38	2	0	scaffold_7	639470	739470
Aspergillus_fumigatus_84-NIH	44	41	3	0	scaffold_1	2273164	2373164
Aspergillus_fumigatus_84-NIH	8	6	2	0	scaffold_5	344092	444092
Aspergillus_fumigatus_84-NIH	31	28	2	1	scaffold_4	2324154	2424154
Aspergillus_fumigatus_84-NIH	44	38	6	0	scaffold_4	3709906	3809906
Aspergillus_fumigatus_84-NIH	39	35	4	0	scaffold_2	3017593	3117593
Aspergillus_fumigatus_84-NIH	33	29	4	0	scaffold_5	1539125	1639125
Aspergillus_fumigatus_84-NIH	37	33	4	0	scaffold_1	2508136	2608136
Aspergillus_fumigatus_84-NIH	43	35	8	0	scaffold_7	444285	544285
Aspergillus_fumigatus_84-NIH	28	25	3	0	scaffold_8	602603	702603
Aspergillus_fumigatus_84-NIH	26	20	6	0	scaffold_1	5070789	5170789
Aspergillus_fumigatus_84-NIH	48	38	10	0	scaffold_8	1311979	1411979
Aspergillus_fumigatus_84-NIH	37	32	5	0	scaffold_1	641061	741061
Aspergillus_fumigatus_84-NIH	34	27	7	0	scaffold_2	3466858	3566858
Aspergillus_fumigatus_84-NIH	34	32	2	0	scaffold_3	792160	892160
Aspergillus_fumigatus_84-NIH	30	26	4	0	scaffold_3	259957	359957
Aspergillus_fumigatus_84-NIH	38	34	4	0	scaffold_2	452587	552587
Aspergillus_fumigatus_84-NIH	31	31	0	0	scaffold_2	2049143	2149143
Aspergillus_fumigatus_84-NIH	41	37	4	0	scaffold_1	1715637	1815637
Aspergillus_fumigatus_84-NIH	39	32	7	0	scaffold_6	2069866	2169866
Aspergillus_fumigatus_84-NIH	34	31	3	0	scaffold_1	3362731	3462731
Aspergillus_fumigatus_84-NIH	33	31	2	0	scaffold_1	4316945	4416945
Aspergillus_fumigatus_84-NIH	47	40	7	0	scaffold_6	372152	472152
Aspergillus_fumigatus_84-NIH	13	11	2	0	scaffold_5	1087492	1187492
Aspergillus_fumigatus_84-NIH	37	36	1	0	scaffold_1	3449613	3549613
Aspergillus_fumigatus_84-NIH	39	37	2	0	scaffold_1	3564773	3664773
Aspergillus_fumigatus_84-NIH	40	35	5	0	scaffold_2	3847163	3947163
Aspergillus_fumigatus_84-NIH	30	23	7	0	scaffold_6	800755	900755
Aspergillus_fumigatus_84-NIH	27	27	0	0	scaffold_1	2585974	2685974
Aspergillus_fumigatus_84-NIH	37	35	2	0	scaffold_1	1083153	1183153
Aspergillus_fumigatus_84-NIH	34	34	0	0	scaffold_4	3240615	3340615
Aspergillus_fumigatus_84-NIH	36	29	7	0	scaffold_8	184145	284145
Aspergillus_fumigatus_84-NIH	42	37	5	0	scaffold_1	4012603	4112603
Aspergillus_fumigatus_84-NIH	43	43	0	0	scaffold_1	1846101	1946101
Aspergillus_fumigatus_84-NIH	44	42	2	0	scaffold_4	1140675	1240675
