STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_SF2S9	18	18	0	0	scaffold_3	1843536	1893536
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_3	3128649	3178649
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_1	790481	840481
Aspergillus_fumigatus_SF2S9	19	19	0	0	scaffold_4	441785	491785
Aspergillus_fumigatus_SF2S9	15	13	2	0	scaffold_3	2546971	2596971
Aspergillus_fumigatus_SF2S9	21	21	0	0	scaffold_6	2327588	2377588
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_3	599785	649785
Aspergillus_fumigatus_SF2S9	23	19	4	0	scaffold_5	136685	186685
Aspergillus_fumigatus_SF2S9	19	16	3	0	scaffold_1	4327268	4377268
Aspergillus_fumigatus_SF2S9	12	12	0	0	scaffold_5	2715528	2765528
Aspergillus_fumigatus_SF2S9	12	7	5	0	scaffold_5	392944	442944
Aspergillus_fumigatus_SF2S9	18	18	0	0	scaffold_1	2452457	2502457
Aspergillus_fumigatus_SF2S9	23	23	0	0	scaffold_6	2497186	2547186
Aspergillus_fumigatus_SF2S9	20	16	4	0	scaffold_3	927875	977875
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_4	2786466	2836466
Aspergillus_fumigatus_SF2S9	1	0	1	0	scaffold_4	1005	51005
Aspergillus_fumigatus_SF2S9	19	19	0	0	scaffold_5	1710788	1760788
Aspergillus_fumigatus_SF2S9	22	19	3	0	scaffold_7	30726	80726
Aspergillus_fumigatus_SF2S9	15	15	0	0	scaffold_2	3935947	3985947
Aspergillus_fumigatus_SF2S9	19	17	2	0	scaffold_3	1383060	1433060
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_2	3548625	3598625
Aspergillus_fumigatus_SF2S9	21	20	1	0	scaffold_6	534212	584212
Aspergillus_fumigatus_SF2S9	13	5	8	0	scaffold_3	643006	693006
Aspergillus_fumigatus_SF2S9	22	20	2	0	scaffold_6	2072929	2122929
Aspergillus_fumigatus_SF2S9	13	12	1	0	scaffold_1	4425938	4475938
Aspergillus_fumigatus_SF2S9	23	19	4	0	scaffold_2	3795486	3845486
Aspergillus_fumigatus_SF2S9	18	17	1	0	scaffold_2	2104670	2154670
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_2	215242	265242
Aspergillus_fumigatus_SF2S9	23	20	3	0	scaffold_7	36115	86115
Aspergillus_fumigatus_SF2S9	22	20	2	0	scaffold_3	2820605	2870605
Aspergillus_fumigatus_SF2S9	20	18	2	0	scaffold_2	2543933	2593933
Aspergillus_fumigatus_SF2S9	21	19	2	0	scaffold_4	2900285	2950285
Aspergillus_fumigatus_SF2S9	23	21	2	0	scaffold_3	222433	272433
Aspergillus_fumigatus_SF2S9	23	22	1	0	scaffold_1	257796	307796
Aspergillus_fumigatus_SF2S9	21	19	2	0	scaffold_1	1016391	1066391
Aspergillus_fumigatus_SF2S9	21	19	2	0	scaffold_2	2252228	2302228
Aspergillus_fumigatus_SF2S9	18	15	3	0	scaffold_1	2618967	2668967
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_5	769523	819523
Aspergillus_fumigatus_SF2S9	16	15	1	0	scaffold_5	2079010	2129010
Aspergillus_fumigatus_SF2S9	20	14	6	0	scaffold_3	1058196	1108196
Aspergillus_fumigatus_SF2S9	22	21	1	0	scaffold_2	468077	518077
Aspergillus_fumigatus_SF2S9	19	19	0	0	scaffold_2	3061015	3111015
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_1	838830	888830
Aspergillus_fumigatus_SF2S9	18	17	1	0	scaffold_4	2466305	2516305
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_1	2211701	2261701
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_2	2374319	2424319
Aspergillus_fumigatus_SF2S9	25	22	3	0	scaffold_8	1596858	1646858
Aspergillus_fumigatus_SF2S9	21	20	1	0	scaffold_3	1681937	1731937
Aspergillus_fumigatus_SF2S9	22	21	1	0	scaffold_1	3468382	3518382
Aspergillus_fumigatus_SF2S9	26	19	7	0	scaffold_3	1031596	1081596
Aspergillus_fumigatus_SF2S9	23	21	2	0	scaffold_1	4163473	4213473
Aspergillus_fumigatus_SF2S9	23	20	3	0	scaffold_7	1170706	1220706
Aspergillus_fumigatus_SF2S9	24	22	2	0	scaffold_6	2111014	2161014
Aspergillus_fumigatus_SF2S9	21	21	0	0	scaffold_5	799194	849194
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_3	2599844	2649844
Aspergillus_fumigatus_SF2S9	16	15	1	0	scaffold_5	3145782	3195782
Aspergillus_fumigatus_SF2S9	22	21	1	0	scaffold_7	223264	273264
Aspergillus_fumigatus_SF2S9	23	17	6	0	scaffold_7	1400348	1450348
Aspergillus_fumigatus_SF2S9	23	21	2	0	scaffold_3	228073	278073
Aspergillus_fumigatus_SF2S9	21	20	1	0	scaffold_4	2935252	2985252
Aspergillus_fumigatus_SF2S9	20	18	2	0	scaffold_5	2489882	2539882
Aspergillus_fumigatus_SF2S9	19	17	2	0	scaffold_2	815088	865088
Aspergillus_fumigatus_SF2S9	22	21	1	0	scaffold_4	381763	431763
Aspergillus_fumigatus_SF2S9	17	16	1	0	scaffold_8	1233761	1283761
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_2	2687538	2737538
Aspergillus_fumigatus_SF2S9	16	16	0	0	scaffold_4	1459050	1509050
Aspergillus_fumigatus_SF2S9	25	20	5	0	scaffold_4	2542968	2592968
Aspergillus_fumigatus_SF2S9	18	14	4	0	scaffold_2	1659302	1709302
Aspergillus_fumigatus_SF2S9	13	11	2	0	scaffold_3	799192	849192
Aspergillus_fumigatus_SF2S9	22	22	0	0	scaffold_6	2487926	2537926
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_6	897204	947204
Aspergillus_fumigatus_SF2S9	18	17	1	0	scaffold_7	839731	889731
Aspergillus_fumigatus_SF2S9	20	17	3	0	scaffold_3	355072	405072
Aspergillus_fumigatus_SF2S9	23	22	1	0	scaffold_2	472964	522964
Aspergillus_fumigatus_SF2S9	17	15	2	0	scaffold_6	915624	965624
Aspergillus_fumigatus_SF2S9	23	21	2	0	scaffold_6	3456501	3506501
Aspergillus_fumigatus_SF2S9	0	0	0	0	scaffold_4	272554	322554
Aspergillus_fumigatus_SF2S9	18	17	1	0	scaffold_1	3547333	3597333
Aspergillus_fumigatus_SF2S9	16	13	3	0	scaffold_8	1352046	1402046
Aspergillus_fumigatus_SF2S9	13	12	1	0	scaffold_2	3028123	3078123
Aspergillus_fumigatus_SF2S9	19	19	0	0	scaffold_6	1079449	1129449
Aspergillus_fumigatus_SF2S9	19	17	2	0	scaffold_2	4450803	4500803
Aspergillus_fumigatus_SF2S9	19	14	5	0	scaffold_2	4077897	4127897
Aspergillus_fumigatus_SF2S9	20	20	0	0	scaffold_4	3133706	3183706
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_1	3971525	4021525
Aspergillus_fumigatus_SF2S9	28	24	4	0	scaffold_1	136957	186957
Aspergillus_fumigatus_SF2S9	17	14	3	0	scaffold_4	2858599	2908599
Aspergillus_fumigatus_SF2S9	22	17	5	0	scaffold_6	2361625	2411625
Aspergillus_fumigatus_SF2S9	9	9	0	0	scaffold_3	1289766	1339766
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_4	636746	686746
Aspergillus_fumigatus_SF2S9	19	17	2	0	scaffold_4	1826723	1876723
Aspergillus_fumigatus_SF2S9	27	20	7	0	scaffold_2	4057351	4107351
Aspergillus_fumigatus_SF2S9	16	13	3	0	scaffold_8	775109	825109
Aspergillus_fumigatus_SF2S9	20	20	0	0	scaffold_5	795740	845740
Aspergillus_fumigatus_SF2S9	15	15	0	0	scaffold_4	709780	759780
Aspergillus_fumigatus_SF2S9	21	19	2	0	scaffold_3	383105	433105
Aspergillus_fumigatus_SF2S9	27	21	6	0	scaffold_8	1546521	1596521
Aspergillus_fumigatus_SF2S9	17	17	0	0	scaffold_3	1871563	1921563
Aspergillus_fumigatus_SF2S9	18	17	1	0	scaffold_1	2242978	2292978
Aspergillus_fumigatus_SF2S9	16	16	0	0	scaffold_4	2740660	2790660
Aspergillus_fumigatus_SF2S9	12	12	0	0	scaffold_4	1241540	1291540
Aspergillus_fumigatus_SF2S9	15	12	3	0	scaffold_5	2381393	2431393
Aspergillus_fumigatus_SF2S9	17	15	2	0	scaffold_8	1067485	1117485
Aspergillus_fumigatus_SF2S9	20	19	1	0	scaffold_2	1626581	1676581
Aspergillus_fumigatus_SF2S9	18	15	3	0	scaffold_6	3351882	3401882
Aspergillus_fumigatus_SF2S9	18	18	0	0	scaffold_2	2678863	2728863
