STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-12_3G	16	14	2	0	scaffold_5	3716343	3766343
Aspergillus_fumigatus_AF100-12_3G	19	16	3	0	scaffold_5	2915981	2965981
Aspergillus_fumigatus_AF100-12_3G	20	20	0	0	scaffold_5	642649	692649
Aspergillus_fumigatus_AF100-12_3G	17	16	1	0	scaffold_1	3470967	3520967
Aspergillus_fumigatus_AF100-12_3G	21	20	1	0	scaffold_7	1198230	1248230
Aspergillus_fumigatus_AF100-12_3G	22	19	3	0	scaffold_5	1997471	2047471
Aspergillus_fumigatus_AF100-12_3G	18	15	3	0	scaffold_3	3533008	3583008
Aspergillus_fumigatus_AF100-12_3G	22	19	3	0	scaffold_1	2623509	2673509
Aspergillus_fumigatus_AF100-12_3G	19	18	1	0	scaffold_6	3184971	3234971
Aspergillus_fumigatus_AF100-12_3G	22	17	5	0	scaffold_4	3293585	3343585
Aspergillus_fumigatus_AF100-12_3G	23	23	0	0	scaffold_6	2316517	2366517
Aspergillus_fumigatus_AF100-12_3G	3	2	1	0	scaffold_1	1671099	1721099
Aspergillus_fumigatus_AF100-12_3G	16	15	1	0	scaffold_2	3771464	3821464
Aspergillus_fumigatus_AF100-12_3G	15	15	0	0	scaffold_2	2878062	2928062
Aspergillus_fumigatus_AF100-12_3G	19	18	1	0	scaffold_1	3710957	3760957
Aspergillus_fumigatus_AF100-12_3G	16	6	10	0	scaffold_1	4514751	4564751
Aspergillus_fumigatus_AF100-12_3G	18	14	4	0	scaffold_3	750494	800494
Aspergillus_fumigatus_AF100-12_3G	24	19	5	0	scaffold_7	31389	81389
Aspergillus_fumigatus_AF100-12_3G	20	19	1	0	scaffold_4	908268	958268
Aspergillus_fumigatus_AF100-12_3G	20	20	0	0	scaffold_4	2058016	2108016
Aspergillus_fumigatus_AF100-12_3G	21	18	3	0	scaffold_5	56771	106771
Aspergillus_fumigatus_AF100-12_3G	11	9	2	0	scaffold_4	2152975	2202975
Aspergillus_fumigatus_AF100-12_3G	21	20	1	0	scaffold_1	1202999	1252999
Aspergillus_fumigatus_AF100-12_3G	12	11	1	0	scaffold_5	1470652	1520652
Aspergillus_fumigatus_AF100-12_3G	20	18	2	0	scaffold_6	24167	74167
Aspergillus_fumigatus_AF100-12_3G	24	23	1	0	scaffold_1	3817952	3867952
