STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Afu_591_12	45	42	3	0	scaffold_3	414043	514043
Aspergillus_fumigatus_Afu_591_12	36	32	4	0	scaffold_2	1279427	1379427
Aspergillus_fumigatus_Afu_591_12	12	12	0	0	scaffold_5	1119218	1219218
Aspergillus_fumigatus_Afu_591_12	41	35	6	0	scaffold_6	344676	444676
Aspergillus_fumigatus_Afu_591_12	26	18	8	0	scaffold_6	2813862	2913862
Aspergillus_fumigatus_Afu_591_12	42	40	2	0	scaffold_4	370466	470466
Aspergillus_fumigatus_Afu_591_12	35	28	7	0	scaffold_4	623326	723326
Aspergillus_fumigatus_Afu_591_12	34	31	3	0	scaffold_3	3502914	3602914
Aspergillus_fumigatus_Afu_591_12	28	25	3	0	scaffold_6	1492448	1592448
Aspergillus_fumigatus_Afu_591_12	39	33	6	0	scaffold_3	3860574	3960574
Aspergillus_fumigatus_Afu_591_12	31	29	2	0	scaffold_8	4976	104976
Aspergillus_fumigatus_Afu_591_12	46	35	11	0	scaffold_1	63614	163614
Aspergillus_fumigatus_Afu_591_12	35	27	8	0	scaffold_4	2341360	2441360
Aspergillus_fumigatus_Afu_591_12	39	37	2	0	scaffold_5	1889824	1989824
Aspergillus_fumigatus_Afu_591_12	32	27	5	0	scaffold_4	568320	668320
Aspergillus_fumigatus_Afu_591_12	34	30	4	0	scaffold_1	2520312	2620312
Aspergillus_fumigatus_Afu_591_12	36	35	1	0	scaffold_4	1600861	1700861
Aspergillus_fumigatus_Afu_591_12	30	28	2	0	scaffold_5	2376891	2476891
Aspergillus_fumigatus_Afu_591_12	38	37	1	0	scaffold_6	2245168	2345168
Aspergillus_fumigatus_Afu_591_12	38	24	14	0	scaffold_5	2195792	2295792
Aspergillus_fumigatus_Afu_591_12	33	32	1	0	scaffold_7	1284106	1384106
Aspergillus_fumigatus_Afu_591_12	25	22	3	0	scaffold_8	777782	877782
Aspergillus_fumigatus_Afu_591_12	42	39	3	0	scaffold_8	298793	398793
Aspergillus_fumigatus_Afu_591_12	37	34	3	0	scaffold_8	1371961	1471961
Aspergillus_fumigatus_Afu_591_12	35	33	2	0	scaffold_1	1305996	1405996
Aspergillus_fumigatus_Afu_591_12	40	40	0	0	scaffold_2	249869	349869
Aspergillus_fumigatus_Afu_591_12	37	34	3	0	scaffold_5	2579483	2679483
Aspergillus_fumigatus_Afu_591_12	37	34	3	0	scaffold_3	3511114	3611114
Aspergillus_fumigatus_Afu_591_12	43	41	2	0	scaffold_1	437500	537500
Aspergillus_fumigatus_Afu_591_12	32	14	18	0	scaffold_5	3587040	3687040
Aspergillus_fumigatus_Afu_591_12	38	36	2	0	scaffold_1	2095841	2195841
Aspergillus_fumigatus_Afu_591_12	41	37	4	0	scaffold_1	249148	349148
Aspergillus_fumigatus_Afu_591_12	43	41	2	0	scaffold_5	1813119	1913119
Aspergillus_fumigatus_Afu_591_12	32	30	2	0	scaffold_6	1180041	1280041
Aspergillus_fumigatus_Afu_591_12	50	43	7	0	scaffold_7	1459343	1559343
Aspergillus_fumigatus_Afu_591_12	45	38	7	0	scaffold_6	211230	311230
Aspergillus_fumigatus_Afu_591_12	35	27	8	0	scaffold_6	2837915	2937915
Aspergillus_fumigatus_Afu_591_12	34	25	9	0	scaffold_4	3553702	3653702
Aspergillus_fumigatus_Afu_591_12	37	35	2	0	scaffold_2	460843	560843
Aspergillus_fumigatus_Afu_591_12	39	35	4	0	scaffold_3	2799422	2899422
Aspergillus_fumigatus_Afu_591_12	36	34	2	0	scaffold_2	170319	270319
