STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AFIS1435_CDC_6	41	33	8	0	scaffold_1	165166	265166
Aspergillus_fumigatus_AFIS1435_CDC_6	35	33	2	0	scaffold_1	3433786	3533786
Aspergillus_fumigatus_AFIS1435_CDC_6	15	13	2	0	scaffold_5	1240523	1340523
Aspergillus_fumigatus_AFIS1435_CDC_6	41	39	2	0	scaffold_4	560836	660836
Aspergillus_fumigatus_AFIS1435_CDC_6	32	31	1	0	scaffold_3	1941706	2041706
Aspergillus_fumigatus_AFIS1435_CDC_6	38	32	6	0	scaffold_4	3683591	3783591
Aspergillus_fumigatus_AFIS1435_CDC_6	29	29	0	0	scaffold_1	3145299	3245299
Aspergillus_fumigatus_AFIS1435_CDC_6	35	32	3	0	scaffold_5	3431082	3531082
Aspergillus_fumigatus_AFIS1435_CDC_6	37	35	2	0	scaffold_6	1495242	1595242
Aspergillus_fumigatus_AFIS1435_CDC_6	26	19	7	0	scaffold_3	2206864	2306864
Aspergillus_fumigatus_AFIS1435_CDC_6	52	43	9	0	scaffold_8	1464678	1564678
Aspergillus_fumigatus_AFIS1435_CDC_6	41	37	4	0	scaffold_2	3565094	3665094
Aspergillus_fumigatus_AFIS1435_CDC_6	41	40	1	0	scaffold_1	457585	557585
Aspergillus_fumigatus_AFIS1435_CDC_6	37	34	3	0	scaffold_3	2003299	2103299
Aspergillus_fumigatus_AFIS1435_CDC_6	34	33	1	0	scaffold_4	957073	1057073
Aspergillus_fumigatus_AFIS1435_CDC_6	29	28	1	0	scaffold_3	1886037	1986037
Aspergillus_fumigatus_AFIS1435_CDC_6	34	32	2	0	scaffold_3	119525	219525
Aspergillus_fumigatus_AFIS1435_CDC_6	43	39	4	0	scaffold_1	4672963	4772963
Aspergillus_fumigatus_AFIS1435_CDC_6	49	45	4	0	scaffold_3	4155626	4255626
Aspergillus_fumigatus_AFIS1435_CDC_6	41	37	4	0	scaffold_2	2329201	2429201
Aspergillus_fumigatus_AFIS1435_CDC_6	38	34	4	0	scaffold_1	226065	326065
Aspergillus_fumigatus_AFIS1435_CDC_6	39	36	3	0	scaffold_6	763832	863832
Aspergillus_fumigatus_AFIS1435_CDC_6	35	32	3	0	scaffold_2	1449339	1549339
Aspergillus_fumigatus_AFIS1435_CDC_6	44	37	7	0	scaffold_5	497092	597092
Aspergillus_fumigatus_AFIS1435_CDC_6	32	27	5	0	scaffold_1	1133285	1233285
Aspergillus_fumigatus_AFIS1435_CDC_6	33	32	1	0	scaffold_4	1726541	1826541
Aspergillus_fumigatus_AFIS1435_CDC_6	34	30	4	0	scaffold_2	3290666	3390666
Aspergillus_fumigatus_AFIS1435_CDC_6	36	29	7	0	scaffold_5	1754247	1854247
