STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_IFM_58401	15	12	3	0	scaffold_1	1669497	1719497
Aspergillus_fumigatus_IFM_58401	2	1	1	0	scaffold_4	3898460	3948460
Aspergillus_fumigatus_IFM_58401	26	19	7	0	scaffold_1	113656	163656
Aspergillus_fumigatus_IFM_58401	18	17	1	0	scaffold_4	567715	617715
Aspergillus_fumigatus_IFM_58401	16	15	1	0	scaffold_6	2648221	2698221
Aspergillus_fumigatus_IFM_58401	17	17	0	0	scaffold_8	930458	980458
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_4	989893	1039893
Aspergillus_fumigatus_IFM_58401	21	18	2	1	scaffold_1	3569651	3619651
Aspergillus_fumigatus_IFM_58401	23	22	1	0	scaffold_7	285449	335449
Aspergillus_fumigatus_IFM_58401	12	10	2	0	scaffold_1	3604751	3654751
Aspergillus_fumigatus_IFM_58401	24	20	4	0	scaffold_4	512676	562676
Aspergillus_fumigatus_IFM_58401	22	22	0	0	scaffold_6	2892982	2942982
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_4	3793714	3843714
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_1	3661792	3711792
Aspergillus_fumigatus_IFM_58401	14	13	1	0	scaffold_5	1723059	1773059
Aspergillus_fumigatus_IFM_58401	17	16	1	0	scaffold_7	1488197	1538197
Aspergillus_fumigatus_IFM_58401	16	13	3	0	scaffold_2	4722327	4772327
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_4	931848	981848
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_1	2396111	2446111
Aspergillus_fumigatus_IFM_58401	17	16	1	0	scaffold_5	3077251	3127251
Aspergillus_fumigatus_IFM_58401	23	21	2	0	scaffold_5	3549044	3599044
Aspergillus_fumigatus_IFM_58401	21	21	0	0	scaffold_2	3654697	3704697
Aspergillus_fumigatus_IFM_58401	15	15	0	0	scaffold_4	1412980	1462980
Aspergillus_fumigatus_IFM_58401	20	20	0	0	scaffold_1	2336577	2386577
Aspergillus_fumigatus_IFM_58401	15	14	1	0	scaffold_1	921795	971795
Aspergillus_fumigatus_IFM_58401	18	17	1	0	scaffold_4	3786734	3836734
Aspergillus_fumigatus_IFM_58401	14	12	2	0	scaffold_4	3390100	3440100
Aspergillus_fumigatus_IFM_58401	7	2	5	0	scaffold_6	3503866	3553866
Aspergillus_fumigatus_IFM_58401	16	15	1	0	scaffold_6	1715281	1765281
Aspergillus_fumigatus_IFM_58401	21	17	4	0	scaffold_2	665378	715378
Aspergillus_fumigatus_IFM_58401	18	15	3	0	scaffold_3	858169	908169
Aspergillus_fumigatus_IFM_58401	19	15	4	0	scaffold_1	4245310	4295310
Aspergillus_fumigatus_IFM_58401	23	21	2	0	scaffold_1	2948407	2998407
Aspergillus_fumigatus_IFM_58401	13	13	0	0	scaffold_5	478519	528519
Aspergillus_fumigatus_IFM_58401	0	0	0	0	scaffold_2	148086	198086
Aspergillus_fumigatus_IFM_58401	20	18	2	0	scaffold_2	2711512	2761512
Aspergillus_fumigatus_IFM_58401	19	19	0	0	scaffold_4	934550	984550
Aspergillus_fumigatus_IFM_58401	15	13	2	0	scaffold_6	1283379	1333379
Aspergillus_fumigatus_IFM_58401	16	15	1	0	scaffold_6	2665924	2715924
Aspergillus_fumigatus_IFM_58401	17	16	1	0	scaffold_3	3189382	3239382
Aspergillus_fumigatus_IFM_58401	13	12	1	0	scaffold_1	1456633	1506633
Aspergillus_fumigatus_IFM_58401	18	18	0	0	scaffold_1	406526	456526
Aspergillus_fumigatus_IFM_58401	0	0	0	0	scaffold_7	717836	767836
Aspergillus_fumigatus_IFM_58401	18	18	0	0	scaffold_4	692046	742046
Aspergillus_fumigatus_IFM_58401	17	14	3	0	scaffold_1	3625373	3675373
Aspergillus_fumigatus_IFM_58401	22	19	3	0	scaffold_8	1164523	1214523
Aspergillus_fumigatus_IFM_58401	14	10	4	0	scaffold_3	1701418	1751418
Aspergillus_fumigatus_IFM_58401	23	20	3	0	scaffold_3	130588	180588
Aspergillus_fumigatus_IFM_58401	20	16	4	0	scaffold_8	507299	557299
Aspergillus_fumigatus_IFM_58401	18	17	1	0	scaffold_2	2671537	2721537
Aspergillus_fumigatus_IFM_58401	20	20	0	0	scaffold_6	1325444	1375444
Aspergillus_fumigatus_IFM_58401	20	17	3	0	scaffold_5	2439588	2489588
Aspergillus_fumigatus_IFM_58401	25	23	2	0	scaffold_2	1702737	1752737
Aspergillus_fumigatus_IFM_58401	18	15	3	0	scaffold_2	3436586	3486586
Aspergillus_fumigatus_IFM_58401	17	17	0	0	scaffold_2	3639161	3689161
Aspergillus_fumigatus_IFM_58401	19	18	1	0	scaffold_6	1915887	1965887
Aspergillus_fumigatus_IFM_58401	23	20	3	0	scaffold_3	2323865	2373865
Aspergillus_fumigatus_IFM_58401	24	21	3	0	scaffold_3	2331879	2381879
Aspergillus_fumigatus_IFM_58401	23	22	1	0	scaffold_2	2979769	3029769
Aspergillus_fumigatus_IFM_58401	21	21	0	0	scaffold_4	2173919	2223919
