STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_CM3249b	32	31	1	0	scaffold_2	1399790	1499790
Aspergillus_fumigatus_CM3249b	34	31	3	0	scaffold_1	892827	992827
Aspergillus_fumigatus_CM3249b	37	35	2	0	scaffold_1	2436666	2536666
Aspergillus_fumigatus_CM3249b	36	36	0	0	scaffold_5	3491310	3591310
Aspergillus_fumigatus_CM3249b	27	24	3	0	scaffold_8	862238	962238
Aspergillus_fumigatus_CM3249b	36	32	4	0	scaffold_3	2351469	2451469
Aspergillus_fumigatus_CM3249b	30	25	5	0	scaffold_1	1413285	1513285
Aspergillus_fumigatus_CM3249b	17	14	3	0	scaffold_7	693562	793562
Aspergillus_fumigatus_CM3249b	40	31	9	0	scaffold_1	4102285	4202285
Aspergillus_fumigatus_CM3249b	31	28	3	0	scaffold_5	1361333	1461333
Aspergillus_fumigatus_CM3249b	33	31	2	0	scaffold_6	875643	975643
Aspergillus_fumigatus_CM3249b	43	40	3	0	scaffold_7	908270	1008270
Aspergillus_fumigatus_CM3249b	39	33	6	0	scaffold_2	3250261	3350261
Aspergillus_fumigatus_CM3249b	34	32	2	0	scaffold_1	3769308	3869308
Aspergillus_fumigatus_CM3249b	37	35	2	0	scaffold_8	1536745	1636745
Aspergillus_fumigatus_CM3249b	38	38	0	0	scaffold_4	1058545	1158545
Aspergillus_fumigatus_CM3249b	36	35	1	0	scaffold_2	3642718	3742718
Aspergillus_fumigatus_CM3249b	38	37	1	0	scaffold_1	2319986	2419986
Aspergillus_fumigatus_CM3249b	34	31	3	0	scaffold_2	3718920	3818920
Aspergillus_fumigatus_CM3249b	42	39	3	0	scaffold_3	954577	1054577
Aspergillus_fumigatus_CM3249b	22	6	16	0	scaffold_4	8309	108309
Aspergillus_fumigatus_CM3249b	31	27	4	0	scaffold_6	2259670	2359670
Aspergillus_fumigatus_CM3249b	35	29	6	0	scaffold_6	576242	676242
Aspergillus_fumigatus_CM3249b	45	40	5	0	scaffold_6	3282422	3382422
Aspergillus_fumigatus_CM3249b	33	31	2	0	scaffold_3	2722829	2822829
Aspergillus_fumigatus_CM3249b	38	35	3	0	scaffold_6	1825894	1925894
Aspergillus_fumigatus_CM3249b	31	29	2	0	scaffold_1	3527029	3627029
Aspergillus_fumigatus_CM3249b	31	28	3	0	scaffold_1	3915297	4015297
Aspergillus_fumigatus_CM3249b	40	32	8	0	scaffold_1	4098486	4198486
Aspergillus_fumigatus_CM3249b	33	29	4	0	scaffold_1	3897598	3997598
Aspergillus_fumigatus_CM3249b	33	29	4	0	scaffold_7	1308016	1408016
Aspergillus_fumigatus_CM3249b	43	41	2	0	scaffold_5	491784	591784
Aspergillus_fumigatus_CM3249b	15	14	1	0	scaffold_7	674719	774719
Aspergillus_fumigatus_CM3249b	34	33	1	0	scaffold_6	1907640	2007640
Aspergillus_fumigatus_CM3249b	35	25	10	0	scaffold_1	4446205	4546205
Aspergillus_fumigatus_CM3249b	31	30	1	0	scaffold_4	1482531	1582531
Aspergillus_fumigatus_CM3249b	36	34	2	0	scaffold_2	2315151	2415151
Aspergillus_fumigatus_CM3249b	35	34	1	0	scaffold_3	169877	269877
Aspergillus_fumigatus_CM3249b	40	35	5	0	scaffold_6	2082165	2182165
Aspergillus_fumigatus_CM3249b	38	37	1	0	scaffold_4	3175459	3275459
Aspergillus_fumigatus_CM3249b	37	34	3	0	scaffold_8	1280609	1380609
Aspergillus_fumigatus_CM3249b	40	37	3	0	scaffold_6	2967753	3067753
Aspergillus_fumigatus_CM3249b	38	37	1	0	scaffold_4	3133145	3233145
Aspergillus_fumigatus_CM3249b	16	14	2	0	scaffold_3	1063090	1163090
Aspergillus_fumigatus_CM3249b	40	38	2	0	scaffold_6	2095608	2195608
Aspergillus_fumigatus_CM3249b	40	36	4	0	scaffold_5	2276817	2376817
Aspergillus_fumigatus_CM3249b	41	40	1	0	scaffold_1	3730750	3830750
Aspergillus_fumigatus_CM3249b	42	38	4	0	scaffold_3	1443507	1543507
Aspergillus_fumigatus_CM3249b	33	29	4	0	scaffold_7	1309924	1409924
Aspergillus_fumigatus_CM3249b	36	34	2	0	scaffold_6	1871532	1971532
Aspergillus_fumigatus_CM3249b	38	37	1	0	scaffold_5	1889319	1989319
Aspergillus_fumigatus_CM3249b	42	37	5	0	scaffold_1	4496782	4596782
Aspergillus_fumigatus_CM3249b	32	31	1	0	scaffold_1	2449589	2549589
Aspergillus_fumigatus_CM3249b	32	31	1	0	scaffold_3	2717983	2817983
Aspergillus_fumigatus_CM3249b	42	38	4	0	scaffold_2	340853	440853
Aspergillus_fumigatus_CM3249b	39	34	5	0	scaffold_4	3319339	3419339
Aspergillus_fumigatus_CM3249b	37	36	1	0	scaffold_5	2648620	2748620
Aspergillus_fumigatus_CM3249b	49	41	8	0	scaffold_3	3322647	3422647
Aspergillus_fumigatus_CM3249b	39	35	4	0	scaffold_4	2451934	2551934
Aspergillus_fumigatus_CM3249b	38	36	2	0	scaffold_3	756612	856612
Aspergillus_fumigatus_CM3249b	38	35	3	0	scaffold_6	2297675	2397675
Aspergillus_fumigatus_CM3249b	19	18	1	0	scaffold_5	1165053	1265053
Aspergillus_fumigatus_CM3249b	41	33	8	0	scaffold_4	1639067	1739067
Aspergillus_fumigatus_CM3249b	32	31	1	0	scaffold_4	645534	745534
Aspergillus_fumigatus_CM3249b	29	26	3	0	scaffold_1	1052900	1152900
Aspergillus_fumigatus_CM3249b	34	34	0	0	scaffold_6	2813852	2913852
Aspergillus_fumigatus_CM3249b	35	34	1	0	scaffold_2	1128732	1228732
Aspergillus_fumigatus_CM3249b	37	37	0	0	scaffold_1	553559	653559
Aspergillus_fumigatus_CM3249b	38	34	4	0	scaffold_2	2925074	3025074
Aspergillus_fumigatus_CM3249b	37	34	3	0	scaffold_2	994325	1094325
Aspergillus_fumigatus_CM3249b	15	13	2	0	scaffold_4	1170499	1270499
Aspergillus_fumigatus_CM3249b	35	0	35	0	scaffold_1	4217972	4317972
Aspergillus_fumigatus_CM3249b	49	42	7	0	scaffold_7	1420768	1520768
Aspergillus_fumigatus_CM3249b	35	34	1	0	scaffold_4	3192343	3292343
Aspergillus_fumigatus_CM3249b	38	35	3	0	scaffold_1	1312541	1412541
Aspergillus_fumigatus_CM3249b	41	37	4	0	scaffold_5	582604	682604
Aspergillus_fumigatus_CM3249b	35	26	9	0	scaffold_3	589156	689156
Aspergillus_fumigatus_CM3249b	37	30	7	0	scaffold_1	4472525	4572525
Aspergillus_fumigatus_CM3249b	38	36	2	0	scaffold_1	3650997	3750997
Aspergillus_fumigatus_CM3249b	37	32	5	0	scaffold_3	1703430	1803430
Aspergillus_fumigatus_CM3249b	41	40	1	0	scaffold_2	1612030	1712030
Aspergillus_fumigatus_CM3249b	40	35	5	0	scaffold_1	165391	265391
Aspergillus_fumigatus_CM3249b	44	39	5	0	scaffold_8	1409688	1509688
Aspergillus_fumigatus_CM3249b	38	33	5	0	scaffold_8	370621	470621
Aspergillus_fumigatus_CM3249b	36	30	6	0	scaffold_1	1383724	1483724
Aspergillus_fumigatus_CM3249b	16	14	2	0	scaffold_4	1145461	1245461
Aspergillus_fumigatus_CM3249b	29	27	2	0	scaffold_5	1347176	1447176
Aspergillus_fumigatus_CM3249b	45	39	6	0	scaffold_4	3591180	3691180
Aspergillus_fumigatus_CM3249b	39	38	1	0	scaffold_3	1941478	2041478
Aspergillus_fumigatus_CM3249b	42	39	3	0	scaffold_2	353005	453005
Aspergillus_fumigatus_CM3249b	40	38	2	0	scaffold_5	1237277	1337277
Aspergillus_fumigatus_CM3249b	37	33	4	0	scaffold_2	2920373	3020373
Aspergillus_fumigatus_CM3249b	40	35	5	0	scaffold_1	3158017	3258017
Aspergillus_fumigatus_CM3249b	29	29	0	0	scaffold_2	3901977	4001977
Aspergillus_fumigatus_CM3249b	16	16	0	0	scaffold_4	1200859	1300859
Aspergillus_fumigatus_CM3249b	29	28	1	0	scaffold_6	2555049	2655049
Aspergillus_fumigatus_CM3249b	31	29	2	0	scaffold_1	3522865	3622865
Aspergillus_fumigatus_CM3249b	34	31	3	0	scaffold_7	1010047	1110047
Aspergillus_fumigatus_CM3249b	37	32	5	0	scaffold_2	3259565	3359565
Aspergillus_fumigatus_CM3249b	37	34	3	0	scaffold_1	350506	450506
Aspergillus_fumigatus_CM3249b	30	25	5	0	scaffold_6	118800	218800
Aspergillus_fumigatus_CM3249b	36	33	3	0	scaffold_3	1486773	1586773
Aspergillus_fumigatus_CM3249b	38	30	8	0	scaffold_2	2700731	2800731
Aspergillus_fumigatus_CM3249b	39	36	3	0	scaffold_4	2761405	2861405
Aspergillus_fumigatus_CM3249b	40	35	5	0	scaffold_1	3161587	3261587
Aspergillus_fumigatus_CM3249b	37	36	1	0	scaffold_6	1388642	1488642
Aspergillus_fumigatus_CM3249b	38	34	4	0	scaffold_1	2923725	3023725
Aspergillus_fumigatus_CM3249b	38	33	5	0	scaffold_1	3825972	3925972
Aspergillus_fumigatus_CM3249b	26	23	3	0	scaffold_6	389364	489364
Aspergillus_fumigatus_CM3249b	32	30	2	0	scaffold_1	737066	837066
Aspergillus_fumigatus_CM3249b	34	31	3	0	scaffold_1	3596751	3696751
Aspergillus_fumigatus_CM3249b	40	37	3	0	scaffold_1	397546	497546
Aspergillus_fumigatus_CM3249b	37	35	2	0	scaffold_1	2238798	2338798
Aspergillus_fumigatus_CM3249b	27	27	0	0	scaffold_4	1229085	1329085
Aspergillus_fumigatus_CM3249b	46	40	6	0	scaffold_4	3661765	3761765
Aspergillus_fumigatus_CM3249b	38	24	14	0	scaffold_2	4536012	4636012
Aspergillus_fumigatus_CM3249b	32	30	2	0	scaffold_1	3494144	3594144
Aspergillus_fumigatus_CM3249b	38	34	4	0	scaffold_1	2775429	2875429
Aspergillus_fumigatus_CM3249b	36	32	4	0	scaffold_5	1805884	1905884
Aspergillus_fumigatus_CM3249b	30	29	1	0	scaffold_2	2066226	2166226
Aspergillus_fumigatus_CM3249b	12	12	0	0	scaffold_1	1757177	1857177
Aspergillus_fumigatus_CM3249b	36	32	4	0	scaffold_5	1021704	1121704
Aspergillus_fumigatus_CM3249b	38	26	12	0	scaffold_6	1996654	2096654
Aspergillus_fumigatus_CM3249b	34	30	4	0	scaffold_5	1653438	1753438
Aspergillus_fumigatus_CM3249b	30	28	2	0	scaffold_4	2213362	2313362
