STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_12-7505220	13	10	3	0	scaffold_5	266272	316272
Aspergillus_fumigatus_12-7505220	21	14	7	0	scaffold_1	2817536	2867536
Aspergillus_fumigatus_12-7505220	18	16	2	0	scaffold_6	2675628	2725628
Aspergillus_fumigatus_12-7505220	26	25	1	0	scaffold_1	4283701	4333701
Aspergillus_fumigatus_12-7505220	18	15	3	0	scaffold_1	3380762	3430762
Aspergillus_fumigatus_12-7505220	21	20	1	0	scaffold_4	3135180	3185180
Aspergillus_fumigatus_12-7505220	20	19	1	0	scaffold_2	2975429	3025429
Aspergillus_fumigatus_12-7505220	23	18	5	0	scaffold_6	360338	410338
Aspergillus_fumigatus_12-7505220	19	18	1	0	scaffold_1	398746	448746
Aspergillus_fumigatus_12-7505220	23	20	3	0	scaffold_3	3831345	3881345
Aspergillus_fumigatus_12-7505220	21	20	1	0	scaffold_1	3061886	3111886
Aspergillus_fumigatus_12-7505220	16	14	2	0	scaffold_5	3118820	3168820
Aspergillus_fumigatus_12-7505220	22	17	5	0	scaffold_2	3046339	3096339
Aspergillus_fumigatus_12-7505220	19	18	1	0	scaffold_2	2202814	2252814
Aspergillus_fumigatus_12-7505220	20	19	1	0	scaffold_8	1779086	1829086
Aspergillus_fumigatus_12-7505220	1	1	0	0	scaffold_5	1291291	1341291
Aspergillus_fumigatus_12-7505220	22	19	3	0	scaffold_2	133468	183468
Aspergillus_fumigatus_12-7505220	20	20	0	0	scaffold_8	1247617	1297617
Aspergillus_fumigatus_12-7505220	18	15	3	0	scaffold_6	551468	601468
Aspergillus_fumigatus_12-7505220	16	14	2	0	scaffold_2	1414743	1464743
Aspergillus_fumigatus_12-7505220	16	15	1	0	scaffold_3	1605476	1655476
Aspergillus_fumigatus_12-7505220	10	9	1	0	scaffold_5	199512	249512
Aspergillus_fumigatus_12-7505220	20	17	3	0	scaffold_2	4559804	4609804
Aspergillus_fumigatus_12-7505220	24	23	1	0	scaffold_6	827456	877456
Aspergillus_fumigatus_12-7505220	24	19	5	0	scaffold_1	614653	664653
Aspergillus_fumigatus_12-7505220	23	20	3	0	scaffold_6	1745738	1795738
Aspergillus_fumigatus_12-7505220	17	16	1	0	scaffold_5	3396445	3446445
Aspergillus_fumigatus_12-7505220	19	17	2	0	scaffold_8	334552	384552
Aspergillus_fumigatus_12-7505220	22	20	2	0	scaffold_1	3456364	3506364
Aspergillus_fumigatus_12-7505220	12	9	3	0	scaffold_3	52538	102538
Aspergillus_fumigatus_12-7505220	21	21	0	0	scaffold_1	4107952	4157952
Aspergillus_fumigatus_12-7505220	23	22	1	0	scaffold_1	3071954	3121954
Aspergillus_fumigatus_12-7505220	20	19	1	0	scaffold_8	88745	138745
Aspergillus_fumigatus_12-7505220	18	18	0	0	scaffold_1	3721657	3771657
Aspergillus_fumigatus_12-7505220	21	19	2	0	scaffold_4	2735774	2785774
Aspergillus_fumigatus_12-7505220	17	17	0	0	scaffold_4	2537316	2587316
Aspergillus_fumigatus_12-7505220	22	17	5	0	scaffold_1	3659676	3709676
Aspergillus_fumigatus_12-7505220	18	10	8	0	scaffold_2	4091757	4141757
