STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_Af-M1509-D	17	9	8	0	scaffold_6	1836285	1886285
Aspergillus_fumigatus_Af-M1509-D	23	18	5	0	scaffold_8	1567439	1617439
Aspergillus_fumigatus_Af-M1509-D	15	14	1	0	scaffold_1	3535831	3585831
Aspergillus_fumigatus_Af-M1509-D	19	16	3	0	scaffold_2	289488	339488
Aspergillus_fumigatus_Af-M1509-D	16	16	0	0	scaffold_2	2996097	3046097
Aspergillus_fumigatus_Af-M1509-D	2	0	2	0	scaffold_4	410691	460691
Aspergillus_fumigatus_Af-M1509-D	15	14	1	0	scaffold_3	575356	625356
Aspergillus_fumigatus_Af-M1509-D	15	13	2	0	scaffold_8	1596111	1646111
Aspergillus_fumigatus_Af-M1509-D	14	13	1	0	scaffold_5	1367615	1417615
Aspergillus_fumigatus_Af-M1509-D	2	1	1	0	scaffold_1	2636780	2686780
Aspergillus_fumigatus_Af-M1509-D	20	20	0	0	scaffold_6	539987	589987
Aspergillus_fumigatus_Af-M1509-D	23	20	3	0	scaffold_1	4926442	4976442
Aspergillus_fumigatus_Af-M1509-D	20	18	2	0	scaffold_3	3007440	3057440
Aspergillus_fumigatus_Af-M1509-D	17	17	0	0	scaffold_3	4118016	4168016
Aspergillus_fumigatus_Af-M1509-D	14	14	0	0	scaffold_3	3177406	3227406
Aspergillus_fumigatus_Af-M1509-D	18	18	0	0	scaffold_2	4333193	4383193
Aspergillus_fumigatus_Af-M1509-D	19	12	7	0	scaffold_3	33746	83746
Aspergillus_fumigatus_Af-M1509-D	16	16	0	0	scaffold_6	593360	643360
Aspergillus_fumigatus_Af-M1509-D	25	19	6	0	scaffold_2	970541	1020541
Aspergillus_fumigatus_Af-M1509-D	17	15	2	0	scaffold_1	4857627	4907627
Aspergillus_fumigatus_Af-M1509-D	17	17	0	0	scaffold_3	2836762	2886762
Aspergillus_fumigatus_Af-M1509-D	10	9	1	0	scaffold_3	1657928	1707928
Aspergillus_fumigatus_Af-M1509-D	15	14	1	0	scaffold_2	3102865	3152865
Aspergillus_fumigatus_Af-M1509-D	18	16	2	0	scaffold_3	3470386	3520386
Aspergillus_fumigatus_Af-M1509-D	26	22	4	0	scaffold_6	3478724	3528724
Aspergillus_fumigatus_Af-M1509-D	19	1	18	0	scaffold_2	696645	746645
