STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-10C	1	0	1	0	scaffold_3	1206396	1256396
Aspergillus_fumigatus_AF100-10C	21	20	1	0	scaffold_3	3420440	3470440
Aspergillus_fumigatus_AF100-10C	20	19	1	0	scaffold_1	2293138	2343138
Aspergillus_fumigatus_AF100-10C	21	18	3	0	scaffold_1	2273236	2323236
Aspergillus_fumigatus_AF100-10C	19	19	0	0	scaffold_4	548073	598073
Aspergillus_fumigatus_AF100-10C	16	14	2	0	scaffold_1	3711513	3761513
Aspergillus_fumigatus_AF100-10C	23	21	2	0	scaffold_4	2636149	2686149
Aspergillus_fumigatus_AF100-10C	22	21	1	0	scaffold_2	2097705	2147705
Aspergillus_fumigatus_AF100-10C	8	8	0	0	scaffold_2	1072861	1122861
Aspergillus_fumigatus_AF100-10C	20	18	2	0	scaffold_3	1556373	1606373
Aspergillus_fumigatus_AF100-10C	23	19	4	0	scaffold_4	432840	482840
Aspergillus_fumigatus_AF100-10C	23	20	3	0	scaffold_1	7695	57695
Aspergillus_fumigatus_AF100-10C	15	13	2	0	scaffold_6	1280099	1330099
Aspergillus_fumigatus_AF100-10C	14	12	2	0	scaffold_3	1975759	2025759
Aspergillus_fumigatus_AF100-10C	18	16	2	0	scaffold_1	3451092	3501092
Aspergillus_fumigatus_AF100-10C	19	17	2	0	scaffold_8	336870	386870
Aspergillus_fumigatus_AF100-10C	18	17	1	0	scaffold_8	938962	988962
Aspergillus_fumigatus_AF100-10C	20	18	2	0	scaffold_2	1833021	1883021
Aspergillus_fumigatus_AF100-10C	20	17	3	0	scaffold_7	335398	385398
Aspergillus_fumigatus_AF100-10C	22	21	1	0	scaffold_2	2009501	2059501
Aspergillus_fumigatus_AF100-10C	17	17	0	0	scaffold_2	3356159	3406159
Aspergillus_fumigatus_AF100-10C	20	19	1	0	scaffold_6	2875374	2925374
Aspergillus_fumigatus_AF100-10C	19	17	2	0	scaffold_6	1252280	1302280
Aspergillus_fumigatus_AF100-10C	22	18	4	0	scaffold_5	685331	735331
Aspergillus_fumigatus_AF100-10C	18	16	2	0	scaffold_6	1709966	1759966
Aspergillus_fumigatus_AF100-10C	8	8	0	0	scaffold_2	3548387	3598387
Aspergillus_fumigatus_AF100-10C	20	17	3	0	scaffold_4	1841027	1891027
Aspergillus_fumigatus_AF100-10C	17	17	0	0	scaffold_2	1775678	1825678
Aspergillus_fumigatus_AF100-10C	13	13	0	0	scaffold_3	2756928	2806928
Aspergillus_fumigatus_AF100-10C	23	23	0	0	scaffold_2	1594295	1644295
Aspergillus_fumigatus_AF100-10C	20	20	0	0	scaffold_1	2493200	2543200
Aspergillus_fumigatus_AF100-10C	22	19	3	0	scaffold_8	1498798	1548798
Aspergillus_fumigatus_AF100-10C	20	17	3	0	scaffold_2	1335199	1385199
Aspergillus_fumigatus_AF100-10C	15	13	2	0	scaffold_6	2676839	2726839
Aspergillus_fumigatus_AF100-10C	4	4	0	0	scaffold_1	1840532	1890532
Aspergillus_fumigatus_AF100-10C	21	21	0	0	scaffold_5	3598492	3648492
Aspergillus_fumigatus_AF100-10C	23	17	6	0	scaffold_2	2600628	2650628
Aspergillus_fumigatus_AF100-10C	21	20	1	0	scaffold_7	1151439	1201439
Aspergillus_fumigatus_AF100-10C	21	21	0	0	scaffold_7	211666	261666
Aspergillus_fumigatus_AF100-10C	23	22	1	0	scaffold_6	2911517	2961517
Aspergillus_fumigatus_AF100-10C	21	18	3	0	scaffold_1	3273297	3323297
Aspergillus_fumigatus_AF100-10C	20	19	1	0	scaffold_2	3510412	3560412
Aspergillus_fumigatus_AF100-10C	18	17	1	0	scaffold_2	1492610	1542610
Aspergillus_fumigatus_AF100-10C	10	10	0	0	scaffold_2	576623	626623
Aspergillus_fumigatus_AF100-10C	12	12	0	0	scaffold_3	2747844	2797844
Aspergillus_fumigatus_AF100-10C	18	15	3	0	scaffold_4	3398028	3448028
Aspergillus_fumigatus_AF100-10C	17	14	3	0	scaffold_3	3694728	3744728
Aspergillus_fumigatus_AF100-10C	20	19	1	0	scaffold_5	2437347	2487347
