STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_RSF2S8	50	42	8	0	scaffold_8	1382488	1482488
Aspergillus_fumigatus_RSF2S8	41	37	4	0	scaffold_5	2100241	2200241
Aspergillus_fumigatus_RSF2S8	35	32	3	0	scaffold_1	3343087	3443087
Aspergillus_fumigatus_RSF2S8	42	38	4	0	scaffold_7	325212	425212
Aspergillus_fumigatus_RSF2S8	45	43	2	0	scaffold_2	4191159	4291159
Aspergillus_fumigatus_RSF2S8	34	26	8	0	scaffold_1	3430679	3530679
Aspergillus_fumigatus_RSF2S8	38	33	5	0	scaffold_4	65243	165243
Aspergillus_fumigatus_RSF2S8	39	32	7	0	scaffold_2	4544960	4644960
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_2	4257281	4357281
Aspergillus_fumigatus_RSF2S8	23	23	0	0	scaffold_1	1706638	1806638
Aspergillus_fumigatus_RSF2S8	36	31	5	0	scaffold_3	1828730	1928730
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_4	1785876	1885876
Aspergillus_fumigatus_RSF2S8	40	37	3	0	scaffold_2	281811	381811
Aspergillus_fumigatus_RSF2S8	37	36	1	0	scaffold_4	2724845	2824845
Aspergillus_fumigatus_RSF2S8	37	36	1	0	scaffold_2	2553375	2653375
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_3	1286112	1386112
Aspergillus_fumigatus_RSF2S8	33	31	2	0	scaffold_1	1226487	1326487
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_2	935709	1035709
Aspergillus_fumigatus_RSF2S8	41	40	1	0	scaffold_8	191743	291743
Aspergillus_fumigatus_RSF2S8	35	33	2	0	scaffold_2	349972	449972
Aspergillus_fumigatus_RSF2S8	36	36	0	0	scaffold_1	513334	613334
Aspergillus_fumigatus_RSF2S8	31	29	2	0	scaffold_1	1479347	1579347
Aspergillus_fumigatus_RSF2S8	33	31	2	0	scaffold_1	922905	1022905
Aspergillus_fumigatus_RSF2S8	35	31	4	0	scaffold_6	2557338	2657338
Aspergillus_fumigatus_RSF2S8	39	36	3	0	scaffold_1	3194222	3294222
Aspergillus_fumigatus_RSF2S8	37	34	3	0	scaffold_2	3265560	3365560
Aspergillus_fumigatus_RSF2S8	37	33	4	0	scaffold_6	1958845	2058845
Aspergillus_fumigatus_RSF2S8	40	39	1	0	scaffold_4	3116454	3216454
Aspergillus_fumigatus_RSF2S8	29	24	5	0	scaffold_1	1412153	1512153
Aspergillus_fumigatus_RSF2S8	31	24	7	0	scaffold_3	1624514	1724514
Aspergillus_fumigatus_RSF2S8	46	37	9	0	scaffold_7	1174601	1274601
Aspergillus_fumigatus_RSF2S8	24	23	1	0	scaffold_1	1718490	1818490
Aspergillus_fumigatus_RSF2S8	42	40	2	0	scaffold_6	2092386	2192386
Aspergillus_fumigatus_RSF2S8	30	29	1	0	scaffold_5	2754447	2854447
Aspergillus_fumigatus_RSF2S8	31	30	1	0	scaffold_5	2712410	2812410
Aspergillus_fumigatus_RSF2S8	21	19	2	0	scaffold_2	1964050	2064050
Aspergillus_fumigatus_RSF2S8	43	36	7	0	scaffold_4	81049	181049
Aspergillus_fumigatus_RSF2S8	36	35	1	0	scaffold_2	4247205	4347205
Aspergillus_fumigatus_RSF2S8	14	12	2	0	scaffold_6	1275994	1375994
Aspergillus_fumigatus_RSF2S8	18	12	5	1	scaffold_6	182798	282798
Aspergillus_fumigatus_RSF2S8	37	36	1	0	scaffold_5	3256210	3356210
Aspergillus_fumigatus_RSF2S8	33	28	5	0	scaffold_2	1284808	1384808
Aspergillus_fumigatus_RSF2S8	44	37	7	0	scaffold_5	251118	351118
Aspergillus_fumigatus_RSF2S8	42	41	1	0	scaffold_3	131905	231905
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_3	2819509	2919509
Aspergillus_fumigatus_RSF2S8	20	9	11	0	scaffold_2	78421	178421
Aspergillus_fumigatus_RSF2S8	34	29	5	0	scaffold_7	373338	473338
Aspergillus_fumigatus_RSF2S8	37	37	0	0	scaffold_5	3077601	3177601
Aspergillus_fumigatus_RSF2S8	42	38	4	0	scaffold_1	3259030	3359030
Aspergillus_fumigatus_RSF2S8	32	27	5	0	scaffold_2	715544	815544
Aspergillus_fumigatus_RSF2S8	38	33	5	0	scaffold_8	361777	461777
Aspergillus_fumigatus_RSF2S8	33	29	4	0	scaffold_8	844423	944423
Aspergillus_fumigatus_RSF2S8	38	32	6	0	scaffold_7	1086233	1186233
Aspergillus_fumigatus_RSF2S8	35	30	5	0	scaffold_8	1311423	1411423
Aspergillus_fumigatus_RSF2S8	26	23	3	0	scaffold_6	1307857	1407857
Aspergillus_fumigatus_RSF2S8	45	36	9	0	scaffold_1	4079538	4179538
Aspergillus_fumigatus_RSF2S8	28	24	4	0	scaffold_5	435306	535306
Aspergillus_fumigatus_RSF2S8	17	15	2	0	scaffold_4	1090721	1190721
Aspergillus_fumigatus_RSF2S8	33	30	3	0	scaffold_1	3880227	3980227
Aspergillus_fumigatus_RSF2S8	32	31	1	0	scaffold_1	2512471	2612471
Aspergillus_fumigatus_RSF2S8	34	34	0	0	scaffold_4	613563	713563
Aspergillus_fumigatus_RSF2S8	39	36	3	0	scaffold_4	2330411	2430411
Aspergillus_fumigatus_RSF2S8	33	28	5	0	scaffold_7	422504	522504
Aspergillus_fumigatus_RSF2S8	41	35	6	0	scaffold_5	523744	623744
