STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_12-7505054	14	14	0	0	scaffold_1	4172889	4222889
Aspergillus_fumigatus_12-7505054	22	22	0	0	scaffold_2	1448336	1498336
Aspergillus_fumigatus_12-7505054	12	10	2	0	scaffold_2	4751644	4801644
Aspergillus_fumigatus_12-7505054	2	2	0	0	scaffold_3	1100728	1150728
Aspergillus_fumigatus_12-7505054	16	16	0	0	scaffold_3	2736537	2786537
Aspergillus_fumigatus_12-7505054	23	21	2	0	scaffold_3	435963	485963
Aspergillus_fumigatus_12-7505054	23	22	1	0	scaffold_6	1846319	1896319
Aspergillus_fumigatus_12-7505054	18	13	5	0	scaffold_1	4828567	4878567
Aspergillus_fumigatus_12-7505054	17	15	1	1	scaffold_2	2366847	2416847
Aspergillus_fumigatus_12-7505054	22	17	5	0	scaffold_3	2278904	2328904
Aspergillus_fumigatus_12-7505054	18	16	2	0	scaffold_2	3205221	3255221
Aspergillus_fumigatus_12-7505054	19	19	0	0	scaffold_8	821650	871650
Aspergillus_fumigatus_12-7505054	22	21	1	0	scaffold_2	2556734	2606734
Aspergillus_fumigatus_12-7505054	16	14	2	0	scaffold_2	2309971	2359971
Aspergillus_fumigatus_12-7505054	18	16	2	0	scaffold_3	1256783	1306783
Aspergillus_fumigatus_12-7505054	23	18	5	0	scaffold_1	149129	199129
Aspergillus_fumigatus_12-7505054	24	21	3	0	scaffold_6	3230354	3280354
Aspergillus_fumigatus_12-7505054	14	12	2	0	scaffold_2	1780096	1830096
Aspergillus_fumigatus_12-7505054	24	20	4	0	scaffold_5	3353128	3403128
Aspergillus_fumigatus_12-7505054	22	21	1	0	scaffold_4	827015	877015
Aspergillus_fumigatus_12-7505054	16	0	16	0	scaffold_1	4649597	4699597
Aspergillus_fumigatus_12-7505054	16	14	2	0	scaffold_4	3318575	3368575
Aspergillus_fumigatus_12-7505054	18	16	2	0	scaffold_4	1981424	2031424
Aspergillus_fumigatus_12-7505054	23	21	2	0	scaffold_2	778620	828620
Aspergillus_fumigatus_12-7505054	20	18	2	0	scaffold_5	893456	943456
Aspergillus_fumigatus_12-7505054	21	16	5	0	scaffold_6	2206455	2256455
Aspergillus_fumigatus_12-7505054	9	9	0	0	scaffold_6	1072674	1122674
Aspergillus_fumigatus_12-7505054	24	20	4	0	scaffold_2	3671783	3721783
