STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_CF337	20	17	3	0	scaffold_1	2473631	2523631
Aspergillus_fumigatus_CF337	15	14	1	0	scaffold_5	1454468	1504468
Aspergillus_fumigatus_CF337	20	18	2	0	scaffold_8	118571	168571
Aspergillus_fumigatus_CF337	18	15	3	0	scaffold_2	1503044	1553044
Aspergillus_fumigatus_CF337	17	15	2	0	scaffold_3	3226601	3276601
Aspergillus_fumigatus_CF337	20	20	0	0	scaffold_2	4350256	4400256
Aspergillus_fumigatus_CF337	18	17	1	0	scaffold_1	2437014	2487014
Aspergillus_fumigatus_CF337	16	16	0	0	scaffold_2	4057060	4107060
Aspergillus_fumigatus_CF337	15	15	0	0	scaffold_4	639970	689970
Aspergillus_fumigatus_CF337	19	16	3	0	scaffold_7	1325346	1375346
Aspergillus_fumigatus_CF337	16	16	0	0	scaffold_2	1198566	1248566
Aspergillus_fumigatus_CF337	21	20	1	0	scaffold_8	1754402	1804402
Aspergillus_fumigatus_CF337	20	19	1	0	scaffold_1	3109459	3159459
Aspergillus_fumigatus_CF337	22	20	2	0	scaffold_3	2214529	2264529
Aspergillus_fumigatus_CF337	18	17	1	0	scaffold_3	2973245	3023245
Aspergillus_fumigatus_CF337	20	19	1	0	scaffold_3	3731184	3781184
Aspergillus_fumigatus_CF337	15	15	0	0	scaffold_4	1954110	2004110
Aspergillus_fumigatus_CF337	13	12	1	0	scaffold_1	1169812	1219812
Aspergillus_fumigatus_CF337	17	15	2	0	scaffold_3	874811	924811
Aspergillus_fumigatus_CF337	23	21	2	0	scaffold_8	1726313	1776313
Aspergillus_fumigatus_CF337	20	18	2	0	scaffold_8	257598	307598
Aspergillus_fumigatus_CF337	21	17	4	0	scaffold_1	3232942	3282942
Aspergillus_fumigatus_CF337	26	24	2	0	scaffold_5	3348867	3398867
Aspergillus_fumigatus_CF337	17	15	2	0	scaffold_1	3319259	3369259
Aspergillus_fumigatus_CF337	16	15	1	0	scaffold_5	885949	935949
Aspergillus_fumigatus_CF337	18	18	0	0	scaffold_2	468750	518750
Aspergillus_fumigatus_CF337	23	21	2	0	scaffold_8	629752	679752
Aspergillus_fumigatus_CF337	22	20	2	0	scaffold_3	2212060	2262060
Aspergillus_fumigatus_CF337	20	18	2	0	scaffold_6	1589495	1639495
Aspergillus_fumigatus_CF337	21	20	1	0	scaffold_3	1116940	1166940
Aspergillus_fumigatus_CF337	19	18	1	0	scaffold_1	214973	264973
Aspergillus_fumigatus_CF337	20	18	2	0	scaffold_5	3115243	3165243
Aspergillus_fumigatus_CF337	16	14	2	0	scaffold_1	3622614	3672614
Aspergillus_fumigatus_CF337	22	21	1	0	scaffold_5	2257357	2307357
Aspergillus_fumigatus_CF337	23	18	5	0	scaffold_3	1057028	1107028
Aspergillus_fumigatus_CF337	18	18	0	0	scaffold_1	533035	583035
Aspergillus_fumigatus_CF337	4	3	1	0	scaffold_4	1187624	1237624
Aspergillus_fumigatus_CF337	20	19	1	0	scaffold_5	1867725	1917725
Aspergillus_fumigatus_CF337	21	19	2	0	scaffold_7	1622895	1672895
Aspergillus_fumigatus_CF337	20	19	1	0	scaffold_2	3657616	3707616
Aspergillus_fumigatus_CF337	15	13	2	0	scaffold_6	1857541	1907541
Aspergillus_fumigatus_CF337	14	13	1	0	scaffold_8	1142076	1192076
Aspergillus_fumigatus_CF337	21	21	0	0	scaffold_7	908642	958642
Aspergillus_fumigatus_CF337	11	10	1	0	scaffold_4	2197211	2247211
Aspergillus_fumigatus_CF337	19	17	2	0	scaffold_2	4187735	4237735
Aspergillus_fumigatus_CF337	18	18	0	0	scaffold_1	714078	764078
Aspergillus_fumigatus_CF337	20	16	4	0	scaffold_1	3424890	3474890
Aspergillus_fumigatus_CF337	20	16	4	0	scaffold_1	3251386	3301386
Aspergillus_fumigatus_CF337	24	22	2	0	scaffold_2	2306048	2356048
Aspergillus_fumigatus_CF337	18	18	0	0	scaffold_2	481991	531991
Aspergillus_fumigatus_CF337	23	23	0	0	scaffold_2	3140301	3190301
Aspergillus_fumigatus_CF337	15	15	0	0	scaffold_2	888527	938527
Aspergillus_fumigatus_CF337	20	20	0	0	scaffold_2	865302	915302
Aspergillus_fumigatus_CF337	16	14	2	0	scaffold_6	3038920	3088920
Aspergillus_fumigatus_CF337	21	20	1	0	scaffold_8	199944	249944
Aspergillus_fumigatus_CF337	17	17	0	0	scaffold_1	2433569	2483569
Aspergillus_fumigatus_CF337	24	19	5	0	scaffold_1	4170531	4220531
Aspergillus_fumigatus_CF337	20	18	2	0	scaffold_3	1445481	1495481
Aspergillus_fumigatus_CF337	21	17	4	0	scaffold_5	2219997	2269997
Aspergillus_fumigatus_CF337	19	16	3	0	scaffold_1	2471793	2521793
Aspergillus_fumigatus_CF337	21	20	1	0	scaffold_7	986415	1036415
Aspergillus_fumigatus_CF337	18	14	4	0	scaffold_1	196351	246351
Aspergillus_fumigatus_CF337	19	19	0	0	scaffold_1	438276	488276
Aspergillus_fumigatus_CF337	0	0	0	0	scaffold_7	1726179	1776179
Aspergillus_fumigatus_CF337	21	19	2	0	scaffold_7	1627492	1677492
Aspergillus_fumigatus_CF337	19	18	1	0	scaffold_3	2696512	2746512
Aspergillus_fumigatus_CF337	19	18	1	0	scaffold_1	1390492	1440492
Aspergillus_fumigatus_CF337	22	18	4	0	scaffold_1	121142	171142
Aspergillus_fumigatus_CF337	22	19	3	0	scaffold_3	2297409	2347409
Aspergillus_fumigatus_CF337	20	15	5	0	scaffold_1	4214258	4264258
Aspergillus_fumigatus_CF337	19	18	0	1	scaffold_6	731268	781268
Aspergillus_fumigatus_CF337	21	21	0	0	scaffold_3	560787	610787
Aspergillus_fumigatus_CF337	16	13	3	0	scaffold_7	467097	517097
Aspergillus_fumigatus_CF337	13	11	2	0	scaffold_2	2824710	2874710
Aspergillus_fumigatus_CF337	5	5	0	0	scaffold_2	2356166	2406166
Aspergillus_fumigatus_CF337	18	16	2	0	scaffold_1	1428873	1478873
Aspergillus_fumigatus_CF337	24	22	2	0	scaffold_3	3486471	3536471
Aspergillus_fumigatus_CF337	15	15	0	0	scaffold_5	2609530	2659530
Aspergillus_fumigatus_CF337	18	1	17	0	scaffold_7	1794741	1844741
Aspergillus_fumigatus_CF337	23	23	0	0	scaffold_4	3187943	3237943
Aspergillus_fumigatus_CF337	15	14	1	0	scaffold_7	1354801	1404801
Aspergillus_fumigatus_CF337	16	12	4	0	scaffold_8	1609188	1659188
Aspergillus_fumigatus_CF337	20	20	0	0	scaffold_6	1677762	1727762
Aspergillus_fumigatus_CF337	24	22	2	0	scaffold_5	995130	1045130
Aspergillus_fumigatus_CF337	17	17	0	0	scaffold_1	1277548	1327548
Aspergillus_fumigatus_CF337	23	20	3	0	scaffold_2	2216031	2266031
Aspergillus_fumigatus_CF337	20	17	3	0	scaffold_3	343583	393583
Aspergillus_fumigatus_CF337	16	16	0	0	scaffold_3	3307487	3357487
Aspergillus_fumigatus_CF337	17	16	1	0	scaffold_2	1529570	1579570
Aspergillus_fumigatus_CF337	17	17	0	0	scaffold_3	2590181	2640181
Aspergillus_fumigatus_CF337	0	0	0	0	scaffold_7	1705961	1755961
Aspergillus_fumigatus_CF337	23	21	2	0	scaffold_2	1141786	1191786
Aspergillus_fumigatus_CF337	20	16	4	0	scaffold_6	690016	740016
Aspergillus_fumigatus_CF337	16	16	0	0	scaffold_4	2079345	2129345
Aspergillus_fumigatus_CF337	6	5	1	0	scaffold_6	1279058	1329058
Aspergillus_fumigatus_CF337	19	18	1	0	scaffold_3	1581921	1631921
Aspergillus_fumigatus_CF337	22	19	3	0	scaffold_3	485210	535210
Aspergillus_fumigatus_CF337	18	16	2	0	scaffold_5	1575030	1625030
Aspergillus_fumigatus_CF337	18	15	3	0	scaffold_4	3558615	3608615
Aspergillus_fumigatus_CF337	17	13	4	0	scaffold_1	3417169	3467169
Aspergillus_fumigatus_CF337	18	18	0	0	scaffold_1	714006	764006
Aspergillus_fumigatus_CF337	15	13	2	0	scaffold_6	1831001	1881001
Aspergillus_fumigatus_CF337	22	21	1	0	scaffold_7	1427077	1477077
Aspergillus_fumigatus_CF337	26	21	5	0	scaffold_4	3669438	3719438
Aspergillus_fumigatus_CF337	19	18	1	0	scaffold_6	615831	665831
Aspergillus_fumigatus_CF337	18	17	1	0	scaffold_4	969539	1019539
Aspergillus_fumigatus_CF337	14	13	1	0	scaffold_6	301724	351724
Aspergillus_fumigatus_CF337	16	15	1	0	scaffold_6	1788366	1838366
Aspergillus_fumigatus_CF337	19	17	2	0	scaffold_6	1194239	1244239
Aspergillus_fumigatus_CF337	23	20	3	0	scaffold_3	2292434	2342434
