STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_NCPF-7811	33	30	3	0	scaffold_2	1159172	1259172
Aspergillus_fumigatus_NCPF-7811	42	40	2	0	scaffold_2	2231687	2331687
Aspergillus_fumigatus_NCPF-7811	37	33	4	0	scaffold_8	284283	384283
Aspergillus_fumigatus_NCPF-7811	40	37	3	0	scaffold_3	1568511	1668511
Aspergillus_fumigatus_NCPF-7811	37	32	5	0	scaffold_4	3349955	3449955
Aspergillus_fumigatus_NCPF-7811	37	35	2	0	scaffold_5	847310	947310
Aspergillus_fumigatus_NCPF-7811	32	31	1	0	scaffold_3	1658992	1758992
Aspergillus_fumigatus_NCPF-7811	33	30	3	0	scaffold_2	4203635	4303635
Aspergillus_fumigatus_NCPF-7811	33	33	0	0	scaffold_1	681981	781981
Aspergillus_fumigatus_NCPF-7811	31	30	1	0	scaffold_2	1822652	1922652
Aspergillus_fumigatus_NCPF-7811	37	33	4	0	scaffold_2	3587084	3687084
Aspergillus_fumigatus_NCPF-7811	36	34	2	0	scaffold_1	2201296	2301296
Aspergillus_fumigatus_NCPF-7811	41	35	6	0	scaffold_4	385773	485773
Aspergillus_fumigatus_NCPF-7811	27	1	26	0	scaffold_7	1818198	1918198
Aspergillus_fumigatus_NCPF-7811	41	35	6	0	scaffold_4	3533699	3633699
Aspergillus_fumigatus_NCPF-7811	46	41	4	1	scaffold_5	626089	726089
Aspergillus_fumigatus_NCPF-7811	31	29	2	0	scaffold_1	2888340	2988340
Aspergillus_fumigatus_NCPF-7811	40	37	3	0	scaffold_3	1568971	1668971
Aspergillus_fumigatus_NCPF-7811	36	30	6	0	scaffold_6	548048	648048
Aspergillus_fumigatus_NCPF-7811	42	39	3	0	scaffold_1	4605846	4705846
Aspergillus_fumigatus_NCPF-7811	46	43	3	0	scaffold_3	3823035	3923035
Aspergillus_fumigatus_NCPF-7811	11	11	0	0	scaffold_1	1832970	1932970
Aspergillus_fumigatus_NCPF-7811	43	39	4	0	scaffold_3	858061	958061
Aspergillus_fumigatus_NCPF-7811	41	36	5	0	scaffold_4	3477063	3577063
Aspergillus_fumigatus_NCPF-7811	32	31	1	0	scaffold_1	2686282	2786282
Aspergillus_fumigatus_NCPF-7811	32	27	5	0	scaffold_1	3463285	3563285
Aspergillus_fumigatus_NCPF-7811	40	39	1	0	scaffold_6	1723995	1823995
Aspergillus_fumigatus_NCPF-7811	37	29	8	0	scaffold_2	573787	673787
Aspergillus_fumigatus_NCPF-7811	37	33	4	0	scaffold_5	1941843	2041843
Aspergillus_fumigatus_NCPF-7811	33	30	3	0	scaffold_8	1248902	1348902
Aspergillus_fumigatus_NCPF-7811	30	28	2	0	scaffold_2	1087955	1187955
Aspergillus_fumigatus_NCPF-7811	29	27	2	0	scaffold_5	3282135	3382135
Aspergillus_fumigatus_NCPF-7811	37	36	1	0	scaffold_3	3158090	3258090
Aspergillus_fumigatus_NCPF-7811	43	40	2	1	scaffold_7	149224	249224
