STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_F14946G	29	29	0	0	scaffold_4	2600980	2700980
Aspergillus_fumigatus_F14946G	36	34	2	0	scaffold_1	886633	986633
Aspergillus_fumigatus_F14946G	24	22	2	0	scaffold_8	614383	714383
Aspergillus_fumigatus_F14946G	42	40	2	0	scaffold_4	1617068	1717068
Aspergillus_fumigatus_F14946G	29	24	5	0	scaffold_4	2369654	2469654
Aspergillus_fumigatus_F14946G	38	35	3	0	scaffold_7	588439	688439
Aspergillus_fumigatus_F14946G	41	36	5	0	scaffold_3	469052	569052
Aspergillus_fumigatus_F14946G	36	35	1	0	scaffold_6	773744	873744
Aspergillus_fumigatus_F14946G	35	30	5	0	scaffold_1	1731507	1831507
Aspergillus_fumigatus_F14946G	38	37	1	0	scaffold_5	2408901	2508901
Aspergillus_fumigatus_F14946G	34	32	2	0	scaffold_7	2025786	2125786
Aspergillus_fumigatus_F14946G	43	38	5	0	scaffold_3	3190418	3290418
Aspergillus_fumigatus_F14946G	46	40	6	0	scaffold_3	3255366	3355366
Aspergillus_fumigatus_F14946G	21	20	1	0	scaffold_4	1149728	1249728
Aspergillus_fumigatus_F14946G	37	37	0	0	scaffold_1	619473	719473
Aspergillus_fumigatus_F14946G	34	31	3	0	scaffold_4	1428859	1528859
Aspergillus_fumigatus_F14946G	53	46	7	0	scaffold_3	3651830	3751830
Aspergillus_fumigatus_F14946G	33	9	24	0	scaffold_3	720803	820803
Aspergillus_fumigatus_F14946G	15	9	6	0	scaffold_7	415101	515101
Aspergillus_fumigatus_F14946G	50	45	5	0	scaffold_2	36898	136898
Aspergillus_fumigatus_F14946G	36	31	5	0	scaffold_6	2902742	3002742
Aspergillus_fumigatus_F14946G	39	38	1	0	scaffold_3	1285643	1385643
Aspergillus_fumigatus_F14946G	36	36	0	0	scaffold_1	600783	700783
Aspergillus_fumigatus_F14946G	33	29	4	0	scaffold_4	2077523	2177523
Aspergillus_fumigatus_F14946G	18	17	1	0	scaffold_6	138228	238228
Aspergillus_fumigatus_F14946G	32	28	4	0	scaffold_2	4388353	4488353
Aspergillus_fumigatus_F14946G	29	28	1	0	scaffold_7	1881895	1981895
Aspergillus_fumigatus_F14946G	39	34	5	0	scaffold_6	1965677	2065677
Aspergillus_fumigatus_F14946G	28	21	7	0	scaffold_6	237868	337868
Aspergillus_fumigatus_F14946G	40	36	4	0	scaffold_2	2673894	2773894
Aspergillus_fumigatus_F14946G	41	40	1	0	scaffold_6	3343257	3443257
Aspergillus_fumigatus_F14946G	29	25	4	0	scaffold_3	3396808	3496808
Aspergillus_fumigatus_F14946G	29	29	0	0	scaffold_2	2346953	2446953
Aspergillus_fumigatus_F14946G	34	31	3	0	scaffold_2	3552259	3652259
Aspergillus_fumigatus_F14946G	51	41	10	0	scaffold_5	2050705	2150705
Aspergillus_fumigatus_F14946G	40	31	9	0	scaffold_4	213047	313047
Aspergillus_fumigatus_F14946G	37	36	1	0	scaffold_5	1774477	1874477
Aspergillus_fumigatus_F14946G	42	39	3	0	scaffold_1	3342234	3442234
Aspergillus_fumigatus_F14946G	24	20	4	0	scaffold_1	2111224	2211224
Aspergillus_fumigatus_F14946G	38	34	4	0	scaffold_3	3457401	3557401
Aspergillus_fumigatus_F14946G	34	31	3	0	scaffold_3	2890687	2990687
Aspergillus_fumigatus_F14946G	36	33	3	0	scaffold_6	387436	487436
Aspergillus_fumigatus_F14946G	39	35	4	0	scaffold_5	1898018	1998018
Aspergillus_fumigatus_F14946G	37	32	5	0	scaffold_6	436690	536690
Aspergillus_fumigatus_F14946G	41	35	6	0	scaffold_1	3380709	3480709
Aspergillus_fumigatus_F14946G	36	35	1	0	scaffold_5	2206656	2306656
Aspergillus_fumigatus_F14946G	35	35	0	0	scaffold_1	699402	799402
Aspergillus_fumigatus_F14946G	38	36	2	0	scaffold_6	997184	1097184
Aspergillus_fumigatus_F14946G	32	29	3	0	scaffold_7	1684507	1784507
Aspergillus_fumigatus_F14946G	30	29	1	0	scaffold_5	1666958	1766958
Aspergillus_fumigatus_F14946G	42	29	13	0	scaffold_4	2165605	2265605
Aspergillus_fumigatus_F14946G	42	36	6	0	scaffold_8	1468271	1568271
Aspergillus_fumigatus_F14946G	44	40	4	0	scaffold_7	564386	664386
Aspergillus_fumigatus_F14946G	46	43	3	0	scaffold_5	910744	1010744
Aspergillus_fumigatus_F14946G	46	38	8	0	scaffold_5	2021532	2121532
Aspergillus_fumigatus_F14946G	41	37	4	0	scaffold_6	3272723	3372723
Aspergillus_fumigatus_F14946G	37	37	0	0	scaffold_5	2785917	2885917
Aspergillus_fumigatus_F14946G	37	34	3	0	scaffold_1	2002220	2102220
Aspergillus_fumigatus_F14946G	29	28	1	0	scaffold_4	2675034	2775034
Aspergillus_fumigatus_F14946G	45	39	6	0	scaffold_5	162540	262540
Aspergillus_fumigatus_F14946G	34	25	9	0	scaffold_6	2814106	2914106
Aspergillus_fumigatus_F14946G	40	34	6	0	scaffold_8	265717	365717
Aspergillus_fumigatus_F14946G	36	35	1	0	scaffold_2	1780993	1880993
Aspergillus_fumigatus_F14946G	35	33	2	0	scaffold_1	1026178	1126178
Aspergillus_fumigatus_F14946G	44	40	4	0	scaffold_3	1949405	2049405
Aspergillus_fumigatus_F14946G	41	36	5	0	scaffold_3	401020	501020
Aspergillus_fumigatus_F14946G	42	37	5	0	scaffold_7	2316181	2416181
Aspergillus_fumigatus_F14946G	37	32	5	0	scaffold_2	383217	483217
Aspergillus_fumigatus_F14946G	46	36	10	0	scaffold_1	4135203	4235203
Aspergillus_fumigatus_F14946G	47	39	8	0	scaffold_5	2023539	2123539
Aspergillus_fumigatus_F14946G	39	0	39	0	scaffold_1	4415486	4515486
Aspergillus_fumigatus_F14946G	39	33	6	0	scaffold_8	414546	514546
Aspergillus_fumigatus_F14946G	33	31	2	0	scaffold_2	3662128	3762128
Aspergillus_fumigatus_F14946G	42	38	4	0	scaffold_7	1513753	1613753
Aspergillus_fumigatus_F14946G	34	32	2	0	scaffold_1	3078368	3178368
Aspergillus_fumigatus_F14946G	38	35	3	0	scaffold_7	2110083	2210083
Aspergillus_fumigatus_F14946G	44	39	5	0	scaffold_6	2430808	2530808
Aspergillus_fumigatus_F14946G	18	13	5	0	scaffold_8	561623	661623
Aspergillus_fumigatus_F14946G	24	22	2	0	scaffold_4	3441449	3541449
Aspergillus_fumigatus_F14946G	35	33	2	0	scaffold_7	1176531	1276531
Aspergillus_fumigatus_F14946G	27	19	8	0	scaffold_6	245348	345348
Aspergillus_fumigatus_F14946G	32	28	4	0	scaffold_1	3443044	3543044
Aspergillus_fumigatus_F14946G	31	31	0	0	scaffold_5	1466423	1566423
Aspergillus_fumigatus_F14946G	35	26	9	0	scaffold_6	2788228	2888228
Aspergillus_fumigatus_F14946G	40	34	6	0	scaffold_1	3216328	3316328
Aspergillus_fumigatus_F14946G	32	30	2	0	scaffold_1	837910	937910
Aspergillus_fumigatus_F14946G	31	30	1	0	scaffold_2	3769276	3869276
Aspergillus_fumigatus_F14946G	36	32	4	0	scaffold_4	547507	647507
Aspergillus_fumigatus_F14946G	12	10	2	0	scaffold_8	577652	677652
Aspergillus_fumigatus_F14946G	36	35	1	0	scaffold_5	2260805	2360805
Aspergillus_fumigatus_F14946G	44	41	3	0	scaffold_3	293008	393008
Aspergillus_fumigatus_F14946G	43	39	4	0	scaffold_3	1952676	2052676
Aspergillus_fumigatus_F14946G	32	31	1	0	scaffold_2	3722425	3822425
Aspergillus_fumigatus_F14946G	36	24	12	0	scaffold_1	4541371	4641371
Aspergillus_fumigatus_F14946G	35	33	2	0	scaffold_3	1042723	1142723
Aspergillus_fumigatus_F14946G	31	31	0	0	scaffold_2	731379	831379
Aspergillus_fumigatus_F14946G	43	38	5	0	scaffold_1	4783168	4883168
Aspergillus_fumigatus_F14946G	39	32	7	0	scaffold_3	1615127	1715127
Aspergillus_fumigatus_F14946G	27	27	0	0	scaffold_4	2720544	2820544
Aspergillus_fumigatus_F14946G	38	37	1	0	scaffold_1	3790721	3890721
Aspergillus_fumigatus_F14946G	37	35	2	0	scaffold_5	2334562	2434562
Aspergillus_fumigatus_F14946G	39	36	3	0	scaffold_3	1545695	1645695
Aspergillus_fumigatus_F14946G	41	37	4	0	scaffold_7	1504030	1604030
Aspergillus_fumigatus_F14946G	32	24	8	0	scaffold_3	3338145	3438145
Aspergillus_fumigatus_F14946G	37	35	2	0	scaffold_4	1504605	1604605
Aspergillus_fumigatus_F14946G	40	30	10	0	scaffold_4	168403	268403
Aspergillus_fumigatus_F14946G	33	16	17	0	scaffold_6	2238664	2338664
Aspergillus_fumigatus_F14946G	12	9	3	0	scaffold_8	580298	680298
Aspergillus_fumigatus_F14946G	41	38	3	0	scaffold_2	2233458	2333458
Aspergillus_fumigatus_F14946G	21	21	0	0	scaffold_1	1810762	1910762
Aspergillus_fumigatus_F14946G	37	31	6	0	scaffold_1	3907490	4007490
Aspergillus_fumigatus_F14946G	39	36	3	0	scaffold_1	2464531	2564531
Aspergillus_fumigatus_F14946G	38	34	4	0	scaffold_1	348337	448337
Aspergillus_fumigatus_F14946G	35	30	5	0	scaffold_3	2219261	2319261
Aspergillus_fumigatus_F14946G	36	36	0	0	scaffold_6	3094426	3194426
Aspergillus_fumigatus_F14946G	37	36	1	0	scaffold_4	3011525	3111525
Aspergillus_fumigatus_F14946G	33	30	3	0	scaffold_4	2086701	2186701
Aspergillus_fumigatus_F14946G	37	35	1	1	scaffold_3	3130319	3230319
Aspergillus_fumigatus_F14946G	37	36	1	0	scaffold_5	2199542	2299542
Aspergillus_fumigatus_F14946G	36	36	0	0	scaffold_5	2828397	2928397
Aspergillus_fumigatus_F14946G	34	31	3	0	scaffold_5	2466814	2566814
Aspergillus_fumigatus_F14946G	41	37	4	0	scaffold_7	1517026	1617026
Aspergillus_fumigatus_F14946G	42	37	5	0	scaffold_8	1334313	1434313
Aspergillus_fumigatus_F14946G	32	31	1	0	scaffold_7	1589725	1689725
Aspergillus_fumigatus_F14946G	43	10	33	0	scaffold_1	71689	171689
Aspergillus_fumigatus_F14946G	41	17	24	0	scaffold_1	4265321	4365321
Aspergillus_fumigatus_F14946G	35	33	2	0	scaffold_2	185374	285374
Aspergillus_fumigatus_F14946G	39	36	3	0	scaffold_4	2503645	2603645
Aspergillus_fumigatus_F14946G	37	33	4	0	scaffold_5	2502837	2602837
Aspergillus_fumigatus_F14946G	39	39	0	0	scaffold_4	2894091	2994091
Aspergillus_fumigatus_F14946G	31	28	3	0	scaffold_7	1673370	1773370
Aspergillus_fumigatus_F14946G	35	32	3	0	scaffold_7	924867	1024867
Aspergillus_fumigatus_F14946G	40	34	6	0	scaffold_8	434475	534475
Aspergillus_fumigatus_F14946G	39	35	4	0	scaffold_5	1288597	1388597
Aspergillus_fumigatus_F14946G	40	36	4	0	scaffold_7	1498893	1598893
Aspergillus_fumigatus_F14946G	48	39	9	0	scaffold_5	3252698	3352698
Aspergillus_fumigatus_F14946G	45	37	8	0	scaffold_5	225842	325842
Aspergillus_fumigatus_F14946G	35	33	2	0	scaffold_6	1678673	1778673
Aspergillus_fumigatus_F14946G	36	34	2	0	scaffold_2	2990631	3090631
Aspergillus_fumigatus_F14946G	37	31	6	0	scaffold_2	405331	505331
Aspergillus_fumigatus_F14946G	30	28	2	0	scaffold_3	2647144	2747144
