STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_F18085	26	22	4	0	scaffold_8	967337	1017337
Aspergillus_fumigatus_F18085	20	17	3	0	scaffold_7	350831	400831
Aspergillus_fumigatus_F18085	15	13	2	0	scaffold_2	3416200	3466200
Aspergillus_fumigatus_F18085	21	18	3	0	scaffold_2	3860087	3910087
Aspergillus_fumigatus_F18085	12	11	1	0	scaffold_6	2966985	3016985
Aspergillus_fumigatus_F18085	15	14	1	0	scaffold_4	3336239	3386239
Aspergillus_fumigatus_F18085	15	13	2	0	scaffold_5	342774	392774
Aspergillus_fumigatus_F18085	12	12	0	0	scaffold_4	563285	613285
Aspergillus_fumigatus_F18085	24	20	4	0	scaffold_6	391019	441019
Aspergillus_fumigatus_F18085	19	0	19	0	scaffold_1	4153811	4203811
Aspergillus_fumigatus_F18085	18	18	0	0	scaffold_6	959629	1009629
Aspergillus_fumigatus_F18085	8	3	5	0	scaffold_8	49579	99579
Aspergillus_fumigatus_F18085	18	13	5	0	scaffold_1	3397967	3447967
Aspergillus_fumigatus_F18085	19	17	2	0	scaffold_5	1066392	1116392
Aspergillus_fumigatus_F18085	19	19	0	0	scaffold_3	549426	599426
Aspergillus_fumigatus_F18085	22	18	4	0	scaffold_6	157572	207572
Aspergillus_fumigatus_F18085	25	19	6	0	scaffold_1	155445	205445
Aspergillus_fumigatus_F18085	20	19	1	0	scaffold_2	4207911	4257911
Aspergillus_fumigatus_F18085	23	21	2	0	scaffold_4	2075192	2125192
Aspergillus_fumigatus_F18085	22	21	1	0	scaffold_6	1212018	1262018
Aspergillus_fumigatus_F18085	20	19	1	0	scaffold_3	730705	780705
Aspergillus_fumigatus_F18085	25	23	2	0	scaffold_5	1619874	1669874
Aspergillus_fumigatus_F18085	17	17	0	0	scaffold_2	3952144	4002144
Aspergillus_fumigatus_F18085	17	15	2	0	scaffold_2	1885866	1935866
Aspergillus_fumigatus_F18085	18	17	1	0	scaffold_3	1639008	1689008
Aspergillus_fumigatus_F18085	17	13	4	0	scaffold_4	901678	951678
Aspergillus_fumigatus_F18085	16	9	7	0	scaffold_5	2325714	2375714
Aspergillus_fumigatus_F18085	17	0	17	0	scaffold_7	1848324	1898324
Aspergillus_fumigatus_F18085	22	21	1	0	scaffold_7	1469382	1519382
Aspergillus_fumigatus_F18085	18	17	1	0	scaffold_4	1645223	1695223
Aspergillus_fumigatus_F18085	18	17	1	0	scaffold_2	2434205	2484205
Aspergillus_fumigatus_F18085	14	14	0	0	scaffold_2	887411	937411
Aspergillus_fumigatus_F18085	23	23	0	0	scaffold_4	720258	770258
Aspergillus_fumigatus_F18085	23	21	2	0	scaffold_6	2766014	2816014
Aspergillus_fumigatus_F18085	21	17	4	0	scaffold_4	326680	376680
Aspergillus_fumigatus_F18085	15	15	0	0	scaffold_2	767112	817112
Aspergillus_fumigatus_F18085	21	16	5	0	scaffold_6	810883	860883
Aspergillus_fumigatus_F18085	18	16	2	0	scaffold_8	93374	143374
Aspergillus_fumigatus_F18085	26	21	5	0	scaffold_7	1553053	1603053
Aspergillus_fumigatus_F18085	4	4	0	0	scaffold_6	1111743	1161743
Aspergillus_fumigatus_F18085	14	10	4	0	scaffold_4	413899	463899
Aspergillus_fumigatus_F18085	22	20	2	0	scaffold_3	4042285	4092285
Aspergillus_fumigatus_F18085	0	0	0	0	scaffold_2	1471823	1521823
Aspergillus_fumigatus_F18085	23	22	1	0	scaffold_2	2678665	2728665
Aspergillus_fumigatus_F18085	22	17	5	0	scaffold_3	1044737	1094737
Aspergillus_fumigatus_F18085	13	12	1	0	scaffold_2	922824	972824
Aspergillus_fumigatus_F18085	7	6	1	0	scaffold_4	680060	730060
Aspergillus_fumigatus_F18085	21	18	3	0	scaffold_1	22202	72202
Aspergillus_fumigatus_F18085	15	14	1	0	scaffold_4	113977	163977
Aspergillus_fumigatus_F18085	20	18	2	0	scaffold_2	3881961	3931961
Aspergillus_fumigatus_F18085	18	17	1	0	scaffold_2	316009	366009
Aspergillus_fumigatus_F18085	17	16	1	0	scaffold_7	1377960	1427960
Aspergillus_fumigatus_F18085	21	20	1	0	scaffold_8	1280892	1330892
Aspergillus_fumigatus_F18085	14	12	2	0	scaffold_1	1673880	1723880
Aspergillus_fumigatus_F18085	20	16	4	0	scaffold_3	3377117	3427117
Aspergillus_fumigatus_F18085	14	11	3	0	scaffold_1	2121028	2171028
Aspergillus_fumigatus_F18085	13	13	0	0	scaffold_1	758995	808995
Aspergillus_fumigatus_F18085	18	13	5	0	scaffold_6	1027365	1077365
Aspergillus_fumigatus_F18085	18	15	3	0	scaffold_4	1956263	2006263
Aspergillus_fumigatus_F18085	20	20	0	0	scaffold_4	1890024	1940024
Aspergillus_fumigatus_F18085	17	15	2	0	scaffold_1	3344658	3394658
Aspergillus_fumigatus_F18085	16	16	0	0	scaffold_2	3177637	3227637
Aspergillus_fumigatus_F18085	14	13	1	0	scaffold_1	3872001	3922001
Aspergillus_fumigatus_F18085	21	17	4	0	scaffold_3	452706	502706
Aspergillus_fumigatus_F18085	19	19	0	0	scaffold_2	343889	393889
Aspergillus_fumigatus_F18085	15	15	0	0	scaffold_2	4154717	4204717
Aspergillus_fumigatus_F18085	21	21	0	0	scaffold_4	505210	555210
Aspergillus_fumigatus_F18085	23	22	1	0	scaffold_2	403042	453042
Aspergillus_fumigatus_F18085	16	14	2	0	scaffold_5	3377306	3427306
Aspergillus_fumigatus_F18085	21	19	2	0	scaffold_4	3845719	3895719
Aspergillus_fumigatus_F18085	17	13	4	0	scaffold_5	1576720	1626720
Aspergillus_fumigatus_F18085	25	23	2	0	scaffold_6	546841	596841
