STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_AF100-11B	32	29	3	0	scaffold_8	599769	699769
Aspergillus_fumigatus_AF100-11B	34	32	2	0	scaffold_1	826570	926570
Aspergillus_fumigatus_AF100-11B	38	30	7	1	scaffold_2	677359	777359
Aspergillus_fumigatus_AF100-11B	37	32	5	0	scaffold_2	566953	666953
Aspergillus_fumigatus_AF100-11B	31	25	6	0	scaffold_8	443920	543920
Aspergillus_fumigatus_AF100-11B	40	39	1	0	scaffold_2	1741394	1841394
Aspergillus_fumigatus_AF100-11B	33	26	7	0	scaffold_2	224301	324301
Aspergillus_fumigatus_AF100-11B	37	29	8	0	scaffold_1	4136695	4236695
Aspergillus_fumigatus_AF100-11B	41	37	4	0	scaffold_3	3351425	3451425
Aspergillus_fumigatus_AF100-11B	39	38	1	0	scaffold_2	427441	527441
Aspergillus_fumigatus_AF100-11B	35	29	6	0	scaffold_6	157304	257304
Aspergillus_fumigatus_AF100-11B	48	42	6	0	scaffold_3	82730	182730
Aspergillus_fumigatus_AF100-11B	34	31	3	0	scaffold_8	780711	880711
Aspergillus_fumigatus_AF100-11B	30	30	0	0	scaffold_4	640287	740287
Aspergillus_fumigatus_AF100-11B	38	36	2	0	scaffold_4	524882	624882
Aspergillus_fumigatus_AF100-11B	40	32	8	0	scaffold_3	947376	1047376
Aspergillus_fumigatus_AF100-11B	40	39	1	0	scaffold_6	759809	859809
Aspergillus_fumigatus_AF100-11B	40	38	2	0	scaffold_2	1571524	1671524
Aspergillus_fumigatus_AF100-11B	41	39	2	0	scaffold_2	2150291	2250291
Aspergillus_fumigatus_AF100-11B	41	35	6	0	scaffold_6	298881	398881
Aspergillus_fumigatus_AF100-11B	41	35	6	0	scaffold_4	3814535	3914535
Aspergillus_fumigatus_AF100-11B	34	32	2	0	scaffold_6	2034363	2134363
Aspergillus_fumigatus_AF100-11B	31	29	2	0	scaffold_3	1242072	1342072
Aspergillus_fumigatus_AF100-11B	37	35	2	0	scaffold_2	1902546	2002546
Aspergillus_fumigatus_AF100-11B	34	29	5	0	scaffold_3	3142860	3242860
Aspergillus_fumigatus_AF100-11B	29	27	2	0	scaffold_2	2522713	2622713
Aspergillus_fumigatus_AF100-11B	46	39	7	0	scaffold_4	3740409	3840409
Aspergillus_fumigatus_AF100-11B	38	37	1	0	scaffold_5	3619523	3719523
Aspergillus_fumigatus_AF100-11B	27	24	3	0	scaffold_7	422186	522186
