STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_B5852	36	31	5	0	scaffold_3	2255037	2355037
Aspergillus_fumigatus_B5852	40	36	4	0	scaffold_5	1952653	2052653
Aspergillus_fumigatus_B5852	31	29	2	0	scaffold_1	961752	1061752
Aspergillus_fumigatus_B5852	46	41	5	0	scaffold_6	3279654	3379654
Aspergillus_fumigatus_B5852	38	35	3	0	scaffold_2	1877092	1977092
Aspergillus_fumigatus_B5852	43	42	1	0	scaffold_8	868216	968216
Aspergillus_fumigatus_B5852	35	33	2	0	scaffold_4	39868	139868
Aspergillus_fumigatus_B5852	43	39	4	0	scaffold_1	3777382	3877382
Aspergillus_fumigatus_B5852	33	33	0	0	scaffold_4	2684001	2784001
Aspergillus_fumigatus_B5852	37	35	2	0	scaffold_3	214123	314123
Aspergillus_fumigatus_B5852	35	29	6	0	scaffold_3	1864440	1964440
Aspergillus_fumigatus_B5852	12	11	1	0	scaffold_4	1125537	1225537
Aspergillus_fumigatus_B5852	40	35	5	0	scaffold_3	3662055	3762055
Aspergillus_fumigatus_B5852	36	36	0	0	scaffold_4	2579416	2679416
Aspergillus_fumigatus_B5852	39	37	2	0	scaffold_5	1574039	1674039
Aspergillus_fumigatus_B5852	21	18	3	0	scaffold_2	1922238	2022238
Aspergillus_fumigatus_B5852	44	41	3	0	scaffold_3	413200	513200
Aspergillus_fumigatus_B5852	35	31	4	0	scaffold_1	2791277	2891277
Aspergillus_fumigatus_B5852	38	34	4	0	scaffold_1	3340472	3440472
Aspergillus_fumigatus_B5852	33	30	3	0	scaffold_5	3305773	3405773
Aspergillus_fumigatus_B5852	33	30	3	0	scaffold_8	1270997	1370997
Aspergillus_fumigatus_B5852	35	31	4	0	scaffold_6	531200	631200
Aspergillus_fumigatus_B5852	37	31	6	0	scaffold_1	4534152	4634152
Aspergillus_fumigatus_B5852	43	42	1	0	scaffold_4	950310	1050310
Aspergillus_fumigatus_B5852	45	43	2	0	scaffold_5	3582154	3682154
Aspergillus_fumigatus_B5852	22	12	10	0	scaffold_2	14170	114170
Aspergillus_fumigatus_B5852	42	38	4	0	scaffold_5	655226	755226
Aspergillus_fumigatus_B5852	16	14	2	0	scaffold_2	99295	199295
Aspergillus_fumigatus_B5852	31	28	3	0	scaffold_6	1377115	1477115
Aspergillus_fumigatus_B5852	40	38	2	0	scaffold_1	492185	592185
Aspergillus_fumigatus_B5852	40	34	6	0	scaffold_7	412903	512903
Aspergillus_fumigatus_B5852	25	25	0	0	scaffold_8	621241	721241
Aspergillus_fumigatus_B5852	39	35	4	0	scaffold_4	2546293	2646293
Aspergillus_fumigatus_B5852	34	32	2	0	scaffold_8	984269	1084269
Aspergillus_fumigatus_B5852	38	36	2	0	scaffold_2	3980683	4080683
Aspergillus_fumigatus_B5852	28	28	0	0	scaffold_6	2730051	2830051
Aspergillus_fumigatus_B5852	17	11	6	0	scaffold_3	680073	780073
Aspergillus_fumigatus_B5852	37	33	4	0	scaffold_3	3010472	3110472
Aspergillus_fumigatus_B5852	37	35	2	0	scaffold_4	2758520	2858520
Aspergillus_fumigatus_B5852	38	35	3	0	scaffold_6	3223222	3323222
Aspergillus_fumigatus_B5852	43	35	8	0	scaffold_1	3151869	3251869
Aspergillus_fumigatus_B5852	31	31	0	0	scaffold_1	712183	812183
Aspergillus_fumigatus_B5852	44	37	7	0	scaffold_8	1111726	1211726
Aspergillus_fumigatus_B5852	38	36	2	0	scaffold_2	4413894	4513894
Aspergillus_fumigatus_B5852	38	34	4	0	scaffold_1	3348415	3448415
Aspergillus_fumigatus_B5852	30	26	4	0	scaffold_4	2169223	2269223
Aspergillus_fumigatus_B5852	41	39	2	0	scaffold_4	852261	952261
Aspergillus_fumigatus_B5852	39	35	4	0	scaffold_3	3347167	3447167
Aspergillus_fumigatus_B5852	38	37	1	0	scaffold_1	448388	548388
Aspergillus_fumigatus_B5852	34	34	0	0	scaffold_2	861870	961870
Aspergillus_fumigatus_B5852	36	35	1	0	scaffold_6	2760046	2860046
Aspergillus_fumigatus_B5852	38	35	3	0	scaffold_6	1928695	2028695
Aspergillus_fumigatus_B5852	42	38	4	0	scaffold_5	2852581	2952581
Aspergillus_fumigatus_B5852	42	37	5	0	scaffold_1	2917436	3017436
Aspergillus_fumigatus_B5852	38	35	3	0	scaffold_2	2253691	2353691
Aspergillus_fumigatus_B5852	18	16	2	0	scaffold_8	698288	798288
Aspergillus_fumigatus_B5852	39	38	1	0	scaffold_7	1044232	1144232
Aspergillus_fumigatus_B5852	38	30	8	0	scaffold_3	3617749	3717749
Aspergillus_fumigatus_B5852	35	33	2	0	scaffold_3	1351159	1451159
Aspergillus_fumigatus_B5852	47	37	10	0	scaffold_4	198423	298423
Aspergillus_fumigatus_B5852	33	32	1	0	scaffold_2	3940506	4040506
Aspergillus_fumigatus_B5852	37	32	5	0	scaffold_1	1601174	1701174
Aspergillus_fumigatus_B5852	37	34	3	0	scaffold_6	3150769	3250769
Aspergillus_fumigatus_B5852	39	35	4	0	scaffold_2	2745171	2845171
Aspergillus_fumigatus_B5852	42	41	1	0	scaffold_3	168442	268442
Aspergillus_fumigatus_B5852	33	31	2	0	scaffold_3	2665232	2765232
Aspergillus_fumigatus_B5852	35	32	3	0	scaffold_1	2754306	2854306
Aspergillus_fumigatus_B5852	42	38	4	0	scaffold_6	2257447	2357447
Aspergillus_fumigatus_B5852	47	42	5	0	scaffold_3	3453594	3553594
Aspergillus_fumigatus_B5852	35	31	4	0	scaffold_2	3090084	3190084
Aspergillus_fumigatus_B5852	37	37	0	0	scaffold_1	2160871	2260871
Aspergillus_fumigatus_B5852	36	35	1	0	scaffold_4	2255536	2355536
Aspergillus_fumigatus_B5852	28	25	3	0	scaffold_6	1155763	1255763
Aspergillus_fumigatus_B5852	40	36	4	0	scaffold_4	1746453	1846453
Aspergillus_fumigatus_B5852	30	28	2	0	scaffold_1	2736749	2836749
Aspergillus_fumigatus_B5852	37	36	1	0	scaffold_6	2883633	2983633
Aspergillus_fumigatus_B5852	33	29	4	0	scaffold_6	133120	233120
Aspergillus_fumigatus_B5852	42	37	5	0	scaffold_5	2593451	2693451
Aspergillus_fumigatus_B5852	34	30	4	0	scaffold_5	1839526	1939526
Aspergillus_fumigatus_B5852	39	38	1	0	scaffold_3	2093349	2193349
Aspergillus_fumigatus_B5852	39	32	7	0	scaffold_3	1837218	1937218
