STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_CM2733	27	21	6	0	scaffold_4	2163005	2213005
Aspergillus_fumigatus_CM2733	20	18	2	0	scaffold_8	485763	535763
Aspergillus_fumigatus_CM2733	17	17	0	0	scaffold_3	1050824	1100824
Aspergillus_fumigatus_CM2733	17	17	0	0	scaffold_5	1685489	1735489
Aspergillus_fumigatus_CM2733	21	18	3	0	scaffold_1	4516321	4566321
Aspergillus_fumigatus_CM2733	12	12	0	0	scaffold_7	762069	812069
Aspergillus_fumigatus_CM2733	17	15	2	0	scaffold_6	2092240	2142240
Aspergillus_fumigatus_CM2733	18	16	2	0	scaffold_5	607005	657005
Aspergillus_fumigatus_CM2733	22	20	2	0	scaffold_1	15250	65250
Aspergillus_fumigatus_CM2733	20	20	0	0	scaffold_3	1963965	2013965
Aspergillus_fumigatus_CM2733	22	20	2	0	scaffold_7	153891	203891
Aspergillus_fumigatus_CM2733	15	14	1	0	scaffold_1	1630751	1680751
Aspergillus_fumigatus_CM2733	19	13	6	0	scaffold_6	2638960	2688960
Aspergillus_fumigatus_CM2733	20	16	4	0	scaffold_5	3167692	3217692
Aspergillus_fumigatus_CM2733	18	18	0	0	scaffold_4	2929290	2979290
Aspergillus_fumigatus_CM2733	20	18	2	0	scaffold_3	406667	456667
Aspergillus_fumigatus_CM2733	16	15	1	0	scaffold_3	2974456	3024456
Aspergillus_fumigatus_CM2733	18	17	1	0	scaffold_1	2657659	2707659
Aspergillus_fumigatus_CM2733	22	21	1	0	scaffold_3	2630008	2680008
Aspergillus_fumigatus_CM2733	20	20	0	0	scaffold_8	166400	216400
Aspergillus_fumigatus_CM2733	14	14	0	0	scaffold_3	1447019	1497019
Aspergillus_fumigatus_CM2733	13	11	2	0	scaffold_2	751015	801015
Aspergillus_fumigatus_CM2733	18	18	0	0	scaffold_5	1467520	1517520
Aspergillus_fumigatus_CM2733	19	19	0	0	scaffold_1	605806	655806
Aspergillus_fumigatus_CM2733	18	18	0	0	scaffold_3	2603235	2653235
