STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	41	38	3	0	scaffold_6	1851779	1951779
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	51	43	8	0	scaffold_8	1405227	1505227
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	21	1	20	0	scaffold_7	1967052	2067052
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	33	30	3	0	scaffold_1	3532301	3632301
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	42	40	2	0	scaffold_6	1562183	1662183
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	31	6	0	scaffold_6	603777	703777
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	38	36	2	0	scaffold_2	3578719	3678719
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	29	27	2	0	scaffold_2	1462872	1562872
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	45	38	7	0	scaffold_8	1462654	1562654
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	40	39	1	0	scaffold_3	1373677	1473677
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	42	40	2	0	scaffold_1	447845	547845
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	38	38	0	0	scaffold_5	3315009	3415009
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	32	14	18	0	scaffold_5	161193	261193
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	33	32	1	0	scaffold_5	568248	668248
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	35	2	0	scaffold_3	2795163	2895163
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	38	37	1	0	scaffold_6	1137400	1237400
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	44	36	8	0	scaffold_8	129391	229391
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	33	32	1	0	scaffold_1	3072844	3172844
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	43	37	6	0	scaffold_4	409415	509415
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	25	23	2	0	scaffold_2	1451431	1551431
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	45	43	2	0	scaffold_6	2125922	2225922
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	53	44	9	0	scaffold_8	1416474	1516474
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	38	36	2	0	scaffold_8	39714	139714
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	33	32	1	0	scaffold_6	2633536	2733536
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	35	2	0	scaffold_3	2806562	2906562
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	35	2	0	scaffold_7	8281	108281
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	37	0	0	scaffold_4	3337502	3437502
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	32	31	1	0	scaffold_1	2358594	2458594
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	32	32	0	0	scaffold_4	2131424	2231424
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	36	1	0	scaffold_3	2582564	2682564
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	33	29	4	0	scaffold_4	3113711	3213711
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	44	38	6	0	scaffold_2	2422334	2522334
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	7	6	1	0	scaffold_1	2428074	2528074
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	43	41	2	0	scaffold_5	2187624	2287624
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	34	3	0	scaffold_3	2490465	2590465
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	37	37	0	0	scaffold_3	1268812	1368812
Aspergillus_fumigatus_DMC2_AF100-1_20_OE	34	26	8	0	scaffold_2	796653	896653
