STRAIN	TOTAL	CORE	ACCESSORY	SINGLETON	CHROM	START	END
Aspergillus_fumigatus_TP32	43	35	8	0	scaffold_3	845307	945307
Aspergillus_fumigatus_TP32	42	41	1	0	scaffold_4	881385	981385
Aspergillus_fumigatus_TP32	32	28	4	0	scaffold_1	1497448	1597448
Aspergillus_fumigatus_TP32	19	17	2	0	scaffold_6	1110340	1210340
Aspergillus_fumigatus_TP32	42	37	5	0	scaffold_3	3326684	3426684
Aspergillus_fumigatus_TP32	13	6	7	0	scaffold_7	1636414	1736414
Aspergillus_fumigatus_TP32	35	31	4	0	scaffold_1	2841283	2941283
Aspergillus_fumigatus_TP32	31	31	0	0	scaffold_1	3090649	3190649
Aspergillus_fumigatus_TP32	38	33	5	0	scaffold_6	2170961	2270961
Aspergillus_fumigatus_TP32	29	23	6	0	scaffold_3	3489418	3589418
Aspergillus_fumigatus_TP32	37	34	3	0	scaffold_5	1271194	1371194
Aspergillus_fumigatus_TP32	44	36	8	0	scaffold_3	2239693	2339693
Aspergillus_fumigatus_TP32	38	36	2	0	scaffold_5	3068451	3168451
Aspergillus_fumigatus_TP32	48	37	11	0	scaffold_4	140656	240656
Aspergillus_fumigatus_TP32	29	28	1	0	scaffold_4	1321126	1421126
Aspergillus_fumigatus_TP32	39	38	1	0	scaffold_2	2073154	2173154
Aspergillus_fumigatus_TP32	28	28	0	0	scaffold_2	2423482	2523482
Aspergillus_fumigatus_TP32	31	30	1	0	scaffold_3	2749489	2849489
Aspergillus_fumigatus_TP32	33	29	4	0	scaffold_8	1479802	1579802
Aspergillus_fumigatus_TP32	32	30	2	0	scaffold_7	1017982	1117982
Aspergillus_fumigatus_TP32	31	23	8	0	scaffold_5	551609	651609
Aspergillus_fumigatus_TP32	43	32	11	0	scaffold_3	2266563	2366563
Aspergillus_fumigatus_TP32	37	35	2	0	scaffold_3	1363198	1463198
Aspergillus_fumigatus_TP32	33	31	2	0	scaffold_7	524003	624003
Aspergillus_fumigatus_TP32	41	35	6	0	scaffold_1	155480	255480
Aspergillus_fumigatus_TP32	34	33	1	0	scaffold_5	653696	753696
Aspergillus_fumigatus_TP32	42	38	4	0	scaffold_2	924285	1024285
Aspergillus_fumigatus_TP32	36	34	1	1	scaffold_3	3223382	3323382
Aspergillus_fumigatus_TP32	36	32	4	0	scaffold_6	399973	499973
Aspergillus_fumigatus_TP32	33	30	3	0	scaffold_3	1853816	1953816
Aspergillus_fumigatus_TP32	37	29	8	0	scaffold_3	2286249	2386249
Aspergillus_fumigatus_TP32	39	37	1	1	scaffold_7	225638	325638
Aspergillus_fumigatus_TP32	34	32	2	0	scaffold_6	827422	927422
Aspergillus_fumigatus_TP32	35	28	7	0	scaffold_7	382927	482927
