Orthogroup	Aspergillus_fumigatus_08_12_12_13.proteins	Aspergillus_fumigatus_08_19_02_10.proteins	Aspergillus_fumigatus_08_19_02_30.proteins	Aspergillus_fumigatus_08_19_02_46.proteins	Aspergillus_fumigatus_08_19_02_61.proteins	Aspergillus_fumigatus_08_31_08_91.proteins	Aspergillus_fumigatus_08_36_03_25.proteins	Aspergillus_fumigatus_09_7500806.proteins	Aspergillus_fumigatus_10_01_02_27.proteins	Aspergillus_fumigatus_117535A_1_1.proteins	Aspergillus_fumigatus_12_7504462.proteins	Aspergillus_fumigatus_12_7504652.proteins	Aspergillus_fumigatus_12_7505054.proteins	Aspergillus_fumigatus_12_7505220.proteins	Aspergillus_fumigatus_12_7505446.proteins	Aspergillus_fumigatus_1F1SW_F4.proteins	Aspergillus_fumigatus_84_NIH.proteins	Aspergillus_fumigatus_A1159.proteins	Aspergillus_fumigatus_A1163.proteins	Aspergillus_fumigatus_AF100_10A.proteins	Aspergillus_fumigatus_AF100_10B.proteins	Aspergillus_fumigatus_AF100_10C.proteins	Aspergillus_fumigatus_AF100_10_5.proteins	Aspergillus_fumigatus_AF100_11A.proteins	Aspergillus_fumigatus_AF100_11B.proteins	Aspergillus_fumigatus_AF100_11C.proteins	Aspergillus_fumigatus_AF100_11_3.proteins	Aspergillus_fumigatus_AF100_12_10.proteins	Aspergillus_fumigatus_AF100_12_13.proteins	Aspergillus_fumigatus_AF100_12_17.proteins	Aspergillus_fumigatus_AF100_12_18.proteins	Aspergillus_fumigatus_AF100_12_2.proteins	Aspergillus_fumigatus_AF100_12_21.proteins	Aspergillus_fumigatus_AF100_12_23.proteins	Aspergillus_fumigatus_AF100_12_24.proteins	Aspergillus_fumigatus_AF100_12_25.proteins	Aspergillus_fumigatus_AF100_12_26.proteins	Aspergillus_fumigatus_AF100_12_27.proteins	Aspergillus_fumigatus_AF100_12_2W.proteins	Aspergillus_fumigatus_AF100_12_3.proteins	Aspergillus_fumigatus_AF100_12_32.proteins	Aspergillus_fumigatus_AF100_12_35.proteins	Aspergillus_fumigatus_AF100_12_37.proteins	Aspergillus_fumigatus_AF100_12_38.proteins	Aspergillus_fumigatus_AF100_12_39.proteins	Aspergillus_fumigatus_AF100_12_3G.proteins	Aspergillus_fumigatus_AF100_12_4.proteins	Aspergillus_fumigatus_AF100_12_40.proteins	Aspergillus_fumigatus_AF100_12_43.proteins	Aspergillus_fumigatus_AF100_12_5.proteins	Aspergillus_fumigatus_AF100_12_7.proteins	Aspergillus_fumigatus_AF100_12_7G.proteins	Aspergillus_fumigatus_AF100_12_8.proteins	Aspergillus_fumigatus_AF106_6_2.proteins	Aspergillus_fumigatus_AF106_6_3.proteins	Aspergillus_fumigatus_AF106_6_5.proteins	Aspergillus_fumigatus_AF106_6_9.proteins	Aspergillus_fumigatus_AF210.proteins	Aspergillus_fumigatus_AF293.proteins	Aspergillus_fumigatus_AF300.proteins	Aspergillus_fumigatus_AF41.proteins	Aspergillus_fumigatus_AF72.proteins	Aspergillus_fumigatus_AF90.proteins	Aspergillus_fumigatus_AFIS1435_CDC_6.proteins	Aspergillus_fumigatus_AFIS_13708_CDC_14.proteins	Aspergillus_fumigatus_AFIS_2101_CDC_1.proteins	Aspergillus_fumigatus_AFIS_2302_CDC_18.proteins	Aspergillus_fumigatus_AFIS_23107_CDC_12.proteins	Aspergillus_fumigatus_AFUG_031815_1869.proteins	Aspergillus_fumigatus_AFUG_082015_1200.proteins	Aspergillus_fumigatus_AFUG_100413_0667.proteins	Aspergillus_fumigatus_AP65.proteins	Aspergillus_fumigatus_ATCC_204305.proteins	Aspergillus_fumigatus_ATCC_46645.proteins	Aspergillus_fumigatus_AZTEC_10_245.proteins	Aspergillus_fumigatus_AZTEC_11_1066.proteins	Aspergillus_fumigatus_AZTEC_12_128.proteins	Aspergillus_fumigatus_AZTEC_13_751.proteins	Aspergillus_fumigatus_AZTEC_14_484.proteins	Aspergillus_fumigatus_AZTEC_17_234.proteins	Aspergillus_fumigatus_AZTEC_18_233.proteins	Aspergillus_fumigatus_AZTEC_2_251.proteins	Aspergillus_fumigatus_AZTEC_3_226.proteins	Aspergillus_fumigatus_AZTEC_4_250.proteins	Aspergillus_fumigatus_AZTEC_5_223.proteins	Aspergillus_fumigatus_AZTEC_6_232.proteins	Aspergillus_fumigatus_AZTEC_7_225.proteins	Aspergillus_fumigatus_AZTEC_8_224.proteins	Aspergillus_fumigatus_AZTEC_9_222.proteins	Aspergillus_fumigatus_Af65.proteins	Aspergillus_fumigatus_Af_M1509_D.proteins	Aspergillus_fumigatus_Afu_1042_09.proteins	Aspergillus_fumigatus_Afu_124_E11.proteins	Aspergillus_fumigatus_Afu_166_E11.proteins	Aspergillus_fumigatus_Afu_218_E11.proteins	Aspergillus_fumigatus_Afu_257_E11.proteins	Aspergillus_fumigatus_Afu_343_P_11.proteins	Aspergillus_fumigatus_Afu_591_12.proteins	Aspergillus_fumigatus_Afu_942_09.proteins	Aspergillus_fumigatus_B5224_CDC_21.proteins	Aspergillus_fumigatus_B5257_CDC_28.proteins	Aspergillus_fumigatus_B5258_CDC_22.proteins	Aspergillus_fumigatus_B5259_CDC_23.proteins	Aspergillus_fumigatus_B5269_CDC_24.proteins	Aspergillus_fumigatus_B5288_CDC_16.proteins	Aspergillus_fumigatus_B5289_CDC_25.proteins	Aspergillus_fumigatus_B5460_CDC_13.proteins	Aspergillus_fumigatus_B5461_CDC_2.proteins	Aspergillus_fumigatus_B5852.proteins	Aspergillus_fumigatus_B5854.proteins	Aspergillus_fumigatus_B5856.proteins	Aspergillus_fumigatus_B5859.proteins	Aspergillus_fumigatus_B5863.proteins	Aspergillus_fumigatus_B5866.proteins	Aspergillus_fumigatus_B5868.proteins	Aspergillus_fumigatus_B5960_CDC_29.proteins	Aspergillus_fumigatus_B6069.proteins	Aspergillus_fumigatus_B6074.proteins	Aspergillus_fumigatus_B6078.proteins	Aspergillus_fumigatus_B6079.proteins	Aspergillus_fumigatus_B6081.proteins	Aspergillus_fumigatus_B6892_CDC_3.proteins	Aspergillus_fumigatus_B6893_CDC_4.proteins	Aspergillus_fumigatus_B6894_CDC_5.proteins	Aspergillus_fumigatus_B72911_CDC_15.proteins	Aspergillus_fumigatus_B7444_CDC_7.proteins	Aspergillus_fumigatus_B7518_CDC_26.proteins	Aspergillus_fumigatus_B7586_CDC_30.proteins	Aspergillus_fumigatus_B7594_CDC_27.proteins	Aspergillus_fumigatus_CEA10.proteins	Aspergillus_fumigatus_CF098.proteins	Aspergillus_fumigatus_CF337.proteins	Aspergillus_fumigatus_CM2141.proteins	Aspergillus_fumigatus_CM237.proteins	Aspergillus_fumigatus_CM2495.proteins	Aspergillus_fumigatus_CM2730.proteins	Aspergillus_fumigatus_CM2733.proteins	Aspergillus_fumigatus_CM3248.proteins	Aspergillus_fumigatus_CM3249.proteins	Aspergillus_fumigatus_CM3249b.proteins	Aspergillus_fumigatus_CM3262.proteins	Aspergillus_fumigatus_CM3720.proteins	Aspergillus_fumigatus_CM4602.proteins	Aspergillus_fumigatus_CM4946.proteins	Aspergillus_fumigatus_CM5419.proteins	Aspergillus_fumigatus_CM5757.proteins	Aspergillus_fumigatus_CM6458.proteins	Aspergillus_fumigatus_CM7510.proteins	Aspergillus_fumigatus_CM7555.proteins	Aspergillus_fumigatus_CM7560.proteins	Aspergillus_fumigatus_CM7632.proteins	Aspergillus_fumigatus_COH_371.proteins	Aspergillus_fumigatus_COH_400.proteins	Aspergillus_fumigatus_COH_694.proteins	Aspergillus_fumigatus_COH_762.proteins	Aspergillus_fumigatus_COH_880.proteins	Aspergillus_fumigatus_COH_885.proteins	Aspergillus_fumigatus_COH_913.proteins	Aspergillus_fumigatus_D17.proteins	Aspergillus_fumigatus_DMC2_AF1001_15.proteins	Aspergillus_fumigatus_DMC2_AF100_12_42.proteins	Aspergillus_fumigatus_DMC2_AF100_12_9.proteins	Aspergillus_fumigatus_DMC2_AF100_1_11.proteins	Aspergillus_fumigatus_DMC2_AF100_1_14.proteins	Aspergillus_fumigatus_DMC2_AF100_1_18.proteins	Aspergillus_fumigatus_DMC2_AF100_1_20_OE.proteins	Aspergillus_fumigatus_DMC2_AF100_1_24.proteins	Aspergillus_fumigatus_DMC2_AF100_1_3.proteins	Aspergillus_fumigatus_DMC2_AF100_1_4.proteins	Aspergillus_fumigatus_DMC2_AF100_1_8.proteins	Aspergillus_fumigatus_DMC2_AF100_2B.proteins	Aspergillus_fumigatus_DMC2_AF100_3B.proteins	Aspergillus_fumigatus_DMC2_AF100_4B.proteins	Aspergillus_fumigatus_DMC2_AF100_5B.proteins	Aspergillus_fumigatus_DMC2_AF100_6B.proteins	Aspergillus_fumigatus_DMC2_AF100_7B.proteins	Aspergillus_fumigatus_DMC2_AF100_8B.proteins	Aspergillus_fumigatus_DMC2_AF100_9B.proteins	Aspergillus_fumigatus_F11628.proteins	Aspergillus_fumigatus_F12041.proteins	Aspergillus_fumigatus_F12219.proteins	Aspergillus_fumigatus_F12636.proteins	Aspergillus_fumigatus_F12865.proteins	Aspergillus_fumigatus_F13535.proteins	Aspergillus_fumigatus_F13619.proteins	Aspergillus_fumigatus_F13952.proteins	Aspergillus_fumigatus_F14403.proteins	Aspergillus_fumigatus_F14513G.proteins	Aspergillus_fumigatus_F14532.proteins	Aspergillus_fumigatus_F14946G.proteins	Aspergillus_fumigatus_F15390.proteins	Aspergillus_fumigatus_F15767.proteins	Aspergillus_fumigatus_F15927.proteins	Aspergillus_fumigatus_F16134.proteins	Aspergillus_fumigatus_F16216.proteins	Aspergillus_fumigatus_F16311.proteins	Aspergillus_fumigatus_F17582.proteins	Aspergillus_fumigatus_F17729.proteins	Aspergillus_fumigatus_F17729W.proteins	Aspergillus_fumigatus_F17764.proteins	Aspergillus_fumigatus_F18085.proteins	Aspergillus_fumigatus_F18149_JCVI.proteins	Aspergillus_fumigatus_F18304.proteins	Aspergillus_fumigatus_F18329.proteins	Aspergillus_fumigatus_F20063.proteins	Aspergillus_fumigatus_F20140.proteins	Aspergillus_fumigatus_F21572.proteins	Aspergillus_fumigatus_F21732.proteins	Aspergillus_fumigatus_F21857.proteins	Aspergillus_fumigatus_F4S1B.proteins	Aspergillus_fumigatus_F5211G.proteins	Aspergillus_fumigatus_F7763.proteins	Aspergillus_fumigatus_IFM_55369.proteins	Aspergillus_fumigatus_IFM_58026.proteins	Aspergillus_fumigatus_IFM_58401.proteins	Aspergillus_fumigatus_IFM_59056.proteins	Aspergillus_fumigatus_IFM_59073.proteins	Aspergillus_fumigatus_IFM_59355_1.proteins	Aspergillus_fumigatus_IFM_59355_2.proteins	Aspergillus_fumigatus_IFM_59356_1.proteins	Aspergillus_fumigatus_IFM_59356_2.proteins	Aspergillus_fumigatus_IFM_59359.proteins	Aspergillus_fumigatus_IFM_59361.proteins	Aspergillus_fumigatus_IFM_59361_1.proteins	Aspergillus_fumigatus_IFM_59361_2.proteins	Aspergillus_fumigatus_IFM_59777.proteins	Aspergillus_fumigatus_IFM_60237.proteins	Aspergillus_fumigatus_IFM_60514.proteins	Aspergillus_fumigatus_IFM_61118.proteins	Aspergillus_fumigatus_IFM_61407.proteins	Aspergillus_fumigatus_IFM_61578.proteins	Aspergillus_fumigatus_IFM_61610.proteins	Aspergillus_fumigatus_IFM_62516.proteins	Aspergillus_fumigatus_ISSF_21.proteins	Aspergillus_fumigatus_JN10.proteins	Aspergillus_fumigatus_LMB_35Aa.proteins	Aspergillus_fumigatus_M5960_D.proteins	Aspergillus_fumigatus_MO54056EXP.proteins	Aspergillus_fumigatus_MO68507EXP.proteins	Aspergillus_fumigatus_MO69250EXP.proteins	Aspergillus_fumigatus_MO76959EXP.proteins	Aspergillus_fumigatus_MO78722EXP.proteins	Aspergillus_fumigatus_MO79587EXP.proteins	Aspergillus_fumigatus_MO91298SB.proteins	Aspergillus_fumigatus_Mg18_1.proteins	Aspergillus_fumigatus_Moose_3_1_2.proteins	Aspergillus_fumigatus_NCPF_7811.proteins	Aspergillus_fumigatus_NCPF_7816.proteins	Aspergillus_fumigatus_NCPF_7820.proteins	Aspergillus_fumigatus_NCPF_7822.proteins	Aspergillus_fumigatus_Oryx_1.proteins	Aspergillus_fumigatus_RSF2S8.proteins	Aspergillus_fumigatus_SF1S5.proteins	Aspergillus_fumigatus_SF1S6.proteins	Aspergillus_fumigatus_SF2S6.proteins	Aspergillus_fumigatus_SF2S9.proteins	Aspergillus_fumigatus_SF3S1.proteins	Aspergillus_fumigatus_SF3S10.proteins	Aspergillus_fumigatus_TP32.proteins	Aspergillus_fumigatus_W72310.proteins
OG0013229	ASFUM08-12-12-13_004645-T1																																																																																																																																																																																																																																																																			
OG0013230		ASFUM08-19-02-10_003243-T1																																																																																																																																																																																																																																																																		
OG0013231		ASFUM08-19-02-10_004570-T1																																																																																																																																																																																																																																																																		
OG0013232		ASFUM08-19-02-10_006136-T1																																																																																																																																																																																																																																																																		
OG0013233		ASFUM08-19-02-10_007776-T1																																																																																																																																																																																																																																																																		
OG0013234		ASFUM08-19-02-10_009762-T1																																																																																																																																																																																																																																																																		
OG0013235			ASFUM08-19-02-30_004703-T1																																																																																																																																																																																																																																																																	
OG0013236				ASFUM08-19-02-46_001637-T1																																																																																																																																																																																																																																																																
OG0013237				ASFUM08-19-02-46_001646-T1																																																																																																																																																																																																																																																																
